ticker,signal_date,entry_date,entry_price,exit_date,exit_price,hold_days,ret_pct
3088,2026-05-05,2026-05-06,119.5,2026-05-14,135.5,6,13.39
3088,2026-05-15,2026-05-18,130.5,2026-05-20,135.0,2,3.45
3090,2026-05-05,2026-05-06,110.0,2026-05-11,114.0,3,3.64
3090,2026-05-22,2026-05-25,229.5,2026-06-12,247.5,14,7.84
3122,2026-05-06,2026-05-07,37.5,2026-05-11,40.05,2,6.8
3130,2026-05-08,2026-05-11,222.0,2026-05-13,222.0,2,0.0
3176,2026-05-04,2026-05-05,32.95,2026-05-07,33.15,2,0.61
3189,2026-05-22,2026-05-25,664.0,2026-06-12,661.0,14,-0.45
3209,2026-05-11,2026-05-12,64.7,2026-05-14,63.0,2,-2.63
3209,2026-05-15,2026-05-18,68.8,2026-06-12,64.3,19,-6.54
3227,2026-05-05,2026-05-06,216.0,2026-05-08,217.0,2,0.46
3227,2026-05-15,2026-05-18,217.5,2026-05-20,218.5,2,0.46
3227,2026-05-22,2026-05-25,235.5,2026-06-12,216.5,14,-8.07
3231,2026-05-04,2026-05-05,140.5,2026-05-07,148.5,2,5.69
3231,2026-05-08,2026-05-11,147.0,2026-05-13,139.0,2,-5.44
3231,2026-05-22,2026-05-25,148.5,2026-06-12,159.0,14,7.07
3236,2026-05-08,2026-05-11,34.5,2026-05-13,35.65,2,3.33
3264,2026-05-05,2026-05-06,244.0,2026-05-11,220.0,3,-9.84
3265,2026-05-22,2026-05-25,190.5,2026-06-12,176.0,14,-7.61
3266,2026-05-08,2026-05-11,13.65,2026-05-13,13.25,2,-2.93
3268,2026-05-06,2026-05-07,18.5,2026-05-11,18.55,2,0.27
3285,2026-05-05,2026-05-06,29.3,2026-05-08,28.15,2,-3.92
3293,2026-05-22,2026-05-25,757.0,2026-06-12,770.0,14,1.72
3305,2026-05-08,2026-05-11,118.0,2026-05-15,128.0,4,8.47
3311,2026-05-08,2026-05-11,32.6,2026-05-13,33.2,2,1.84
3312,2026-05-08,2026-05-11,42.9,2026-05-13,47.6,2,10.96
3312,2026-05-14,2026-05-15,48.95,2026-05-19,45.9,2,-6.23
3321,2026-05-04,2026-05-05,16.5,2026-05-07,16.5,2,0.0
3321,2026-05-08,2026-05-11,16.5,2026-05-13,16.9,2,2.42
3322,2026-05-22,2026-05-25,13.75,2026-06-12,15.15,14,10.18
3323,2026-05-04,2026-05-05,34.7,2026-05-07,35.3,2,1.73
3323,2026-05-08,2026-05-11,35.05,2026-05-14,35.75,3,2.0
3323,2026-05-22,2026-05-25,37.1,2026-06-12,34.7,14,-6.47
3356,2026-05-15,2026-05-18,61.7,2026-05-20,59.8,2,-3.08
3356,2026-05-22,2026-05-25,65.8,2026-06-12,55.8,14,-15.2
3376,2026-05-22,2026-05-25,212.5,2026-06-12,212.0,14,-0.24
3406,2026-05-04,2026-05-05,534.0,2026-05-07,518.0,2,-3.0
3413,2026-05-15,2026-05-18,321.0,2026-05-20,315.0,2,-1.87
3416,2026-05-22,2026-05-25,195.0,2026-06-12,173.5,14,-11.03
3443,2026-05-13,2026-05-14,5505.0,2026-05-18,4625.0,2,-15.99
3450,2026-05-08,2026-05-11,426.0,2026-05-14,451.0,3,5.87
3450,2026-05-18,2026-05-19,404.5,2026-06-12,480.0,18,18.67
3481,2026-05-08,2026-05-11,32.0,2026-05-15,35.8,4,11.87
3483,2026-05-22,2026-05-25,95.9,2026-06-12,94.2,14,-1.77
3498,2026-05-04,2026-05-05,98.5,2026-05-08,95.9,3,-2.64
3498,2026-05-15,2026-05-18,148.5,2026-05-20,140.0,2,-5.72
3498,2026-05-22,2026-05-25,162.5,2026-06-12,123.0,14,-24.31
3501,2026-05-07,2026-05-08,48.0,2026-05-12,46.55,2,-3.02
3515,2026-05-06,2026-05-07,253.5,2026-05-11,234.5,2,-7.5
3526,2026-05-08,2026-05-11,390.0,2026-05-13,383.5,2,-1.67
3526,2026-05-14,2026-05-15,385.0,2026-05-19,368.5,2,-4.29
3528,2026-05-04,2026-05-05,81.0,2026-05-07,85.8,2,5.93
3528,2026-05-08,2026-05-11,88.0,2026-05-13,77.7,2,-11.7
3532,2026-05-15,2026-05-18,212.0,2026-05-20,210.0,2,-0.94
3545,2026-05-19,2026-05-20,55.5,2026-06-12,53.8,17,-3.06
3550,2026-05-22,2026-05-25,22.5,2026-06-12,30.2,14,34.22
3576,2026-05-13,2026-05-14,18.25,2026-05-18,17.45,2,-4.38
3577,2026-05-06,2026-05-07,89.7,2026-05-11,98.0,2,9.25
3588,2026-05-22,2026-05-25,65.0,2026-06-12,58.8,14,-9.54
3591,2026-05-22,2026-05-25,27.3,2026-06-12,22.95,14,-15.93
3592,2026-05-08,2026-05-11,274.5,2026-05-14,263.0,3,-4.19
3592,2026-05-18,2026-05-19,251.0,2026-06-12,274.0,18,9.16
3596,2026-05-22,2026-05-25,192.0,2026-06-12,185.5,14,-3.39
3617,2026-05-08,2026-05-11,198.0,2026-05-13,195.0,2,-1.52
3617,2026-05-22,2026-05-25,204.0,2026-06-12,215.0,14,5.39
3624,2026-05-15,2026-05-18,80.7,2026-06-12,117.5,19,45.6
3661,2026-05-04,2026-05-05,4260.0,2026-05-07,4770.0,2,11.97
3661,2026-05-08,2026-05-11,5200.0,2026-05-13,5115.0,2,-1.63
3673,2026-05-22,2026-05-25,78.5,2026-06-12,81.6,14,3.95
3680,2026-05-11,2026-05-12,617.0,2026-05-14,593.0,2,-3.89
3684,2026-05-22,2026-05-25,62.8,2026-06-12,61.0,14,-2.87
3691,2026-05-05,2026-05-06,136.5,2026-05-08,132.0,2,-3.3
3694,2026-05-05,2026-05-06,62.8,2026-05-08,61.6,2,-1.91
3702,2026-05-04,2026-05-05,104.5,2026-05-07,104.0,2,-0.48
3704,2026-05-15,2026-05-18,38.4,2026-05-20,38.35,2,-0.13
3704,2026-05-22,2026-05-25,44.15,2026-06-12,47.2,14,6.91
3705,2026-05-13,2026-05-14,56.0,2026-05-19,55.7,3,-0.54
3706,2026-05-04,2026-05-05,83.0,2026-05-11,86.9,4,4.7
3706,2026-05-12,2026-05-13,83.4,2026-05-15,81.8,2,-1.92
3706,2026-05-22,2026-05-25,89.3,2026-06-12,88.9,14,-0.45
3707,2026-05-04,2026-05-05,69.7,2026-05-08,73.3,3,5.16
3707,2026-05-15,2026-05-18,78.0,2026-05-20,73.0,2,-6.41
3707,2026-05-22,2026-05-25,85.7,2026-06-12,77.7,14,-9.33
3709,2026-05-22,2026-05-25,89.4,2026-06-12,74.4,14,-16.78
3712,2026-05-11,2026-05-12,20.3,2026-05-14,17.95,2,-11.58
3714,2026-05-22,2026-05-25,85.1,2026-06-12,65.0,14,-23.62
3716,2026-05-06,2026-05-07,34.2,2026-05-12,34.5,3,0.88
3716,2026-05-19,2026-05-20,34.0,2026-06-12,34.7,17,2.06
3717,2026-05-22,2026-05-25,25.0,2026-06-12,20.6,14,-17.6
4105,2026-05-13,2026-05-14,75.7,2026-05-18,75.0,2,-0.92
4105,2026-05-19,2026-05-20,74.4,2026-06-12,74.6,17,0.27
4106,2026-05-22,2026-05-25,23.1,2026-06-12,23.2,14,0.43
4121,2026-05-22,2026-05-25,14.4,2026-06-12,13.45,14,-6.6
4198,2026-05-05,2026-05-06,40.4,2026-05-08,38.2,2,-5.45
4207,2026-05-11,2026-05-12,18.55,2026-05-18,18.7,4,0.81
4207,2026-05-19,2026-05-20,19.4,2026-06-12,19.5,17,0.52
4306,2026-05-22,2026-05-25,14.15,2026-06-12,16.0,14,13.07
4406,2026-05-04,2026-05-05,10.05,2026-05-07,10.05,2,0.0
4439,2026-05-04,2026-05-05,100.0,2026-05-07,99.2,2,-0.8
4502,2026-05-04,2026-05-05,15.9,2026-05-12,15.95,5,0.31
4502,2026-05-15,2026-05-18,15.95,2026-05-20,15.6,2,-2.19
4503,2026-05-08,2026-05-11,46.5,2026-05-13,46.5,2,0.0
4513,2026-05-22,2026-05-25,15.15,2026-06-12,15.75,14,3.96
4526,2026-05-22,2026-05-25,39.95,2026-06-12,40.2,14,0.63
4527,2026-05-11,2026-05-12,43.85,2026-05-14,43.7,2,-0.34
4527,2026-05-15,2026-05-18,43.4,2026-05-20,43.8,2,0.92
4533,2026-05-05,2026-05-06,32.75,2026-05-08,31.25,2,-4.58
4533,2026-05-11,2026-05-12,31.55,2026-05-14,31.35,2,-0.63
4533,2026-05-22,2026-05-25,34.0,2026-06-12,31.75,14,-6.62
4535,2026-05-22,2026-05-25,27.35,2026-06-12,27.7,14,1.28
4541,2026-05-05,2026-05-06,51.7,2026-05-08,49.4,2,-4.45
4551,2026-05-04,2026-05-05,136.5,2026-05-07,135.0,2,-1.1
4560,2026-05-08,2026-05-11,35.0,2026-05-13,35.85,2,2.43
4580,2026-05-04,2026-05-05,82.9,2026-05-07,81.6,2,-1.57
4580,2026-05-22,2026-05-25,83.4,2026-06-12,80.9,14,-3.0
4583,2026-05-11,2026-05-12,787.0,2026-05-14,771.0,2,-2.03
4583,2026-05-15,2026-05-18,777.0,2026-05-20,700.0,2,-9.91
4707,2026-05-22,2026-05-25,15.3,2026-06-12,20.55,14,34.31
4714,2026-05-05,2026-05-06,15.2,2026-05-08,15.0,2,-1.32
4716,2026-05-07,2026-05-08,15.0,2026-05-12,15.2,2,1.33
4739,2026-05-15,2026-05-18,95.5,2026-05-20,94.8,2,-0.73
4739,2026-05-22,2026-05-25,104.0,2026-06-12,127.5,14,22.6
4746,2026-05-08,2026-05-11,54.5,2026-05-13,54.5,2,0.0
4764,2026-05-04,2026-05-05,283.5,2026-05-08,350.5,3,23.63
