ticker,trade_date,market_regime,open,high,low,close,volume,avg_volume_20,volume_ratio,close_pos,prior_high_60,breakout_next_not_low_open,breakout_next_low_open,ret_10d_net,ret_20d_net,overhead_supply_layer,breakout_strength_pct,pre_rank_score,intraday_rows,intraday_strong_attack,below_open_after_1130,intraday_attack_failure,intraday_close_pos,intraday_return_pct,scanner_score,rank_in_date
2495,2026-04-15,bull,41.1,45.2,40.15,45.2,25800472,13311247.9,1.9382459250871586,1.0,42.8,False,True,-0.09178749999999988,,0.0,5.6074766355140415,83.0,258.0,True,False,False,1.0,9.976,97.0,7
6175,2026-04-15,bull,58.6,62.4,56.8,62.4,14315312,4968418.1,2.8812615427836077,1.0,59.6,False,True,0.01834354838709675,,0.0,4.697986577181212,83.0,265.0,True,False,False,1.0,6.485,97.0,8
6187,2026-04-15,bull,1055.0,1135.0,1000.0,1135.0,9046127,3720565.3,2.431385090862402,1.0,1070.0,False,True,-0.032398672566371724,,0.0,6.074766355140193,83.0,242.0,True,False,False,1.0,7.583,97.0,9
8155,2026-04-15,bull,343.0,358.5,340.0,358.5,4495843,2739291.8,1.6412428204983494,1.0,335.5,False,True,0.21555762463343112,,0.0,6.85543964232489,83.0,192.0,True,False,False,1.0,4.519,97.0,10
2388,2026-04-15,bull,58.2,62.4,57.9,62.4,22249251,7288410.5,3.052689060255319,1.0,60.4,True,False,0.13998333333333327,,18.0,3.31125827814569,77.0,256.0,True,False,False,1.0,7.216,91.0,11
2493,2026-04-15,bull,139.0,152.5,132.5,152.5,9246376,1846955.4,5.006280065019437,1.0,143.5,True,False,-0.18945655737704922,,4.0,6.271777003484313,77.0,260.0,True,False,False,1.0,9.712,91.0,12
4720,2026-04-15,bull,20.0,22.15,19.9,22.15,15210771,4267899.25,3.5639948623435758,1.0,20.65,False,True,0.2827863636363638,,0.0,7.2639225181598155,83.0,262.0,True,False,True,1.0,10.75,87.0,13
2409,2026-04-14,bull,18.4,19.8,18.4,19.8,556950317,244878331.6,2.274396078088928,1.0,19.5,True,False,-0.1436946115288221,,0.0,1.538461538461533,93.0,265.0,True,False,False,1.0,7.609,100.0,1
1326,2026-04-14,bull,49.9,54.9,49.0,54.6,118775741,51103211.35,2.3242324281055184,0.9491525423728818,52.9,True,False,-0.07130454545454543,,0.0,3.2136105860113506,93.0,264.0,True,False,False,0.949,9.419,100.0,2
4956,2026-04-14,bull,40.0,41.8,37.0,41.8,26550650,15966424.65,1.6629051639309869,1.0,38.6,True,False,0.06510343680709521,,0.0,8.290155440414493,93.0,229.0,True,False,False,1.0,4.5,100.0,3
6205,2026-04-14,bull,62.5,68.5,62.5,68.5,5847111,1825834.2,3.2024326195664425,1.0,66.5,True,False,0.1855785714285715,,0.0,3.007518796992481,93.0,245.0,True,False,False,1.0,9.6,100.0,4
3443,2026-04-14,bull,2850.0,3050.0,2845.0,3050.0,4080105,2434690.15,1.6758210485223346,1.0,2830.0,True,False,0.3243087301587301,,0.0,7.773851590106018,93.0,148.0,True,False,False,1.0,7.018,100.0,5
6789,2026-04-14,bull,385.0,407.0,361.0,407.0,17000534,3935977.95,4.319265558893692,1.0,383.5,True,False,0.3665553724053724,,0.0,6.127770534550203,93.0,264.0,True,True,False,1.0,5.714,97.0,6
4720,2026-04-14,bull,19.3,20.65,18.8,20.55,15447653,3532861.35,4.372561351721318,0.945945945945947,20.1,False,True,0.36665000000000003,,0.0,2.238805970149249,83.0,253.0,True,False,False,0.946,6.477,97.0,7
6234,2026-04-14,bull,32.65,34.35,31.55,34.35,5011043,1155850.2,4.335374082212383,1.0,31.65,False,True,0.27192777777777766,,1.0,8.530805687203792,83.0,174.0,True,False,False,1.0,5.207,97.0,8
2402,2026-04-13,bull,61.8,67.4,61.4,67.4,39548175,8608158.95,4.594266350065481,1.0,64.7,True,False,-0.028385211267605605,,1.0,4.173106646058744,93.0,251.0,True,False,False,1.0,9.061,100.0,1
3031,2026-04-13,bull,28.35,31.15,26.85,31.15,32357157,4048973.95,7.991446079814862,1.0,28.35,True,False,0.053444871794871805,,0.0,9.876543209876543,93.0,262.0,True,False,False,1.0,9.877,100.0,2
2484,2026-04-13,bull,32.1,34.9,31.8,34.9,19206934,5161162.8,3.7214354098653892,1.0,33.0,True,False,-0.008530965147452975,,0.0,5.757575757575761,93.0,251.0,True,False,False,1.0,8.723,100.0,3
3042,2026-04-13,bull,127.5,129.5,120.5,129.5,17751072,4427253.7,4.009499613722159,1.0,118.0,True,False,0.008642753623188469,,0.0,9.745762711864403,93.0,262.0,True,False,False,1.0,1.569,100.0,4
3673,2026-04-13,bull,50.6,55.0,49.95,55.0,14174474,7461783.25,1.8996094532764671,1.0,53.3,True,False,-0.02568471074380172,,0.0,3.1894934333958735,93.0,259.0,True,False,False,1.0,8.696,100.0,5
4949,2026-04-13,bull,88.5,93.1,84.0,93.1,10107291,6618997.7,1.5270123148705732,1.0,84.7,True,False,-0.092714406779661,,0.0,9.917355371900815,93.0,152.0,True,False,False,1.0,5.198,100.0,6
6451,2026-04-13,bull,442.0,475.0,417.0,475.0,9989999,5101921.45,1.9580856149794308,1.0,432.0,True,False,-0.24532895791583162,,0.0,9.953703703703699,93.0,198.0,True,False,False,1.0,7.466,100.0,7
3490,2026-04-13,bull,26.7,29.0,26.55,28.7,7552835,1154083.75,6.544442723502518,0.8775510204081629,28.15,True,False,-0.00585,,0.0,1.9538188277087087,93.0,217.0,True,False,False,0.878,7.491,100.0,8
3587,2026-04-13,bull,290.0,317.5,287.0,317.5,6933628,2797913.55,2.478142328593391,1.0,289.0,True,False,-0.05158170731707321,,0.0,9.861591695501737,93.0,173.0,True,False,False,1.0,9.483,100.0,9
4576,2026-04-13,bull,173.0,181.5,173.0,181.5,5591164,3034757.15,1.8423760860074092,1.0,171.0,True,False,-0.0963022613065326,,0.0,6.140350877192979,93.0,185.0,True,False,False,1.0,4.913,100.0,10
8383,2026-04-13,bull,50.8,53.4,49.85,53.0,4936898,1178150.65,4.1903792184811,0.8873239436619721,49.95,True,False,0.20735754716981117,,0.0,6.106106106106091,93.0,243.0,True,False,False,0.887,4.331,100.0,11
6821,2026-04-13,bull,58.0,64.9,57.2,64.9,1862067,1206406.05,1.5434828099544096,1.0,61.6,True,False,-0.2314686317321689,,0.0,5.35714285714286,93.0,54.0,True,False,False,1.0,11.897,100.0,12
6937,2026-04-13,bull,294.0,312.5,292.5,312.5,1653798,905372.5,1.8266492521034159,1.0,296.0,True,False,-0.09940828220858897,,0.0,5.57432432432432,93.0,116.0,True,False,False,1.0,6.293,100.0,13
3234,2026-04-13,bull,115.0,125.0,112.0,124.5,8894721,4980982.15,1.7857363732973826,0.9615384615384616,115.5,False,True,-0.17388278688524592,,0.0,7.792207792207795,83.0,262.0,True,False,False,0.962,8.261,97.0,14
6426,2026-04-13,bull,211.0,216.5,209.5,216.5,4055563,2456282.55,1.6510979162393187,1.0,197.0,False,True,-0.029659523809523837,,0.0,9.898477157360407,83.0,,,,,,,83.0,15
2305,2026-04-13,bull,19.4,19.9,19.05,19.8,9885851,3920590.45,2.52152096121134,0.8823529411764728,19.4,False,True,-0.18201580310880824,,0.0,2.0618556701031077,83.0,129.0,False,True,True,0.882,2.062,63.0,16
4989,2026-04-10,bull,74.8,80.7,73.0,80.7,49978157,29381938.7,1.7009822772518413,1.0,77.3,True,False,0.33982901234567897,0.1620512345679012,0.0,4.398447606727052,93.0,265.0,True,False,False,1.0,7.888,100.0,1
3031,2026-04-10,bull,25.95,28.35,25.75,28.35,15401996,3307605.75,4.656539250483526,1.0,26.0,True,False,0.09997010582010582,0.05235105820105814,0.0,9.03846153846155,93.0,241.0,True,False,False,1.0,9.249,100.0,2
3030,2026-04-10,bull,290.0,303.0,284.5,303.0,15159212,6573345.35,2.3061639382753563,1.0,281.5,True,False,0.018500649350649344,0.28311103896103884,0.0,7.637655417406752,93.0,261.0,True,False,False,1.0,4.483,100.0,3
4908,2026-04-10,bull,120.0,129.0,117.0,129.0,12469052,7254244.55,1.7188629241896733,1.0,123.0,True,False,0.32369545454545456,0.7176348484848484,0.0,4.878048780487809,93.0,194.0,True,False,False,1.0,7.5,100.0,4
3234,2026-04-10,bull,107.5,115.5,102.0,114.0,10757747,4493292.4,2.3941791546884414,0.8888888888888888,105.5,True,False,-0.08411086956521738,-0.15802391304347826,0.0,8.056872037914697,93.0,259.0,True,False,False,0.889,6.047,100.0,5
3583,2026-04-10,bull,626.0,673.0,625.0,673.0,9288276,4201907.6,2.2104903020713738,1.0,612.0,True,False,0.15843571428571437,0.2312928571428571,0.0,9.967320261437917,93.0,244.0,True,False,False,1.0,7.508,100.0,6
4577,2026-04-10,bull,116.0,127.5,116.0,127.5,4370313,2838793.8,1.539496457967465,1.0,125.0,True,False,0.27272142857142845,-0.00942142857142856,0.0,2.0000000000000018,93.0,142.0,True,False,False,1.0,9.914,100.0,7
6725,2026-04-10,bull,330.0,341.0,329.0,341.0,2927591,915008.6,3.1995229334456528,1.0,310.0,True,False,0.01426494252873569,-0.07481551724137933,2.0,10.000000000000009,85.0,135.0,True,False,False,1.0,3.333,99.0,8
1717,2026-04-10,bull,77.6,80.6,66.5,80.0,218314064,33131769.45,6.589266665321432,0.9574468085106387,73.8,True,False,-0.03585000000000003,0.004150000000000009,0.0,8.40108401084012,93.0,265.0,True,True,False,0.957,3.093,97.0,9
6451,2026-04-10,bull,412.5,432.0,396.0,432.0,12124609,4596401.0,2.6378483948637204,1.0,393.0,True,False,-0.09634773755656109,0.024692986425339257,0.0,9.92366412213741,93.0,261.0,True,True,False,1.0,4.727,97.0,10
8438,2026-04-10,bull,81.5,89.3,80.4,89.3,5383092,3186967.8,1.6890951957531546,1.0,83.3,True,False,-0.0948103429796355,0.05202781350482324,0.0,7.202881152460994,93.0,244.0,True,True,False,1.0,9.571,97.0,11
6658,2026-04-10,bull,75.1,82.6,73.3,81.7,5337769,1527076.2,3.4954175829601692,0.9032258064516138,77.5,True,False,0.33843223844282233,1.1413519464720194,12.0,5.419354838709678,77.0,238.0,True,False,False,0.903,8.788,91.0,12
6426,2026-04-10,bull,188.0,197.0,186.0,197.0,5451897,2231098.45,2.4435931995739586,1.0,195.0,True,False,0.017846682464454887,0.22637748815165884,0.0,1.025641025641022,87.0,195.0,False,False,True,1.0,4.787,81.0,13
3042,2026-04-10,bull,115.0,118.0,105.0,118.0,37828101,2693554.9,14.043931682996327,1.0,107.5,True,False,0.1274833333333333,0.21375784313725502,0.0,9.76744186046512,93.0,263.0,False,True,True,1.0,2.609,77.0,14
6217,2026-04-10,bull,230.0,236.5,215.0,236.5,24356056,7554556.15,3.224022102211789,1.0,217.5,True,False,0.23887573839662438,0.1840234177215189,0.0,8.735632183908049,93.0,263.0,False,True,True,1.0,2.826,77.0,15
