ticker,trade_date,open,high,low,close,volume,ma20,ma60,ma240,vol_ma20,vol_ratio_20,is_attention_stock,is_disposition_stock,is_usable,prev_close,prev_open,prev_high,prev_low,prior_high_60,prior_high_20,prior_low_60,prior_low_20,avg_volume_20,volume_ratio,range_pct,body_abs,body_pct,close_pos,upper_shadow,lower_shadow,upper_shadow_ratio,lower_shadow_ratio,ma60_slope_5d,ma60_rolling_off_close,pre_breakout_trend_days,overhead_supply_layer,unfilled_gap_down_count_240d,is_red,is_black,is_doji,new_low_count_60d,is_in_breakdown_pattern,higher_low_count_60d,upper_band_spread_60d,is_pattern_breakout,attack_intensity,score_attack_quality,score_overhead_supply,score_ma60_rolloff,score_shadow_position,score_pattern_breakout,score_attack_intensity,scanner_score
1215,2026-01-16,148.5,158.0,147.5,155.5,2811795,138.3,138.98333333333332,121.34791666666666,2458434.85,1.143733786559363,0.0,,1,148.5,148.0,149.0,146.5,154.0,154.0,129.5,131.0,2700580.25,1.0411817978747344,0.0707070707070707,7.0,0.04713804713804714,0.7619047619047619,2.5,1.0,0.35714285714285715,0.14285714285714285,0.005789410203835388,135.5,5,0.0,0.0,True,False,False,4.0,False,33.0,0.03896103896103896,True,2,25.0,0.0,10.0,0.0,20.0,10.0,65.0
5469,2025-05-22,57.8,62.7,57.6,59.2,14628150,52.1,51.718333333333334,,2784928.7,5.25261203276048,0.0,,1,57.9,57.4,58.4,57.3,58.4,58.4,38.75,44.45,2114055.05,6.919474495236064,0.08823529411764709,1.4000000000000057,0.024221453287197332,0.31372549019607865,3.5,0.19999999999999574,2.49999999999999,0.14285714285713924,0.002260908885372004,56.3,8,0.0,0.0,True,False,False,6.0,False,36.0,0.008561643835616438,True,2,20.0,0.0,4.898648648648658,10.0,20.0,10.0,64.89864864864866
2886,2025-05-19,40.45,41.2,40.2,41.2,27565688,38.6825,38.980000000000004,,17325738.0,1.5910253289066243,0.0,,1,40.85,40.3,40.85,40.25,40.85,40.85,35.55,37.1,16489012.7,1.6717609781451621,0.024721878862793572,0.75,0.018541409147095178,1.0,0.0,0.25,0.0,0.3333333333333333,0.003389248788021826,39.2,6,0.0,0.0,True,False,False,1.0,False,32.0,0.011015911872705087,True,2,30.0,0.0,4.854368932038835,0.0,20.0,10.0,64.85436893203884
6169,2025-04-24,20.8,21.2,20.55,21.2,99878,19.48,20.03666666666667,,38904.25,2.567277354016592,0.0,,1,20.6,20.2,20.8,20.15,21.1,21.0,16.2,16.2,34059.95,2.9324176929208647,0.03124999999999993,0.3999999999999986,0.019230769230769162,1.0,0.0,0.25,0.0,0.6250000000000022,0.0004993342210388718,20.2,2,0.0,0.0,True,False,False,6.0,False,35.0,0.0,True,2,30.0,0.0,4.716981132075472,0.0,20.0,10.0,64.71698113207547
8926,2025-05-08,43.25,43.85,43.15,43.85,1484724,40.9775,41.30916666666667,,1143259.35,1.2986764551717858,0.0,,1,43.1,43.3,43.3,42.9,43.7,43.5,37.3,37.5,1180918.4,1.2572621444462209,0.01618497109826596,0.6000000000000014,0.01387283236994223,1.0,0.0,0.10000000000000142,0.0,0.16666666666666863,0.0027713719302504547,41.9,5,0.0,0.0,True,False,False,2.0,False,32.0,0.009153318077803334,True,2,30.0,0.0,4.446978335233757,0.0,20.0,10.0,64.44697833523375
3130,2025-05-06,230.0,231.0,229.0,231.0,27900,221.35,224.375,,47069.25,0.5927436702305645,0.0,,1,229.0,228.5,229.0,227.5,230.0,230.0,202.5,202.5,55646.95,0.5013751876787497,0.008695652173913044,1.0,0.004347826086956522,1.0,0.0,1.0,0.0,1.0,0.003204292261261621,221.0,7,0.0,0.0,True,False,False,4.0,False,35.0,0.0,True,2,30.0,0.0,4.329004329004328,0.0,20.0,10.0,64.32900432900433
3257,2025-05-19,63.6,65.9,62.1,62.6,12406863,49.9125,52.108333333333334,,1536588.95,8.074288833067556,0.0,,1,60.6,55.8,60.6,55.4,61.3,60.6,37.55,42.35,924178.05,13.424754028728554,0.05974842767295604,1.0,0.015723270440251572,0.1315789473684209,2.3000000000000043,0.5,2.3000000000000043,0.5,0.00038396313953859007,60.0,7,0.0,0.0,False,True,False,6.0,False,33.0,0.0,True,4,20.0,0.0,4.153354632587861,0.0,20.0,20.0,64.15335463258786
3028,2025-10-27,33.9,35.0,33.9,34.7,2604238,32.56,31.936666666666667,,559559.05,4.65408968007934,0.0,,1,33.75,33.55,33.75,33.55,34.1,34.1,30.45,31.3,447554.25,5.81882084685823,0.032448377581120985,0.8000000000000043,0.023598820058997178,0.7272727272727302,0.29999999999999716,0.0,0.37499999999999445,0.0,0.0,33.55,9,0.0,0.0,True,False,False,5.0,False,34.0,0.01026392961876837,True,4,20.0,0.0,3.3141210374639924,0.0,20.0,20.0,63.31412103746399
6005,2026-05-11,30.6,32.6,30.6,32.25,25924900,28.7725,28.784166666666668,24.965625,19816870.1,1.3082237441723956,,,1,30.55,31.5,31.6,30.3,32.2,31.8,27.1,27.4,18904700.15,1.3713467970556519,0.06535947712418301,1.6499999999999986,0.053921568627450935,0.8249999999999993,0.3500000000000014,0.0,0.21212121212121315,0.0,0.003369644153957907,29.7,6,0.0,0.0,True,False,False,3.0,False,32.0,0.0,True,2,25.0,0.0,7.906976744186048,0.0,20.0,10.0,62.906976744186046
1726,2025-05-26,77.4,78.2,77.2,78.2,31606,76.39,75.68333333333334,,22933.45,1.3781615936546834,0.0,,1,77.5,76.8,77.5,76.8,77.9,77.7,68.8,75.0,22454.35,1.4075669079710613,0.012919896640826873,0.7999999999999972,0.010335917312661461,1.0,0.0,0.20000000000000284,0.0,0.25000000000000444,-2.202109621018966e-05,77.0,16,0.0,0.0,True,False,False,1.0,False,32.0,0.0,True,2,30.0,0.0,1.5345268542199522,0.0,20.0,10.0,61.53452685421995
6190,2026-04-08,57.3,61.0,56.7,61.0,16833290,53.1475,50.33833333333334,43.615625,9633509.5,1.7473683915503484,0.0,,1,55.5,54.3,56.8,53.5,59.5,59.0,43.2,43.75,9028758.8,1.8644079848494788,0.07504363001745196,3.700000000000003,0.06457242582897038,1.0,0.0,0.5999999999999943,0.0,0.1621621621621605,0.017090131501406036,44.9,18,0.0,0.0,True,False,False,1.0,False,33.0,0.0,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
6213,2025-07-25,92.1,98.2,91.5,97.1,32925455,88.82000000000001,84.23166666666665,,10705787.6,3.0754818076159105,0.0,,1,91.1,90.1,94.7,89.8,94.7,94.7,61.8,82.8,9365266.0,3.5156988600217014,0.07274701411509232,5.0,0.05428881650380022,0.8358208955223868,1.1000000000000085,0.5999999999999943,0.2200000000000017,0.11999999999999886,0.028155833587630852,63.8,20,0.0,0.0,True,False,False,0.0,False,37.0,0.022175290390707588,True,2,20.0,0.0,10.0,0.0,20.0,10.0,60.0
5289,2025-12-31,535.0,576.0,535.0,576.0,8079876,494.175,465.14166666666665,306.06041666666664,3697210.65,2.185397794415636,0.0,,1,524.0,512.0,529.0,512.0,575.0,529.0,334.0,445.5,3537976.2,2.2837564594131523,0.07663551401869159,41.0,0.07663551401869159,1.0,0.0,0.0,0.0,0.0,0.03666214735434492,341.0,20,0.0,0.0,True,False,False,0.0,False,31.0,0.0,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
5007,2026-01-28,58.1,58.6,56.3,58.6,457988,55.995000000000005,54.625,53.32875,120655.95,3.7958177777391002,0.0,,1,57.7,57.0,57.7,57.0,57.8,57.8,50.9,54.9,102161.65,4.482973796918903,0.039586919104991465,0.5,0.008605851979345954,1.0,0.0,1.8000000000000043,0.0,3.6000000000000085,0.009082512315270908,51.1,20,0.0,0.0,True,False,False,0.0,False,30.0,0.03460207612456748,True,1,25.0,0.0,10.0,0.0,20.0,5.0,60.0
5340,2026-04-17,123.0,137.0,121.0,134.0,41978625,110.63,104.46000000000001,63.677083333333336,7834022.15,5.358502209494008,0.0,,1,125.0,115.5,125.0,114.5,126.0,125.0,66.1,96.2,5804054.45,7.232638039775798,0.13008130081300814,11.0,0.08943089430894309,0.8125,3.0,2.0,0.2727272727272727,0.18181818181818182,0.044408525103730945,70.7,20,0.0,0.0,True,False,False,1.0,False,37.0,0.011904761904761904,True,2,20.0,0.0,10.0,0.0,20.0,10.0,60.0
5251,2025-06-17,52.7,57.4,52.5,57.4,51483455,51.14,43.358333333333334,,22674162.75,2.270577995211753,0.0,,1,52.2,50.3,54.0,50.3,57.3,57.3,24.0,43.9,20392997.65,2.524565337749647,0.09297912713472482,4.699999999999996,0.08918406072106254,1.0,0.0,0.20000000000000284,0.0,0.042553191489362346,0.05771380943668558,25.2,20,0.0,0.0,True,False,False,0.0,False,31.0,0.034904013961605584,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
7786,2025-08-18,262.41,283.0,265.0,283.0,1283167,257.925,241.71666666666667,,467469.5,2.744921326418087,0.0,,1,264.0,263.99,265.5,261.0,272.5,272.5,183.0,237.5,412551.0,3.1103233297216586,0.06859494683891619,20.589999999999975,0.07846499752296016,1.0,0.0,-2.589999999999975,0.0,-0.12578921806702176,0.028326301981777657,196.0,20,0.0,0.0,True,False,False,3.0,False,37.0,0.003669724770642202,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
5340,2025-07-31,49.5,53.5,49.5,52.0,22929932,45.3825,42.98916666666666,,5468490.45,4.193100858391368,0.0,,1,49.0,48.85,49.5,47.7,50.7,50.7,33.0,40.1,4351192.85,5.26980365855308,0.08080808080808081,2.5,0.050505050505050504,0.625,1.5,0.0,0.6,0.0,0.03227678392764233,33.1,20,0.0,0.0,True,False,False,0.0,False,33.0,0.0285996055226825,True,2,20.0,0.0,10.0,0.0,20.0,10.0,60.0
5340,2026-01-15,71.9,76.6,71.9,76.6,15934348,67.19500000000001,61.079166666666666,47.4225,8356542.65,1.9068110661769913,0.0,,1,69.7,69.3,72.0,68.4,74.7,74.7,45.4,59.2,7739961.7,2.058711479153702,0.06536856745479817,4.699999999999989,0.06536856745479817,1.0,0.0,0.0,0.0,0.0,0.03268756604438172,47.8,20,0.0,0.0,True,False,False,1.0,False,35.0,0.03614457831325305,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
4749,2026-05-08,985.0,1085.0,971.0,1085.0,6656252,974.0,912.6666666666666,796.5666666666667,3323602.9,2.0027218053035156,,,1,987.0,1020.0,1035.0,984.0,1080.0,1080.0,797.0,861.0,3053551.2,2.1798396568559255,0.11573604060913706,100.0,0.10152284263959391,1.0,0.0,14.0,0.0,0.14,0.015559800448804673,844.0,19,0.0,0.0,True,False,False,4.0,False,34.0,0.046296296296296294,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
6191,2025-07-22,96.4,104.5,96.3,104.5,70538216,90.24,81.16499999999999,,39816659.95,1.77157541814353,0.0,,1,95.3,91.7,98.0,91.7,98.2,98.0,57.7,80.6,37112671.1,1.9006504762196974,0.08506224066390045,8.099999999999994,0.0840248962655601,1.0,0.0,0.10000000000000853,0.0,0.01234567901234674,0.04117760246295932,58.2,20,0.0,0.0,True,False,False,0.0,False,38.0,0.0,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
2345,2025-07-28,795.0,857.0,791.0,851.0,8102654,780.4,741.6,,5300248.05,1.528731094009836,0.0,,1,793.0,780.0,793.0,772.0,819.0,819.0,600.0,725.0,5051362.55,1.6040531479966729,0.0830188679245283,56.0,0.07044025157232704,0.9090909090909091,6.0,4.0,0.10714285714285714,0.07142857142857142,0.024002945711458334,621.0,20,0.0,0.0,True,False,False,2.0,False,36.0,0.008547008547008548,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
2753,2025-11-12,210.0,221.5,208.5,217.0,2107308,194.125,196.80833333333334,,512629.1,4.110784971044367,0.0,,1,201.5,203.0,203.0,200.5,209.5,203.0,183.5,183.5,425673.2,4.9505301249879015,0.06190476190476191,7.0,0.03333333333333333,0.6538461538461539,4.5,1.5,0.6428571428571429,0.21428571428571427,0.005663430420712157,194.0,6,0.0,0.0,True,False,False,6.0,False,35.0,0.0,True,2,20.0,0.0,10.0,0.0,20.0,10.0,60.0
3624,2026-05-14,72.9,73.2,72.6,73.2,6104579,56.9575,53.861666666666665,45.507083333333334,4562617.75,1.3379553875623265,1.0,,1,66.6,65.2,68.3,61.4,68.3,68.3,44.9,48.55,4494264.2,1.3583044361299452,0.008230452674897236,0.29999999999999716,0.00411522633744852,1.0,0.0,0.30000000000001137,0.0,1.0000000000000473,0.014121191200928918,57.3,12,0.0,0.0,True,False,False,10.0,False,30.0,0.0087847730600292,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
1815,2026-04-17,115.5,127.0,115.5,127.0,128213671,107.845,102.635,70.20104166666667,71672372.85,1.7888855342955206,0.0,,1,115.5,114.0,121.5,110.0,122.5,122.5,85.2,94.2,66015805.45,1.942166275576359,0.09956709956709957,11.5,0.09956709956709957,1.0,0.0,0.0,0.0,0.0,0.023603331061651245,88.3,17,0.0,0.0,True,False,False,1.0,False,31.0,0.00816326530612245,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
3455,2026-04-02,129.0,139.0,128.5,139.0,4138137,125.25,117.79333333333334,98.26,3105069.5,1.332703503093892,0.0,,1,126.5,126.5,128.0,125.5,134.5,134.5,90.8,107.5,2970321.85,1.3931611485132493,0.08139534883720931,10.0,0.07751937984496124,1.0,0.0,0.5,0.0,0.05,0.0277903002981168,90.9,20,0.0,0.0,True,False,False,2.0,False,31.0,0.01486988847583643,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
1815,2025-11-12,86.9,91.3,86.9,91.3,143692134,72.28,69.03666666666666,,93303984.45,1.5400428486202766,0.0,,1,83.0,76.8,83.0,76.8,83.1,83.0,58.3,62.9,90323090.4,1.5908682194514459,0.05063291139240496,4.3999999999999915,0.05063291139240496,1.0,0.0,0.0,0.0,0.0,0.01929228800629934,72.5,20,0.0,0.0,True,False,False,0.0,False,31.0,0.0,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
6442,2025-11-13,950.0,1040.0,940.0,1040.0,9886559,894.4,871.4166666666666,,5596060.15,1.7666999165475374,0.0,,1,947.0,923.0,962.0,920.0,1020.0,1005.0,730.0,761.0,5302585.9,1.8644788008054711,0.10526315789473684,90.0,0.09473684210526316,1.0,0.0,10.0,0.0,0.1111111111111111,0.02345019280834637,797.0,17,0.0,0.0,True,False,False,2.0,False,32.0,0.0,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
6432,2025-10-07,31.55,31.55,31.55,31.55,642714,27.122500000000002,27.03666666666667,,149376.2,4.302653300860512,0.0,,1,28.7,27.85,29.3,27.7,30.15,29.3,25.1,25.2,118151.1,5.4397631507451045,0.0,0.0,0.0,,0.0,0.0,,,0.005703657780533167,27.2,11,0.0,0.0,False,False,False,5.0,False,32.0,0.0,True,2,20.0,0.0,10.0,0.0,20.0,10.0,60.0
8473,2025-10-13,39.2,41.25,39.2,40.85,4016731,36.055,35.16166666666666,,518704.9,7.743769145037959,0.0,,1,37.5,37.1,38.3,37.1,38.3,38.3,31.25,34.2,336161.85,11.948800852922485,0.052295918367346865,1.6499999999999986,0.04209183673469384,0.8048780487804882,0.3999999999999986,0.0,0.24242424242424176,0.0,0.010562115297104269,32.9,20,0.0,0.0,True,False,False,3.0,False,30.0,0.020887728459529954,True,2,20.0,0.0,10.0,0.0,20.0,10.0,60.0
2645,2025-05-15,110.5,117.5,108.5,114.5,13169579,103.925,102.765,,1525844.2,8.63101160655852,0.0,,1,110.0,108.5,110.0,107.0,110.0,110.0,84.5,96.5,1021488.35,12.892539596756048,0.08144796380090498,4.0,0.03619909502262444,0.6666666666666666,3.0,2.0,0.75,0.5,0.006201145580051914,101.0,12,0.0,0.0,True,False,False,4.0,False,36.0,0.00909090909090909,True,2,20.0,0.0,10.0,0.0,20.0,10.0,60.0
8034,2025-12-04,28.2,30.1,28.2,29.0,16209701,24.36,23.265833333333333,,4124439.85,3.9301581765097144,0.0,,1,27.4,26.1,27.8,25.65,28.3,28.3,19.3,20.2,3347614.1,4.842165349942815,0.06737588652482278,0.8000000000000007,0.028368794326241162,0.4210526315789473,1.1000000000000014,0.0,1.3750000000000004,0.0,0.014387966428078158,24.4,14,0.0,0.0,True,False,False,6.0,False,30.0,0.04240282685512365,True,0,20.0,0.0,10.0,10.0,20.0,0.0,60.0
3265,2026-04-08,150.5,158.0,148.0,158.0,6994282,139.325,137.65833333333333,106.86583333333333,2517944.3,2.7777747109020643,0.0,,1,144.0,147.5,149.5,143.0,156.0,155.0,119.0,124.5,2250380.8,3.108043758638538,0.0664451827242525,7.5,0.04983388704318937,1.0,0.0,2.5,0.0,0.3333333333333333,0.017117172587894913,122.5,18,0.0,0.0,True,False,False,2.0,False,36.0,0.0,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
7821,2025-08-15,46.13,59.6,46.0,51.2,537644,44.235,42.019999999999996,,76598.75,7.018965714192464,0.0,,1,46.25,43.66,47.5,44.35,47.6,47.5,36.7,41.8,53700.9,10.01182475526481,0.2948189898114026,5.07,0.10990678517233904,0.3823529411764708,8.399999999999999,0.13000000000000256,1.6568047337278102,0.025641025641026143,0.013690368494059246,39.75,20,0.0,0.0,True,False,False,2.0,False,32.0,0.0,True,0,20.0,0.0,10.0,10.0,20.0,0.0,60.0
6669,2025-10-15,3580.0,3800.0,3555.0,3795.0,3202316,3297.25,3059.6666666666665,,1972975.3,1.6230897568763278,0.0,,1,3510.0,3525.0,3615.0,3470.0,3615.0,3615.0,2415.0,3020.0,1917334.7,1.6701914381458804,0.06843575418994413,215.0,0.06005586592178771,0.9795918367346939,5.0,25.0,0.023255813953488372,0.11627906976744186,0.028027439451211,2590.0,20,0.0,0.0,True,False,False,0.0,False,34.0,0.04564315352697095,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
3264,2026-04-09,170.0,180.5,163.0,180.5,28183903,156.25,149.45833333333334,98.18708333333333,11355180.2,2.4820304480945183,0.0,,1,164.5,161.5,165.5,160.0,178.0,178.0,116.5,138.0,10426524.5,2.703096607119659,0.10294117647058823,10.5,0.061764705882352944,1.0,0.0,7.0,0.0,0.6666666666666666,0.03257490270133334,124.5,20,0.0,0.0,True,False,False,2.0,False,32.0,0.042134831460674156,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
3388,2026-04-08,65.8,72.0,65.7,69.9,675499,64.89,63.10666666666667,62.82208333333333,134090.6,5.037631273183951,0.0,,1,65.8,65.9,66.0,65.6,66.7,66.7,61.0,61.7,106240.3,6.358218114971438,0.09574468085106379,4.1000000000000085,0.06231003039513691,0.6666666666666674,2.0999999999999943,0.09999999999999432,0.5121951219512171,0.02439024390243759,0.006325413278052361,61.5,20,0.0,0.0,True,False,False,2.0,False,34.0,0.04047976011994007,True,2,20.0,0.0,10.0,0.0,20.0,10.0,60.0
3028,2026-01-07,42.05,42.5,40.0,42.4,13504150,38.8175,36.494166666666665,33.28916666666667,3843448.25,3.513550624754737,0.0,,1,41.3,40.3,41.3,40.0,41.3,41.3,31.55,36.75,3407737.5,3.9627905611861243,0.05945303210463734,0.3500000000000014,0.008323424494649262,0.9599999999999994,0.10000000000000142,2.049999999999997,0.28571428571428864,5.857142857142826,0.018726156136596117,31.85,20,0.0,0.0,True,False,False,0.0,False,33.0,0.008474576271186304,True,1,25.0,0.0,10.0,0.0,20.0,5.0,60.0
3189,2025-10-08,114.0,126.0,114.0,125.0,29099122,109.325,106.00333333333333,,11021835.65,2.6401339054624717,0.0,,1,115.0,120.0,120.0,114.0,120.0,120.0,88.3,102.0,9727629.55,2.991388791116125,0.10526315789473684,11.0,0.09649122807017543,0.9166666666666666,1.0,0.0,0.09090909090909091,0.0,0.01893623838513303,90.2,20,0.0,0.0,True,False,False,0.0,False,32.0,0.041666666666666664,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
8021,2025-10-01,105.0,111.0,104.5,111.0,32990518,91.99,78.3025,,36432417.0,0.9055264711095067,0.0,,1,101.0,95.4,101.0,94.0,105.0,105.0,47.7,75.0,35032942.0,0.9416999006249603,0.06190476190476191,6.0,0.05714285714285714,1.0,0.0,0.5,0.0,0.08333333333333333,0.056262505901661486,50.0,20,0.0,0.0,True,False,False,0.0,False,39.0,0.0380952380952381,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
4169,2025-07-18,58.59,62.1,58.7,61.7,227812,57.705,54.818333333333335,,104612.45,2.177675792890808,0.0,,1,58.9,58.46,58.9,58.2,59.9,59.9,48.85,54.0,94919.9,2.4000446692421717,0.05803038061102574,3.1099999999999994,0.05308073050008533,0.882352941176471,0.3999999999999986,-0.10999999999999943,0.12861736334405102,-0.035369774919613975,0.010507235245322377,52.2,20,0.0,0.0,True,False,False,1.0,False,30.0,0.03171953255425707,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
6805,2025-10-21,1220.0,1320.0,1215.0,1320.0,4178814,1100.25,1043.7166666666667,,3161191.4,1.3219110997201877,0.0,,1,1200.0,1190.0,1235.0,1170.0,1235.0,1235.0,845.0,956.0,3069358.85,1.3614615312901586,0.0860655737704918,100.0,0.08196721311475409,1.0,0.0,5.0,0.0,0.05,0.029848046309696175,877.0,19,0.0,0.0,True,False,False,1.0,False,36.0,0.044534412955465584,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
4114,2025-08-01,36.65,37.8,36.5,37.8,2454573,35.7575,35.28416666666667,,1757650.05,1.3965083663838544,0.0,,1,36.95,37.0,37.2,36.75,37.4,37.4,32.3,33.1,1716154.45,1.4302751130587343,0.03547066848567523,1.1499999999999986,0.031377899045020426,1.0,0.0,0.14999999999999858,0.0,0.13043478260869457,0.011031782038730675,32.5,14,0.0,0.0,True,False,False,1.0,False,40.0,0.013368983957219251,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
6831,2026-03-04,290.0,329.0,289.0,323.5,3814032,267.925,259.75,166.39416666666665,1361027.8,2.8023174838897487,0.0,,1,299.5,288.0,305.0,286.0,309.5,307.0,190.0,226.5,1207635.2,3.1582650124805904,0.13793103448275862,33.5,0.11551724137931034,0.8625,5.5,1.0,0.16417910447761194,0.029850746268656716,0.03941576630652266,229.5,19,0.0,0.0,True,False,False,3.0,False,36.0,0.0,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
6823,2025-10-30,74.8,81.9,74.8,79.6,725771,66.975,65.23,,237763.65,3.0524893102877586,0.0,,1,74.8,74.6,75.4,73.5,75.8,75.8,45.4,57.1,202332.6,3.5870195905158138,0.0949197860962568,4.799999999999997,0.06417112299465237,0.6760563380281678,2.3000000000000114,0.0,0.4791666666666693,0.0,0.04105653752543592,47.55,20,0.0,0.0,True,False,False,6.0,False,35.0,0.010554089709762496,True,2,20.0,0.0,10.0,0.0,20.0,10.0,60.0
2395,2026-05-04,369.0,395.0,364.5,395.0,8477702,354.7,333.375,322.5708333333333,3142290.55,2.697937019223127,,,1,359.5,367.0,369.5,357.5,376.5,376.5,283.0,317.0,2815556.15,3.0110221740738505,0.08265582655826559,26.0,0.07046070460704607,1.0,0.0,4.5,0.0,0.17307692307692307,0.022230739747029604,288.0,20,0.0,0.0,True,False,False,0.0,False,35.0,0.0,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
1616,2025-05-15,25.15,27.4,25.15,26.8,13784552,24.5275,22.665833333333335,,3303525.0,4.172679789013251,0.0,,1,25.0,24.5,25.1,24.45,25.8,25.75,18.95,22.9,2700056.9,5.105282040537738,0.08946322067594434,1.6500000000000021,0.06560636182902593,0.7333333333333343,0.5999999999999979,0.0,0.36363636363636187,0.0,0.023519229321893764,19.7,20,0.0,0.0,True,False,False,2.0,False,38.0,0.0,True,2,20.0,0.0,10.0,0.0,20.0,10.0,60.0
2419,2026-04-08,34.5,36.95,34.2,36.95,21645865,31.705000000000002,30.15583333333333,24.598125,10589423.7,2.0441022678127423,0.0,,1,33.6,34.95,35.3,32.8,36.9,36.9,23.15,27.55,9616005.7,2.2510245600207996,0.07971014492753623,2.450000000000003,0.07101449275362327,1.0,0.0,0.29999999999999716,0.0,0.12244897959183543,0.02760187420133442,23.8,20,0.0,0.0,True,False,False,1.0,False,36.0,0.02710027100271003,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
6730,2025-07-17,43.96,45.8,43.2,45.8,31333,35.92,37.333333333333336,,15634.45,2.0040999203681613,0.0,,1,44.15,43.65,44.2,43.7,44.5,44.5,36.5,39.7,14919.75,2.1001022135089396,0.059144676979071754,1.8399999999999963,0.041856232939035405,1.0,0.0,0.759999999999998,0.0,0.4130434782608693,0.013460015835312866,38.2,20,0.0,0.0,True,False,False,3.0,False,33.0,0.004494382022471974,True,0,30.0,0.0,10.0,0.0,20.0,0.0,60.0
3680,2026-04-21,488.0,514.0,470.0,503.0,9113156,407.925,407.93333333333334,358.03333333333336,2688865.9,3.389219224357749,0.0,,1,473.0,436.5,473.0,430.0,473.0,473.0,357.0,372.5,2275616.65,4.004697364118864,0.09016393442622951,15.0,0.030737704918032786,0.75,11.0,18.0,0.7333333333333333,1.2,0.0062489722085183885,425.5,8,0.0,0.0,True,False,False,3.0,False,34.0,0.023255813953488372,True,2,20.0,0.0,10.0,0.0,20.0,10.0,60.0
3354,2026-05-08,36.0,37.6,33.7,35.4,9027621,28.622500000000002,27.0575,21.003541666666667,2123037.0,4.252220286316254,,,1,34.2,31.2,34.2,30.4,34.2,34.2,22.5,24.55,1685401.6,5.356361949579258,0.1083333333333333,0.6000000000000014,0.016666666666666705,0.43589743589743496,1.6000000000000014,1.6999999999999957,2.6666666666666625,2.8333333333333197,0.012252151141040057,26.4,14,0.0,0.0,False,True,False,6.0,False,34.0,0.029239766081871343,True,2,20.0,0.0,10.0,0.0,20.0,10.0,60.0
2059,2025-06-03,2060.0,2175.0,2050.0,2160.0,1375592,1999.25,1822.75,,966388.1,1.4234364020003971,0.0,,1,2030.0,2020.0,2045.0,1990.0,2140.0,2140.0,1205.0,1765.0,963302.5,1.4279958787608253,0.06067961165048544,100.0,0.04854368932038835,0.88,15.0,10.0,0.15,0.1,0.0031645569620253333,1960.0,20,0.0,0.0,True,False,False,5.0,False,33.0,0.04906542056074766,True,0,30.0,0.0,9.259259259259258,0.0,20.0,0.0,59.25925925925926
2382,2025-10-03,294.5,300.0,294.0,300.0,40685629,278.625,273.39166666666665,,25407863.55,1.6013006729170662,0.0,,1,294.0,292.0,295.0,289.5,298.0,298.0,252.5,256.0,23883583.65,1.7034976658538428,0.02037351443123939,5.5,0.01867572156196944,1.0,0.0,0.5,0.0,0.09090909090909091,0.004870129870129913,273.0,15,0.0,0.0,True,False,False,9.0,False,32.0,0.013422818791946308,True,0,30.0,0.0,9.0,0.0,20.0,0.0,59.0
9918,2025-07-18,40.45,42.2,40.45,42.2,24291,32.35,35.901666666666664,,7938.65,3.059840149143746,0.0,,1,40.45,40.55,40.6,40.45,41.0,41.0,38.25,39.6,8827.75,2.7516637874883183,0.043263288009888747,1.75,0.043263288009888747,1.0,0.0,0.0,0.0,0.0,-0.0473642313815672,38.65,20,0.0,0.0,True,False,False,0.0,False,33.0,0.01585365853658533,True,0,30.0,0.0,8.412322274881525,0.0,20.0,0.0,58.412322274881525
2480,2025-05-20,164.5,168.5,164.0,168.0,856480,153.4,146.95833333333334,,889061.95,0.9633524413006316,0.0,,1,163.0,162.0,164.0,160.0,167.0,165.0,117.5,128.0,860294.4,0.9955661689765736,0.02735562310030395,3.5,0.02127659574468085,0.8888888888888888,0.5,0.5,0.14285714285714285,0.14285714285714285,0.004843304843304974,154.5,15,0.0,0.0,True,False,False,8.0,False,32.0,0.0,True,0,30.0,0.0,8.035714285714286,0.0,20.0,0.0,58.035714285714285
