ticker,signal_date,entry_date,entry_price,exit_date,exit_price,exit_cond,hold_days,ret_pct,is_win,branches_fired
2317,2024-11-27,2024-11-28,196.0,2024-12-05,199.0,cond3_attack_fail,5,1.5306,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2317,2024-11-28,2024-11-29,193.5,2024-12-05,199.0,cond3_attack_fail,4,2.8424,True,B2_next_day_gap_filled
2317,2025-02-03,2025-02-04,167.0,2025-02-04,165.0,cond3_attack_fail,0,-1.1976,False,B1_next_day_gap_fills_up
2317,2025-03-11,2025-03-12,169.0,2025-03-13,168.0,cond3_attack_fail,1,-0.5917,False,B1_next_day_gap_fills_up
2317,2025-03-28,2025-03-31,145.0,2025-04-08,127.0,cond1_break_low,3,-12.4138,False,B1_next_day_gap_fills_up
2317,2025-03-31,2025-04-01,148.5,2025-04-08,127.0,cond1_break_low,2,-14.4781,False,B1_next_day_gap_fills_up
2317,2025-04-08,2025-04-09,119.0,2025-05-05,142.5,cond3_attack_fail,17,19.7479,True,B1_next_day_gap_fills_up
2317,2025-04-09,2025-04-10,123.5,2025-05-05,142.5,cond3_attack_fail,16,15.3846,True,B1_next_day_gap_fills_up
2317,2025-04-10,2025-04-11,118.5,2025-05-05,142.5,cond3_attack_fail,15,20.2532,True,B2_next_day_gap_filled
2317,2025-04-14,2025-04-15,139.0,2025-04-18,135.0,cond1_break_low,2,-2.8777,False,B2_next_day_gap_filled
2317,2025-04-17,2025-04-18,135.0,2025-04-23,136.0,cond1_break_low,2,0.7407,True,B1_next_day_gap_fills_up
2317,2025-05-22,2025-05-23,156.0,2025-05-27,152.0,cond3_attack_fail,2,-2.5641,False,B1_next_day_gap_fills_up
2317,2025-08-20,2025-08-21,201.0,2025-08-22,202.5,cond3_attack_fail,1,0.7463,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2317,2025-10-13,2025-10-14,216.0,2025-10-14,206.0,cond3_attack_fail,0,-4.6296,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2317,2025-11-03,2025-11-04,252.0,2025-11-04,244.0,cond3_attack_fail,0,-3.1746,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2317,2025-11-18,2025-11-19,226.5,2025-11-24,226.5,cond1_break_low,2,0.0,False,B2_next_day_gap_filled
2317,2025-11-19,2025-11-20,237.0,2025-11-24,226.5,cond1_break_low,1,-4.4304,False,B2_next_day_gap_filled
2317,2025-11-21,2025-11-24,226.5,2025-11-24,220.0,cond3_attack_fail,0,-2.8698,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2317,2025-12-15,2025-12-16,220.0,2025-12-23,224.0,cond3_attack_fail,5,1.8182,True,B1_next_day_gap_fills_up
2317,2026-01-20,2026-01-21,221.0,2026-01-23,221.5,cond3_attack_fail,2,0.2262,True,B1_next_day_gap_fills_up
2317,2026-03-04,2026-03-05,224.5,2026-03-10,216.0,cond1_break_low,2,-3.7862,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2317,2026-03-09,2026-03-10,216.0,2026-03-10,209.5,cond3_attack_fail,0,-3.0093,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2317,2026-03-20,2026-03-23,196.5,2026-03-24,195.0,cond3_attack_fail,1,-0.7634,False,B2_next_day_gap_filled
2317,2026-03-23,2026-03-24,198.5,2026-03-24,195.0,cond3_attack_fail,0,-1.7632,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2317,2026-03-30,2026-03-31,191.0,2026-04-02,193.0,cond3_attack_fail,2,1.0471,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2317,2026-03-31,2026-04-01,195.0,2026-04-02,193.0,cond3_attack_fail,1,-1.0256,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2323,2024-03-29,2024-04-01,12.25,2024-04-01,12.15,cond3_attack_fail,0,-0.8163,False,B2_next_day_gap_filled
2323,2024-04-11,2024-04-12,12.3,2024-04-12,12.05,cond3_attack_fail,0,-2.0325,False,B2_next_day_gap_filled
2323,2024-04-15,2024-04-16,11.9,2024-04-19,11.85,cond3_attack_fail,3,-0.4202,False,B2_next_day_gap_filled
2323,2024-05-15,2024-05-16,12.5,2024-05-17,12.65,cond3_attack_fail,1,1.2,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2323,2024-05-24,2024-05-27,12.5,2024-05-29,12.85,cond3_attack_fail,2,2.8,True,B2_next_day_gap_filled
2323,2024-05-30,2024-05-31,12.9,2024-06-05,12.95,cond1_break_low,2,0.3876,True,B2_next_day_gap_filled
2323,2024-08-05,2024-08-06,11.25,2024-08-06,10.9,cond3_attack_fail,0,-3.1111,False,B1_next_day_gap_fills_up
2323,2024-09-04,2024-09-05,12.0,2024-09-11,11.55,cond1_break_low,3,-3.75,False,B1_next_day_gap_fills_up
2323,2025-01-13,2025-01-14,9.36,2025-01-15,9.63,cond3_attack_fail,1,2.8846,True,B1_next_day_gap_fills_up
2323,2025-02-10,2025-02-11,9.8,2025-02-11,9.7,cond3_attack_fail,0,-1.0204,False,B1_next_day_gap_fills_up
2323,2025-03-31,2025-04-01,8.83,2025-04-08,7.3,cond1_break_low,2,-17.3273,False,B1_next_day_gap_fills_up
2323,2025-04-07,2025-04-08,7.3,2025-04-10,7.35,cond1_break_low,1,0.6849,True,B1_next_day_gap_fills_up
2323,2025-04-08,2025-04-09,7.2,2025-04-21,7.52,cond3_attack_fail,8,4.4444,True,B1_next_day_gap_fills_up
2323,2025-06-02,2025-06-03,8.03,2025-06-03,7.95,cond3_attack_fail,0,-0.9963,False,B1_next_day_gap_fills_up
2323,2025-06-23,2025-06-24,7.88,2025-06-25,7.95,cond3_attack_fail,1,0.8883,True,B1_next_day_gap_fills_up
2323,2025-08-01,2025-08-04,7.8,2025-08-08,8.34,cond3_attack_fail,4,6.9231,True,B1_next_day_gap_fills_up
2323,2025-09-04,2025-09-05,9.2,2025-09-08,9.26,cond3_attack_fail,1,0.6522,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2323,2025-09-15,2025-09-16,8.84,2025-09-16,8.77,cond3_attack_fail,0,-0.7919,False,B2_next_day_gap_filled
2323,2025-10-13,2025-10-14,9.31,2025-10-14,9.2,cond3_attack_fail,0,-1.1815,False,B1_next_day_gap_fills_up
2323,2025-11-21,2025-11-24,9.16,2025-11-24,9.06,cond3_attack_fail,0,-1.0917,False,B1_next_day_gap_fills_up
2323,2026-01-21,2026-01-22,10.85,2026-01-23,10.8,cond3_attack_fail,1,-0.4608,False,B2_next_day_gap_filled
2323,2026-03-23,2026-03-24,12.2,2026-03-24,11.9,cond3_attack_fail,0,-2.459,False,B2_next_day_gap_filled
2323,2026-03-27,2026-03-30,11.0,2026-04-01,10.9,cond1_break_low,1,-0.9091,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2323,2026-05-14,2026-05-15,10.1,2026-05-15,9.76,cond3_attack_fail,0,-3.3663,False,B1_next_day_gap_fills_up
2323,2026-05-18,2026-05-19,9.58,2026-05-19,9.45,cond3_attack_fail,0,-1.357,False,B1_next_day_gap_fills_up
2324,2024-01-04,2024-01-05,37.35,2024-01-05,36.95,cond3_attack_fail,0,-1.071,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2324,2024-01-10,2024-01-11,36.0,2024-01-15,36.05,cond1_break_low,1,0.1389,True,B2_next_day_gap_filled
2324,2024-01-16,2024-01-17,34.75,2024-01-23,37.55,cond3_attack_fail,4,8.0576,True,B2_next_day_gap_filled
2324,2024-01-17,2024-01-18,34.9,2024-01-23,37.55,cond3_attack_fail,3,7.5931,True,B2_next_day_gap_filled
2324,2024-01-26,2024-01-29,35.4,2024-01-30,36.0,cond3_attack_fail,1,1.6949,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2324,2024-01-31,2024-02-01,36.0,2024-02-02,35.8,cond3_attack_fail,1,-0.5556,False,B2_next_day_gap_filled
2324,2024-03-29,2024-04-01,36.35,2024-04-09,36.3,cond1_break_low,3,-0.1376,False,B1_next_day_gap_fills_up
2324,2024-05-02,2024-05-03,35.4,2024-05-15,36.55,cond3_attack_fail,8,3.2486,True,B1_next_day_gap_fills_up
2324,2024-06-11,2024-06-12,35.4,2024-06-14,35.75,cond3_attack_fail,2,0.9887,True,B1_next_day_gap_fills_up
2324,2024-07-22,2024-07-23,32.75,2024-07-29,32.7,cond1_break_low,1,-0.1527,False,B1_next_day_gap_fills_up
2324,2024-08-05,2024-08-06,29.65,2024-08-06,29.55,cond3_attack_fail,0,-0.3373,False,B1_next_day_gap_fills_up
2324,2024-09-04,2024-09-05,32.3,2024-09-10,32.65,cond3_attack_fail,3,1.0836,True,B1_next_day_gap_fills_up
2324,2024-10-24,2024-10-25,35.95,2024-10-30,35.85,cond3_attack_fail,3,-0.2782,False,B2_next_day_gap_filled
2324,2024-11-18,2024-11-19,37.4,2024-11-19,36.95,cond3_attack_fail,0,-1.2032,False,B2_next_day_gap_filled
2324,2025-03-03,2025-03-04,36.7,2025-03-24,36.4,cond3_attack_fail,14,-0.8174,False,B1_next_day_gap_fills_up
2324,2025-03-31,2025-04-01,32.3,2025-04-08,26.3,cond1_break_low,2,-18.5759,False,B1_next_day_gap_fills_up
2324,2025-04-08,2025-04-09,25.25,2025-04-15,28.35,cond3_attack_fail,4,12.2772,True,B1_next_day_gap_fills_up
2324,2025-04-09,2025-04-10,26.05,2025-04-15,28.35,cond3_attack_fail,3,8.8292,True,B1_next_day_gap_fills_up
2324,2025-04-22,2025-04-23,27.2,2025-04-25,27.05,cond1_break_low,1,-0.5515,False,B1_next_day_gap_fills_up
2324,2025-04-23,2025-04-24,27.1,2025-05-05,27.2,cond3_attack_fail,6,0.369,True,B2_next_day_gap_filled
2324,2025-10-01,2025-10-02,31.95,2025-10-14,31.95,cond1_break_low,5,0.0,False,B2_next_day_gap_filled
2324,2025-10-13,2025-10-14,31.95,2025-10-14,31.0,cond3_attack_fail,0,-2.9734,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2324,2025-10-30,2025-10-31,33.7,2025-11-04,32.35,cond3_attack_fail,2,-4.0059,False,B2_next_day_gap_filled
2324,2025-11-05,2025-11-06,32.6,2025-11-10,31.95,cond1_break_low,1,-1.9939,False,B2_next_day_gap_filled
2324,2025-11-14,2025-11-17,30.0,2025-11-17,29.05,cond3_attack_fail,0,-3.1667,False,B1_next_day_gap_fills_up
2324,2025-12-15,2025-12-16,29.2,2025-12-19,29.7,cond3_attack_fail,3,1.7123,True,B1_next_day_gap_fills_up
2324,2026-02-06,2026-02-09,31.2,2026-02-09,30.7,cond3_attack_fail,0,-1.6026,False,B1_next_day_gap_fills_up
2324,2026-03-04,2026-03-05,29.85,2026-03-16,31.7,cond3_attack_fail,7,6.1977,True,B1_next_day_gap_fills_up
2324,2026-03-31,2026-04-01,27.65,2026-04-02,27.4,cond3_attack_fail,1,-0.9042,False,B1_next_day_gap_fills_up
2324,2026-05-15,2026-05-18,28.5,2026-05-19,27.8,cond3_attack_fail,1,-2.4561,False,B1_next_day_gap_fills_up
2327,2024-01-03,2024-01-04,588.0,2024-01-04,577.0,cond3_attack_fail,0,-1.8707,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2327,2024-04-16,2024-04-17,594.0,2024-04-22,593.0,cond1_break_low,2,-0.1684,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2327,2024-05-30,2024-05-31,660.0,2024-06-05,671.0,cond3_attack_fail,3,1.6667,True,B1_next_day_gap_fills_up
2327,2024-06-11,2024-06-12,668.0,2024-06-24,759.0,cond3_attack_fail,8,13.6228,True,B1_next_day_gap_fills_up
2327,2024-06-27,2024-06-28,740.0,2024-07-02,721.0,cond1_break_low,1,-2.5676,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2327,2024-07-22,2024-07-23,754.0,2024-07-29,735.0,cond1_break_low,1,-2.5199,False,B2_next_day_gap_filled
2327,2024-07-26,2024-07-29,735.0,2024-07-29,720.0,cond3_attack_fail,0,-2.0408,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2327,2024-08-02,2024-08-05,709.0,2024-08-16,631.0,cond1_break_low,8,-11.0014,False,B2_next_day_gap_filled
2327,2024-08-05,2024-08-06,692.0,2024-08-16,631.0,cond1_break_low,7,-8.815,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2327,2024-08-15,2024-08-16,631.0,2024-08-30,657.0,cond3_attack_fail,10,4.1204,True,B1_next_day_gap_fills_up
2327,2024-09-04,2024-09-05,618.0,2024-09-05,606.0,cond3_attack_fail,0,-1.9417,False,B1_next_day_gap_fills_up
2327,2024-10-23,2024-10-24,610.0,2024-10-30,577.0,cond1_break_low,3,-5.4098,False,B1_next_day_gap_fills_up
2327,2024-10-30,2024-11-01,531.0,2024-11-04,543.0,cond3_attack_fail,1,2.2599,True,B1_next_day_gap_fills_up
2327,2024-11-01,2024-11-04,546.0,2024-11-04,543.0,cond3_attack_fail,0,-0.5495,False,B1_next_day_gap_fills_up
2327,2024-12-11,2024-12-12,535.0,2024-12-12,526.0,cond3_attack_fail,0,-1.6822,False,B1_next_day_gap_fills_up
2327,2024-12-13,2024-12-16,519.0,2024-12-24,529.0,cond3_attack_fail,6,1.9268,True,B1_next_day_gap_fills_up
2327,2024-12-26,2024-12-27,541.0,2024-12-31,536.0,cond1_break_low,1,-0.9242,False,B2_next_day_gap_filled
2327,2025-01-13,2025-01-14,514.0,2025-01-15,523.0,cond3_attack_fail,1,1.751,True,B1_next_day_gap_fills_up
2327,2025-02-25,2025-02-26,577.0,2025-02-27,566.0,cond3_attack_fail,1,-1.9064,False,B1_next_day_gap_fills_up
2327,2025-03-03,2025-03-04,532.0,2025-03-06,543.0,cond3_attack_fail,2,2.0677,True,B1_next_day_gap_fills_up
2327,2025-03-07,2025-03-10,536.0,2025-03-10,525.0,cond3_attack_fail,0,-2.0522,False,B1_next_day_gap_fills_up
2327,2025-03-31,2025-04-01,487.0,2025-04-08,428.5,cond1_break_low,2,-12.0123,False,B1_next_day_gap_fills_up
2327,2025-04-08,2025-04-09,405.5,2025-04-18,455.0,cond3_attack_fail,7,12.2072,True,B1_next_day_gap_fills_up
2327,2025-04-09,2025-04-10,425.0,2025-04-18,455.0,cond3_attack_fail,6,7.0588,True,B1_next_day_gap_fills_up
2327,2025-04-10,2025-04-11,409.5,2025-04-18,455.0,cond3_attack_fail,5,11.1111,True,B2_next_day_gap_filled
2327,2025-06-10,2025-06-11,499.0,2025-06-11,494.5,cond3_attack_fail,0,-0.9018,False,B1_next_day_gap_fills_up
2327,2025-06-13,2025-06-16,471.0,2025-06-17,476.0,cond3_attack_fail,1,1.0616,True,B1_next_day_gap_fills_up
2327,2025-08-25,2025-08-26,142.5,2025-08-27,136.5,cond3_attack_fail,1,-4.2105,False,B1_next_day_gap_fills_up
2327,2025-10-13,2025-10-14,180.5,2025-10-14,172.0,cond3_attack_fail,0,-4.7091,False,B1_next_day_gap_fills_up
2327,2025-10-20,2025-10-21,198.5,2025-11-04,238.0,cond3_attack_fail,9,19.8992,True,B2_next_day_gap_filled
2327,2025-10-27,2025-10-28,247.0,2025-11-04,238.0,cond3_attack_fail,5,-3.6437,False,B2_next_day_gap_filled
2327,2025-11-05,2025-11-06,238.0,2025-11-11,235.0,cond1_break_low,2,-1.2605,False,B1_next_day_gap_fills_up
2327,2025-12-16,2025-12-17,224.5,2025-12-17,221.0,cond3_attack_fail,0,-1.559,False,B1_next_day_gap_fills_up
2327,2026-01-21,2026-01-22,287.5,2026-01-23,291.5,cond3_attack_fail,1,1.3913,True,B2_next_day_gap_filled
2327,2026-02-02,2026-02-03,270.0,2026-02-06,250.5,cond1_break_low,2,-7.2222,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2327,2026-02-06,2026-02-09,257.0,2026-02-25,300.0,cond3_attack_fail,5,16.7315,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2327,2026-03-04,2026-03-05,271.0,2026-03-10,260.0,cond1_break_low,2,-4.059,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2327,2026-03-09,2026-03-10,260.0,2026-03-13,246.0,cond1_break_low,2,-5.3846,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2327,2026-03-12,2026-03-13,246.0,2026-03-18,280.5,cond3_attack_fail,3,14.0244,True,B1_next_day_gap_fills_up
2327,2026-03-23,2026-03-24,258.0,2026-03-24,250.5,cond3_attack_fail,0,-2.907,False,B1_next_day_gap_fills_up
2328,2024-01-03,2024-01-04,35.0,2024-01-04,34.5,cond3_attack_fail,0,-1.4286,False,B1_next_day_gap_fills_up
2328,2024-03-08,2024-03-11,30.5,2024-03-13,32.8,cond3_attack_fail,2,7.541,True,B1_next_day_gap_fills_up
2328,2024-04-16,2024-04-17,33.05,2024-04-22,32.95,cond1_break_low,2,-0.3026,False,B1_next_day_gap_fills_up
2328,2024-06-11,2024-06-12,38.9,2024-06-14,38.9,cond2_black_engulf,1,0.0,False,B2_next_day_gap_filled
2328,2024-07-18,2024-07-19,38.0,2024-07-23,36.25,cond1_break_low,1,-4.6053,False,B1_next_day_gap_fills_up
2328,2024-07-26,2024-07-29,35.3,2024-07-29,34.6,cond3_attack_fail,0,-1.983,False,B1_next_day_gap_fills_up
2328,2024-08-05,2024-08-06,32.4,2024-08-06,31.1,cond3_attack_fail,0,-4.0123,False,B1_next_day_gap_fills_up
2328,2024-08-30,2024-09-02,35.4,2024-09-03,35.5,cond3_attack_fail,1,0.2825,True,B1_next_day_gap_fills_up
2328,2024-09-04,2024-09-05,34.4,2024-09-05,33.7,cond3_attack_fail,0,-2.0349,False,B1_next_day_gap_fills_up
2328,2024-11-18,2024-11-19,38.1,2024-11-20,38.75,cond3_attack_fail,1,1.706,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2328,2024-11-26,2024-11-27,38.9,2024-11-27,37.25,cond3_attack_fail,0,-4.2416,False,B2_next_day_gap_filled
2328,2024-12-10,2024-12-11,36.4,2024-12-16,37.2,cond3_attack_fail,3,2.1978,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2328,2025-01-03,2025-01-06,41.2,2025-01-06,40.4,cond3_attack_fail,0,-1.9417,False,B2_next_day_gap_filled
2328,2025-02-03,2025-02-04,39.6,2025-02-04,38.35,cond3_attack_fail,0,-3.1566,False,B2_next_day_gap_filled
2328,2025-02-24,2025-02-25,41.35,2025-03-05,47.35,cond3_attack_fail,5,14.5103,True,B1_next_day_gap_fills_up
2328,2025-03-31,2025-04-01,45.45,2025-04-08,38.1,cond1_break_low,2,-16.1716,False,B2_next_day_gap_filled
2328,2025-04-08,2025-04-09,34.3,2025-04-21,34.1,cond3_attack_fail,8,-0.5831,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2328,2025-04-09,2025-04-10,36.85,2025-04-14,37.0,cond1_break_low,1,0.4071,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2328,2025-04-10,2025-04-11,33.95,2025-04-21,34.1,cond3_attack_fail,6,0.4418,True,B2_next_day_gap_filled
2328,2025-04-11,2025-04-14,37.0,2025-04-17,36.15,cond1_break_low,2,-2.2973,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2328,2025-04-14,2025-04-15,37.65,2025-04-17,36.15,cond1_break_low,1,-3.9841,False,B2_next_day_gap_filled
2328,2025-04-17,2025-04-18,35.9,2025-04-21,34.1,cond3_attack_fail,1,-5.0139,False,B2_next_day_gap_filled
2328,2025-04-22,2025-04-23,33.9,2025-04-24,34.65,cond3_attack_fail,1,2.2124,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2328,2025-06-27,2025-06-30,39.85,2025-07-02,40.55,cond3_attack_fail,2,1.7566,True,B1_next_day_gap_fills_up
2328,2025-10-13,2025-10-14,54.5,2025-10-14,50.9,cond3_attack_fail,0,-6.6055,False,B1_next_day_gap_fills_up
2328,2025-11-05,2025-11-06,53.3,2025-11-10,51.8,cond1_break_low,1,-2.8143,False,B1_next_day_gap_fills_up
2328,2025-11-10,2025-11-11,51.6,2025-11-14,49.9,cond1_break_low,2,-3.2946,False,B1_next_day_gap_fills_up
2328,2026-01-26,2026-01-27,53.5,2026-01-27,52.7,cond3_attack_fail,0,-1.4953,False,B1_next_day_gap_fills_up
2328,2026-03-04,2026-03-05,47.8,2026-03-10,44.6,cond1_break_low,2,-6.6946,False,B1_next_day_gap_fills_up
2328,2026-03-09,2026-03-10,44.6,2026-03-16,45.75,cond3_attack_fail,4,2.5785,True,B1_next_day_gap_fills_up
2329,2024-04-03,2024-04-08,65.9,2024-04-09,64.8,cond3_attack_fail,1,-1.6692,False,B2_next_day_gap_filled
2329,2024-05-02,2024-05-03,63.5,2024-05-03,61.7,cond3_attack_fail,0,-2.8346,False,B1_next_day_gap_fills_up
2329,2024-05-15,2024-05-16,61.8,2024-05-20,60.3,cond3_attack_fail,2,-2.4272,False,B2_next_day_gap_filled
2329,2024-06-11,2024-06-12,58.5,2024-06-18,61.0,cond3_attack_fail,4,4.2735,True,B1_next_day_gap_fills_up
2329,2024-06-14,2024-06-17,61.0,2024-06-18,61.0,cond3_attack_fail,1,0.0,False,B2_next_day_gap_filled
2329,2024-07-18,2024-07-19,53.7,2024-07-23,51.5,cond1_break_low,1,-4.0968,False,B1_next_day_gap_fills_up
2329,2024-07-26,2024-07-29,50.1,2024-07-29,47.85,cond3_attack_fail,0,-4.491,False,B1_next_day_gap_fills_up
2329,2024-08-05,2024-08-06,42.15,2024-08-13,42.85,cond3_attack_fail,5,1.6607,True,B1_next_day_gap_fills_up
2329,2024-08-23,2024-08-26,42.4,2024-08-26,42.1,cond3_attack_fail,0,-0.7075,False,B1_next_day_gap_fills_up
2329,2024-09-04,2024-09-05,38.4,2024-09-05,37.35,cond3_attack_fail,0,-2.7344,False,B1_next_day_gap_fills_up
2329,2024-09-12,2024-09-13,39.5,2024-09-20,39.15,cond3_attack_fail,4,-0.8861,False,B2_next_day_gap_filled
2329,2024-10-04,2024-10-07,40.1,2024-10-09,39.1,cond1_break_low,1,-2.4938,False,B1_next_day_gap_fills_up
2329,2024-10-16,2024-10-17,38.65,2024-10-18,38.05,cond3_attack_fail,1,-1.5524,False,B1_next_day_gap_fills_up
2329,2025-01-13,2025-01-14,31.0,2025-01-17,32.45,cond3_attack_fail,3,4.6774,True,B1_next_day_gap_fills_up
2329,2025-02-03,2025-02-04,33.2,2025-02-04,32.75,cond3_attack_fail,0,-1.3554,False,B1_next_day_gap_fills_up
2329,2025-02-21,2025-02-24,37.55,2025-03-03,36.05,cond1_break_low,3,-3.9947,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2329,2025-03-03,2025-03-04,35.05,2025-03-12,36.45,cond3_attack_fail,6,3.9943,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2329,2025-03-11,2025-03-12,36.8,2025-03-12,36.45,cond3_attack_fail,0,-0.9511,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2329,2025-03-19,2025-03-20,37.9,2025-03-21,36.8,cond3_attack_fail,1,-2.9024,False,B2_next_day_gap_filled
2329,2025-03-31,2025-04-01,31.8,2025-04-09,26.15,cond1_break_low,3,-17.7673,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2329,2025-04-08,2025-04-09,26.15,2025-04-21,30.95,cond3_attack_fail,8,18.3556,True,B1_next_day_gap_fills_up
2329,2025-04-09,2025-04-10,28.0,2025-04-21,30.95,cond3_attack_fail,7,10.5357,True,B1_next_day_gap_fills_up
2329,2025-04-10,2025-04-11,26.1,2025-04-21,30.95,cond3_attack_fail,6,18.5824,True,B2_next_day_gap_filled
2329,2025-04-14,2025-04-15,31.0,2025-04-21,30.95,cond3_attack_fail,4,-0.1613,False,B2_next_day_gap_filled
2329,2025-08-20,2025-08-21,39.6,2025-08-27,44.3,cond3_attack_fail,4,11.8687,True,B1_next_day_gap_fills_up
2329,2025-09-25,2025-09-26,46.0,2025-09-26,43.8,cond3_attack_fail,0,-4.7826,False,B2_next_day_gap_filled
2329,2025-11-19,2025-11-20,49.2,2025-11-24,47.2,cond1_break_low,1,-4.065,False,B1_next_day_gap_fills_up
2329,2026-01-30,2026-02-02,56.7,2026-02-03,53.4,cond3_attack_fail,1,-5.8201,False,B2_next_day_gap_filled
2329,2026-02-02,2026-02-03,56.5,2026-02-03,53.4,cond3_attack_fail,0,-5.4867,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2329,2026-03-04,2026-03-05,51.4,2026-03-10,50.0,cond1_break_low,2,-2.7237,False,B1_next_day_gap_fills_up
2329,2026-03-09,2026-03-10,50.0,2026-03-18,57.1,cond3_attack_fail,6,14.2,True,B1_next_day_gap_fills_up
2329,2026-03-10,2026-03-11,50.5,2026-03-18,57.1,cond3_attack_fail,5,13.0693,True,B2_next_day_gap_filled
2329,2026-03-23,2026-03-24,58.6,2026-03-24,53.4,cond3_attack_fail,0,-8.8737,False,B1_next_day_gap_fills_up
2329,2026-03-27,2026-03-30,50.8,2026-03-31,50.0,cond3_attack_fail,1,-1.5748,False,B1_next_day_gap_fills_up
2329,2026-05-18,2026-05-19,53.9,2026-06-01,61.0,cond3_attack_fail,9,13.1725,True,B1_next_day_gap_fills_up
2330,2024-01-03,2024-01-04,580.0,2024-01-08,582.0,cond1_break_low,1,0.3448,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2330,2024-01-30,2024-01-31,634.0,2024-02-27,698.0,cond3_attack_fail,12,10.0946,True,B2_next_day_gap_filled
2330,2024-01-31,2024-02-01,625.0,2024-02-27,698.0,cond3_attack_fail,11,11.68,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2330,2024-02-19,2024-02-20,675.0,2024-02-27,698.0,cond3_attack_fail,5,3.4074,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2330,2024-03-11,2024-03-12,757.0,2024-03-18,754.0,cond1_break_low,3,-0.3963,False,B2_next_day_gap_filled
2330,2024-04-15,2024-04-16,802.0,2024-04-22,740.0,cond1_break_low,3,-7.7307,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2330,2024-04-16,2024-04-17,798.0,2024-04-22,740.0,cond1_break_low,2,-7.2682,False,B2_next_day_gap_filled
2330,2024-04-19,2024-04-22,740.0,2024-04-30,790.0,cond3_attack_fail,6,6.7568,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2330,2024-05-02,2024-05-03,788.0,2024-05-07,797.0,cond2_black_engulf,1,1.1421,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2330,2024-05-29,2024-05-30,841.0,2024-06-03,839.0,cond1_break_low,1,-0.2378,False,B2_next_day_gap_filled
2330,2024-06-21,2024-06-24,958.0,2024-07-23,963.0,cond1_break_low,20,0.5219,True,B2_next_day_gap_filled
2330,2024-06-24,2024-06-25,925.0,2024-08-05,852.0,cond1_break_low,26,-7.8919,False,B2_next_day_gap_filled
2330,2024-07-22,2024-07-23,963.0,2024-07-29,942.0,cond1_break_low,1,-2.1807,False,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2330,2024-07-26,2024-07-29,942.0,2024-08-01,969.0,cond1_break_low,2,2.8662,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2330,2024-08-02,2024-08-05,852.0,2024-08-20,973.0,cond3_attack_fail,11,14.2019,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
2330,2024-08-05,2024-08-06,868.0,2024-08-20,973.0,cond3_attack_fail,10,12.0968,True,"B1_next_day_gap_fills_up,B2_next_day_gap_filled"
