ticker,trade_date,market_regime,open,high,low,close,volume,avg_volume_20,volume_ratio,close_pos,prior_high_60,breakout_next_not_low_open,breakout_next_low_open,ret_10d_net,ret_20d_net,breakout_strength_pct,pre_rank_score,intraday_rows,intraday_strong_attack,below_open_after_1130,intraday_attack_failure,intraday_close_pos,intraday_return_pct,scanner_score,rank_in_date
6205,2026-04-17,bull,69.5,75.0,68.5,75.0,6738285,2209596.1,3.049555074793986,1.0,70.0,True,False,0.1396045454545455,,7.14285714285714,85.0,,,,,,,85.0,17
8182,2026-04-17,bull,37.3,39.05,36.0,39.05,5311448,904183.8,5.874301220614658,1.0,35.5,True,False,-0.04124823008849552,,9.999999999999986,85.0,,,,,,,85.0,18
6788,2026-04-17,bull,389.5,431.0,384.0,431.0,4712745,2934650.15,1.6058967028829656,1.0,409.5,True,False,-0.07583939554612937,,5.250305250305254,85.0,,,,,,,85.0,19
6829,2026-04-17,bull,185.5,197.0,185.5,197.0,4232694,1618436.6,2.6152979980803694,1.0,179.5,True,False,0.2587870023419204,,9.749303621169926,85.0,,,,,,,85.0,20
3581,2026-04-17,bull,118.5,119.0,113.5,119.0,3444890,1939834.05,1.77586840482566,1.0,108.5,True,False,0.5037285440613027,,9.677419354838701,85.0,,,,,,,85.0,21
5228,2026-04-17,bull,35.4,37.1,34.25,37.1,3323415,808312.65,4.111546441837821,1.0,33.75,True,False,-0.14425399002493774,,9.925925925925938,85.0,,,,,,,85.0,22
6245,2026-04-17,bull,79.0,83.4,79.0,82.8,3045853,1272812.5,2.3930099680824943,0.8636363636363619,79.0,True,False,-0.03946344537815125,,4.810126582278484,85.0,,,,,,,85.0,23
6877,2026-04-17,bull,154.0,157.5,146.0,157.5,1680827,1004139.55,1.6738978162945577,1.0,143.5,True,False,0.05646454005934722,,9.756097560975618,85.0,,,,,,,85.0,24
5244,2026-04-17,bull,46.0,46.2,45.25,46.2,4216354,1984601.55,2.1245342673444956,1.0,45.55,True,False,-0.17184999999999992,,1.4270032930845389,79.0,,,,,,,79.0,25
2481,2026-04-17,bull,108.5,118.0,107.5,118.0,48725665,26870586.3,1.8133458070470163,1.0,109.5,False,True,-0.13889347826086948,,7.762557077625565,75.0,,,,,,,75.0,26
3587,2026-04-17,bull,343.5,367.0,340.5,367.0,7123348,3831831.35,1.8589930895575557,1.0,339.5,False,True,-0.07895344827586201,,8.100147275405,75.0,,,,,,,75.0,27
3714,2026-04-16,bull,71.9,76.0,69.0,76.0,180045652,28364959.65,6.347467234983358,1.0,69.1,True,False,-0.042260923276983255,,9.985528219971073,85.0,263.0,True,False,False,1.0,5.702,99.0,1
6285,2026-04-16,bull,251.0,267.0,244.0,267.0,53385894,32366514.65,1.6494174481650592,1.0,251.0,True,False,-0.19987985074626866,,6.374501992031867,85.0,266.0,True,False,False,1.0,6.375,99.0,2
6213,2026-04-16,bull,237.0,252.0,229.0,252.0,46275824,28426164.9,1.627930611209534,1.0,235.5,True,False,0.06134367588932812,,7.006369426751591,85.0,263.0,True,False,False,1.0,6.329,99.0,3
4979,2026-04-16,bull,551.0,586.0,537.0,586.0,32773935,12654051.25,2.589995437232009,1.0,533.0,True,False,-0.017213636363636355,,9.943714821763594,85.0,258.0,True,False,False,1.0,6.352,99.0,4
6173,2026-04-16,bull,76.3,83.9,74.7,83.9,23912892,4594942.3,5.204176774972779,1.0,80.4,True,False,0.010757354685646668,,4.353233830845782,85.0,251.0,True,False,False,1.0,9.961,99.0,5
2484,2026-04-16,bull,37.3,40.3,37.25,40.3,17633554,9481686.85,1.8597486163551162,1.0,38.35,True,False,-0.10185000000000008,,5.084745762711851,85.0,247.0,True,False,False,1.0,8.043,99.0,6
2340,2026-04-16,bull,29.65,32.25,28.95,32.25,11175026,5054187.05,2.211043218117541,1.0,30.8,True,False,0.10998577712609961,,4.707792207792205,85.0,240.0,True,False,False,1.0,8.769,99.0,7
6829,2026-04-16,bull,168.0,179.5,166.0,179.5,5383221,1382284.35,3.8944382174333376,1.0,163.5,True,False,0.31760013477088955,,9.78593272171253,85.0,132.0,True,False,False,1.0,6.845,99.0,8
6877,2026-04-16,bull,134.0,143.5,129.5,143.5,1452284,952141.15,1.5252822546320994,1.0,135.0,True,False,0.09155259740259739,,6.296296296296289,85.0,162.0,True,False,False,1.0,7.09,99.0,9
6456,2026-04-16,bull,70.2,77.1,65.1,76.8,50429597,9588584.4,5.259337029979107,0.9750000000000002,70.1,False,True,0.010150000000000013,,9.557774607703283,75.0,266.0,True,False,False,0.975,9.402,89.0,10
3221,2026-04-16,bull,42.05,45.7,41.8,45.7,21112481,11242957.15,1.877840564392794,1.0,41.55,False,True,-0.06512552140504932,,9.98796630565586,75.0,208.0,True,False,False,1.0,8.68,89.0,11
4989,2026-04-16,bull,98.6,107.0,93.1,105.0,63862894,29218674.15,2.185687607594611,0.8561151079136691,98.3,False,True,0.096589024390244,,6.815869786368256,75.0,264.0,True,False,False,0.856,6.491,85.0,12
2460,2026-04-16,bull,34.0,37.75,32.2,37.3,4369127,945659.7,4.620189482537958,0.9189189189189184,35.5,False,True,-0.027707923497267896,,5.070422535211261,75.0,180.0,True,True,False,0.919,9.706,79.0,13
3645,2026-04-16,bull,93.3,102.5,87.5,100.5,40776749,11530188.75,3.536520510126081,0.8666666666666667,97.1,False,True,0.039376130653266415,,3.501544799176104,75.0,266.0,True,True,False,0.867,7.717,75.0,14
6175,2026-04-16,bull,62.0,64.2,59.5,63.5,18192664,5204133.2,3.4958105991599138,0.8510638297872335,62.4,True,False,-0.030850000000000023,,1.7628205128205066,85.0,264.0,False,False,True,0.851,2.419,75.0,15
3443,2026-04-16,bull,3165.0,3375.0,3140.0,3345.0,4238415,2682085.25,1.58026856156045,0.8723404255319149,3225.0,False,True,0.2695991017964071,,3.7209302325581506,75.0,,,,,,,75.0,16
6278,2026-04-15,bull,127.0,137.5,122.0,137.0,33365776,3291491.2,10.13697864360081,0.967741935483871,125.0,True,False,0.14772142857142848,,9.600000000000009,85.0,264.0,True,False,False,0.968,7.874,99.0,1
4960,2026-04-15,bull,26.5,28.05,26.45,28.05,32829171,17260177.05,1.902018206701999,1.0,27.5,True,False,0.24822166123778514,,2.0000000000000018,85.0,258.0,True,False,False,1.0,5.849,99.0,2
2388,2026-04-15,bull,58.2,62.4,57.9,62.4,22249251,7288410.5,3.052689060255319,1.0,60.4,True,False,0.13998333333333327,,3.31125827814569,85.0,256.0,True,False,False,1.0,7.216,99.0,3
3673,2026-04-15,bull,64.5,66.5,64.4,66.5,14998762,8478475.7,1.7690399230606983,1.0,60.5,True,False,-0.13822410071942445,,9.917355371900815,85.0,250.0,True,False,False,1.0,3.101,99.0,4
2493,2026-04-15,bull,139.0,152.5,132.5,152.5,9246376,1846955.4,5.006280065019437,1.0,143.5,True,False,-0.18945655737704922,,6.271777003484313,85.0,260.0,True,False,False,1.0,9.712,99.0,5
6829,2026-04-15,bull,155.0,163.5,151.5,163.5,4931435,1146687.95,4.300590234684162,1.0,152.5,True,False,0.4227214285714286,,7.21311475409836,85.0,246.0,True,False,False,1.0,5.484,99.0,6
6725,2026-04-15,bull,341.5,366.5,341.0,366.5,2889243,1271316.6,2.272638460002803,1.0,359.0,True,False,-0.12143441558441556,,2.089136490250687,85.0,177.0,True,False,False,1.0,7.321,99.0,7
6456,2026-04-15,bull,66.2,70.1,62.1,70.1,38149141,8286129.7,4.603975846528205,1.0,69.3,True,False,0.11950612535612529,,1.1544011544011523,79.0,262.0,True,False,False,1.0,5.891,93.0,8
2495,2026-04-15,bull,41.1,45.2,40.15,45.2,25800472,13311247.9,1.9382459250871586,1.0,42.8,False,True,-0.09178749999999988,,5.6074766355140415,75.0,258.0,True,False,False,1.0,9.976,89.0,9
6175,2026-04-15,bull,58.6,62.4,56.8,62.4,14315312,4968418.1,2.8812615427836077,1.0,59.6,False,True,0.01834354838709675,,4.697986577181212,75.0,265.0,True,False,False,1.0,6.485,89.0,10
6187,2026-04-15,bull,1055.0,1135.0,1000.0,1135.0,9046127,3720565.3,2.431385090862402,1.0,1070.0,False,True,-0.032398672566371724,,6.074766355140193,75.0,242.0,True,False,False,1.0,7.583,89.0,11
8155,2026-04-15,bull,343.0,358.5,340.0,358.5,4495843,2739291.8,1.6412428204983494,1.0,335.5,False,True,0.21555762463343112,,6.85543964232489,75.0,192.0,True,False,False,1.0,4.519,89.0,12
4720,2026-04-15,bull,20.0,22.15,19.9,22.15,15210771,4267899.25,3.5639948623435758,1.0,20.65,False,True,0.2827863636363638,,7.2639225181598155,75.0,262.0,True,False,True,1.0,10.75,79.0,13
2409,2026-04-14,bull,18.4,19.8,18.4,19.8,556950317,244878331.6,2.274396078088928,1.0,19.5,True,False,-0.1436946115288221,,1.538461538461533,85.0,265.0,True,False,False,1.0,7.609,99.0,1
1326,2026-04-14,bull,49.9,54.9,49.0,54.6,118775741,51103211.35,2.3242324281055184,0.9491525423728818,52.9,True,False,-0.07130454545454543,,3.2136105860113506,85.0,264.0,True,False,False,0.949,9.419,99.0,2
4956,2026-04-14,bull,40.0,41.8,37.0,41.8,26550650,15966424.65,1.6629051639309869,1.0,38.6,True,False,0.06510343680709521,,8.290155440414493,85.0,229.0,True,False,False,1.0,4.5,99.0,3
6205,2026-04-14,bull,62.5,68.5,62.5,68.5,5847111,1825834.2,3.2024326195664425,1.0,66.5,True,False,0.1855785714285715,,3.007518796992481,85.0,245.0,True,False,False,1.0,9.6,99.0,4
3443,2026-04-14,bull,2850.0,3050.0,2845.0,3050.0,4080105,2434690.15,1.6758210485223346,1.0,2830.0,True,False,0.3243087301587301,,7.773851590106018,85.0,148.0,True,False,False,1.0,7.018,99.0,5
6789,2026-04-14,bull,385.0,407.0,361.0,407.0,17000534,3935977.95,4.319265558893692,1.0,383.5,True,False,0.3665553724053724,,6.127770534550203,85.0,264.0,True,True,False,1.0,5.714,89.0,6
4720,2026-04-14,bull,19.3,20.65,18.8,20.55,15447653,3532861.35,4.372561351721318,0.945945945945947,20.1,False,True,0.36665000000000003,,2.238805970149249,75.0,253.0,True,False,False,0.946,6.477,89.0,7
6234,2026-04-14,bull,32.65,34.35,31.55,34.35,5011043,1155850.2,4.335374082212383,1.0,31.65,False,True,0.27192777777777766,,8.530805687203792,75.0,174.0,True,False,False,1.0,5.207,89.0,8
2402,2026-04-13,bull,61.8,67.4,61.4,67.4,39548175,8608158.95,4.594266350065481,1.0,64.7,True,False,-0.028385211267605605,,4.173106646058744,85.0,251.0,True,False,False,1.0,9.061,99.0,1
3031,2026-04-13,bull,28.35,31.15,26.85,31.15,32357157,4048973.95,7.991446079814862,1.0,28.35,True,False,0.053444871794871805,,9.876543209876543,85.0,262.0,True,False,False,1.0,9.877,99.0,2
2484,2026-04-13,bull,32.1,34.9,31.8,34.9,19206934,5161162.8,3.7214354098653892,1.0,33.0,True,False,-0.008530965147452975,,5.757575757575761,85.0,251.0,True,False,False,1.0,8.723,99.0,3
3042,2026-04-13,bull,127.5,129.5,120.5,129.5,17751072,4427253.7,4.009499613722159,1.0,118.0,True,False,0.008642753623188469,,9.745762711864403,85.0,262.0,True,False,False,1.0,1.569,99.0,4
3673,2026-04-13,bull,50.6,55.0,49.95,55.0,14174474,7461783.25,1.8996094532764671,1.0,53.3,True,False,-0.02568471074380172,,3.1894934333958735,85.0,259.0,True,False,False,1.0,8.696,99.0,5
4949,2026-04-13,bull,88.5,93.1,84.0,93.1,10107291,6618997.7,1.5270123148705732,1.0,84.7,True,False,-0.092714406779661,,9.917355371900815,85.0,152.0,True,False,False,1.0,5.198,99.0,6
6451,2026-04-13,bull,442.0,475.0,417.0,475.0,9989999,5101921.45,1.9580856149794308,1.0,432.0,True,False,-0.24532895791583162,,9.953703703703699,85.0,198.0,True,False,False,1.0,7.466,99.0,7
3587,2026-04-13,bull,290.0,317.5,287.0,317.5,6933628,2797913.55,2.478142328593391,1.0,289.0,True,False,-0.05158170731707321,,9.861591695501737,85.0,173.0,True,False,False,1.0,9.483,99.0,8
4576,2026-04-13,bull,173.0,181.5,173.0,181.5,5591164,3034757.15,1.8423760860074092,1.0,171.0,True,False,-0.0963022613065326,,6.140350877192979,85.0,185.0,True,False,False,1.0,4.913,99.0,9
6821,2026-04-13,bull,58.0,64.9,57.2,64.9,1862067,1206406.05,1.5434828099544096,1.0,61.6,True,False,-0.2314686317321689,,5.35714285714286,85.0,54.0,True,False,False,1.0,11.897,99.0,10
6937,2026-04-13,bull,294.0,312.5,292.5,312.5,1653798,905372.5,1.8266492521034159,1.0,296.0,True,False,-0.09940828220858897,,5.57432432432432,85.0,116.0,True,False,False,1.0,6.293,99.0,11
3490,2026-04-13,bull,26.7,29.0,26.55,28.7,7552835,1154083.75,6.544442723502518,0.8775510204081629,28.15,True,False,-0.00585,,1.9538188277087087,85.0,217.0,True,False,False,0.878,7.491,95.0,12
8383,2026-04-13,bull,50.8,53.4,49.85,53.0,4936898,1178150.65,4.1903792184811,0.8873239436619721,49.95,True,False,0.20735754716981117,,6.106106106106091,85.0,243.0,True,False,False,0.887,4.331,95.0,13
3234,2026-04-13,bull,115.0,125.0,112.0,124.5,8894721,4980982.15,1.7857363732973826,0.9615384615384616,115.5,False,True,-0.17388278688524592,,7.792207792207795,75.0,262.0,True,False,False,0.962,8.261,89.0,14
6426,2026-04-13,bull,211.0,216.5,209.5,216.5,4055563,2456282.55,1.6510979162393187,1.0,197.0,False,True,-0.029659523809523837,,9.898477157360407,75.0,,,,,,,75.0,15
2305,2026-04-13,bull,19.4,19.9,19.05,19.8,9885851,3920590.45,2.52152096121134,0.8823529411764728,19.4,False,True,-0.18201580310880824,,2.0618556701031077,75.0,129.0,False,True,True,0.882,2.062,55.0,16
4989,2026-04-10,bull,74.8,80.7,73.0,80.7,49978157,29381938.7,1.7009822772518413,1.0,77.3,True,False,0.33982901234567897,,4.398447606727052,85.0,265.0,True,False,False,1.0,7.888,99.0,1
3031,2026-04-10,bull,25.95,28.35,25.75,28.35,15401996,3307605.75,4.656539250483526,1.0,26.0,True,False,0.09997010582010582,,9.03846153846155,85.0,241.0,True,False,False,1.0,9.249,99.0,2
3030,2026-04-10,bull,290.0,303.0,284.5,303.0,15159212,6573345.35,2.3061639382753563,1.0,281.5,True,False,0.018500649350649344,,7.637655417406752,85.0,261.0,True,False,False,1.0,4.483,99.0,3
4908,2026-04-10,bull,120.0,129.0,117.0,129.0,12469052,7254244.55,1.7188629241896733,1.0,123.0,True,False,0.32369545454545456,,4.878048780487809,85.0,194.0,True,False,False,1.0,7.5,99.0,4
3583,2026-04-10,bull,626.0,673.0,625.0,673.0,9288276,4201907.6,2.2104903020713738,1.0,612.0,True,False,0.15843571428571437,,9.967320261437917,85.0,244.0,True,False,False,1.0,7.508,99.0,5
6658,2026-04-10,bull,75.1,82.6,73.3,81.7,5337769,1527076.2,3.4954175829601692,0.9032258064516138,77.5,True,False,0.33843223844282233,,5.419354838709678,85.0,238.0,True,False,False,0.903,8.788,99.0,6
4577,2026-04-10,bull,116.0,127.5,116.0,127.5,4370313,2838793.8,1.539496457967465,1.0,125.0,True,False,0.27272142857142845,,2.0000000000000018,85.0,142.0,True,False,False,1.0,9.914,99.0,7
6725,2026-04-10,bull,330.0,341.0,329.0,341.0,2927591,915008.6,3.1995229334456528,1.0,310.0,True,False,0.01426494252873569,,10.000000000000009,85.0,135.0,True,False,False,1.0,3.333,99.0,8
3234,2026-04-10,bull,107.5,115.5,102.0,114.0,10757747,4493292.4,2.3941791546884414,0.8888888888888888,105.5,True,False,-0.08411086956521738,,8.056872037914697,85.0,259.0,True,False,False,0.889,6.047,95.0,9
1717,2026-04-10,bull,77.6,80.6,66.5,80.0,218314064,33131769.45,6.589266665321432,0.9574468085106387,73.8,True,False,-0.03585000000000003,,8.40108401084012,85.0,265.0,True,True,False,0.957,3.093,89.0,10
6451,2026-04-10,bull,412.5,432.0,396.0,432.0,12124609,4596401.0,2.6378483948637204,1.0,393.0,True,False,-0.09634773755656109,,9.92366412213741,85.0,261.0,True,True,False,1.0,4.727,89.0,11
8438,2026-04-10,bull,81.5,89.3,80.4,89.3,5383092,3186967.8,1.6890951957531546,1.0,83.3,True,False,-0.0948103429796355,,7.202881152460994,85.0,244.0,True,True,False,1.0,9.571,89.0,12
6426,2026-04-10,bull,188.0,197.0,186.0,197.0,5451897,2231098.45,2.4435931995739586,1.0,195.0,True,False,0.017846682464454887,,1.025641025641022,79.0,195.0,False,False,True,1.0,4.787,73.0,13
3042,2026-04-10,bull,115.0,118.0,105.0,118.0,37828101,2693554.9,14.043931682996327,1.0,107.5,True,False,0.1274833333333333,,9.76744186046512,85.0,263.0,False,True,True,1.0,2.609,69.0,14
6217,2026-04-10,bull,230.0,236.5,215.0,236.5,24356056,7554556.15,3.224022102211789,1.0,217.5,True,False,0.23887573839662438,,8.735632183908049,85.0,263.0,False,True,True,1.0,2.826,69.0,15
2409,2026-04-09,bull,17.2,18.75,16.8,18.75,671934540,214698020.85,3.1296727251596366,1.0,18.0,True,False,-0.09090154639175249,,4.166666666666674,85.0,266.0,True,False,False,1.0,9.012,99.0,1
1717,2026-04-09,bull,67.6,73.8,66.3,73.8,106577189,28562667.45,3.7313457920751727,1.0,72.2,True,False,0.00961391752577314,,2.216066481994461,85.0,266.0,True,False,False,1.0,9.172,99.0,2
3714,2026-04-09,bull,52.4,57.3,51.7,57.3,49593669,23330285.45,2.125720626362932,1.0,55.5,True,False,0.18260500848896447,,3.2432432432432323,85.0,261.0,True,False,False,1.0,9.351,99.0,3
2382,2026-04-09,bull,304.5,314.0,295.0,313.0,46807353,16024616.85,2.920965501899036,0.9473684210526315,307.5,True,False,0.016372222222222142,,1.788617886178856,85.0,266.0,True,False,False,0.947,2.791,99.0,4
2486,2026-04-09,bull,158.5,174.0,158.5,174.0,23819495,9551158.55,2.4938854145605194,1.0,170.5,True,False,0.22406689750692524,,2.052785923753664,85.0,246.0,True,False,False,1.0,9.779,99.0,5
3026,2026-04-09,bull,170.0,183.5,167.0,183.5,18721744,5967567.8,3.137248645922381,1.0,167.0,True,False,0.19254142091152807,,9.880239520958089,85.0,260.0,True,False,False,1.0,7.941,99.0,6
3042,2026-04-09,bull,98.8,107.5,97.6,107.5,11944981,2260971.15,5.283119601061695,1.0,98.5,True,False,0.3245847826086957,,9.137055837563457,85.0,259.0,True,False,False,1.0,8.806,99.0,7
2467,2026-04-09,bull,453.0,493.5,453.0,493.5,6957991,3637752.35,1.912717065525365,1.0,449.0,True,False,0.01891190476190476,,9.910913140311806,85.0,211.0,True,False,False,1.0,8.94,99.0,8
6218,2026-04-09,bull,32.9,34.55,32.65,34.55,6906925,901581.1,7.660902607652268,1.0,31.45,True,False,-0.11410439783491208,,9.856915739268679,85.0,228.0,True,False,False,1.0,5.015,99.0,9
3031,2026-04-09,bull,24.0,26.0,23.45,25.8,6597008,2989169.0,2.206970566067024,0.9215686274509807,25.0,True,False,0.1405854527938343,,3.200000000000003,85.0,248.0,True,False,False,0.922,7.5,99.0,10
4576,2026-04-09,bull,154.0,163.5,153.0,163.5,5584828,2291361.1,2.437340845142217,1.0,149.0,True,False,0.15268658536585358,,9.731543624161066,85.0,183.0,True,False,False,1.0,6.169,99.0,11
3093,2026-04-09,bull,59.9,63.5,59.9,63.5,4901905,2851908.25,1.7188158139379133,1.0,57.8,True,False,-0.09540223880597018,,9.861591695501737,85.0,146.0,True,False,False,1.0,6.01,99.0,12
6903,2026-04-09,bull,324.5,355.5,321.0,355.5,3810997,1663980.15,2.2902899412592155,1.0,335.0,True,False,-0.01626666666666663,,6.119402985074629,85.0,210.0,True,False,False,1.0,9.553,99.0,13
8091,2026-04-09,bull,181.0,184.5,175.0,184.5,3698304,835379.0,4.427097161887,1.0,172.0,True,False,-0.06199973262032086,,7.267441860465107,85.0,185.0,True,False,False,1.0,1.934,99.0,14
6715,2026-04-09,bull,400.0,414.5,398.5,414.5,2221722,967767.15,2.295719585026212,1.0,377.0,True,False,-0.09882052154195006,,9.946949602122013,85.0,93.0,True,False,False,1.0,3.625,99.0,15
3264,2026-04-09,bull,170.0,180.5,163.0,180.5,28183903,10426524.5,2.703096607119659,1.0,178.0,True,False,0.03636635883905006,,1.404494382022481,79.0,,,,,,,79.0,16
6190,2026-04-09,bull,62.9,66.4,60.7,66.0,43222023,9633509.5,4.486633142366237,0.9298245614035078,61.0,False,True,0.055878395061728446,,8.196721311475418,75.0,,,,,,,75.0,17
6285,2026-04-08,bull,212.0,216.5,201.5,216.5,67261729,21963303.65,3.062459549431217,1.0,207.5,True,False,0.0771096412556053,,4.337349397590362,85.0,266.0,True,False,False,1.0,2.123,99.0,1
3037,2026-04-08,bull,606.0,620.0,597.0,620.0,40382195,19011493.65,2.12409375840914,1.0,594.0,True,False,0.14158589743589736,,4.377104377104368,85.0,266.0,True,False,False,1.0,2.31,99.0,2
6257,2026-04-08,bull,161.0,170.5,157.5,170.5,27263162,12474724.15,2.1854721332655678,1.0,162.0,True,False,0.07530942028985513,,5.246913580246915,85.0,254.0,True,False,False,1.0,5.901,99.0,3
3380,2026-04-08,bull,38.5,41.05,38.35,41.05,19188622,8178414.85,2.346251975711406,1.0,38.5,True,False,-0.09260799086757984,,6.62337662337662,85.0,251.0,True,False,False,1.0,6.623,99.0,4
6190,2026-04-08,bull,57.3,61.0,56.7,61.0,16833290,9028758.8,1.8644079848494788,1.0,59.5,True,False,0.04025492845786962,,2.5210084033613356,85.0,237.0,True,False,False,1.0,6.457,99.0,5
2472,2026-04-08,bull,133.0,140.5,133.0,140.5,9428147,4186876.55,2.251833052015828,1.0,138.0,True,False,0.28992464788732397,,1.8115942028985588,85.0,230.0,True,False,False,1.0,5.639,99.0,6
4576,2026-04-08,bull,143.0,149.0,141.5,149.0,4827501,2117739.35,2.279553902608458,1.0,143.0,True,False,0.2798642857142858,,4.195804195804187,85.0,153.0,True,False,False,1.0,4.196,99.0,7
6944,2026-04-08,bull,833.0,896.0,814.0,896.0,2206225,1341503.9,1.644590820794483,1.0,858.0,True,False,0.03609260485651213,,4.428904428904423,85.0,193.0,True,False,False,1.0,7.563,99.0,8
3042,2026-04-08,bull,95.9,98.5,94.9,98.0,5910767,2066197.45,2.8606980421934023,0.8611111111111109,96.2,True,False,0.6844334008097167,,1.8711018711018657,85.0,265.0,True,False,False,0.861,2.19,95.0,9
3265,2026-04-08,bull,150.5,158.0,148.0,158.0,6994282,2250380.8,3.108043758638538,1.0,156.0,True,False,0.10318426791277249,,1.2820512820512775,79.0,201.0,True,False,False,1.0,4.983,93.0,10
2399,2026-04-08,bull,35.9,37.95,33.7,37.95,40114675,11257373.0,3.5634135068634576,1.0,37.2,False,True,0.09101221009549812,,2.016129032258074,75.0,265.0,True,False,False,1.0,5.71,89.0,11
8021,2026-04-08,bull,276.0,293.0,272.0,293.0,29101508,15379985.75,1.8921674228469294,1.0,277.5,False,True,0.5250778350515463,,5.585585585585595,75.0,264.0,True,False,False,1.0,6.159,89.0,12
2351,2026-04-08,bull,110.0,119.5,109.0,118.0,16352538,4775382.1,3.424341268942647,0.8571428571428571,109.5,False,True,0.41295341880341885,,7.762557077625565,75.0,263.0,True,False,False,0.857,7.273,85.0,13
2382,2026-04-08,bull,295.0,307.5,293.5,307.5,54410413,14225082.7,3.824962859442638,1.0,302.0,False,True,0.09431420361247947,,1.821192052980125,75.0,266.0,True,False,True,1.0,4.237,79.0,14
8438,2026-04-08,bull,80.0,82.6,76.0,81.7,8256191,2760444.55,2.990891811248301,0.8636363636363648,78.3,False,True,0.10279197530864184,,4.342273307790556,75.0,,,,,,,75.0,15
3673,2026-04-08,bull,51.3,52.0,49.65,51.7,20108158,5309751.0,3.78702466462175,0.8723404255319162,48.7,True,False,0.26338076923076914,,6.160164271047219,85.0,266.0,False,True,True,0.872,0.78,65.0,16
3673,2026-04-07,range,45.9,48.7,45.3,48.7,13184293,4723083.05,2.7914590661284264,1.0,47.5,True,False,0.35477378167641327,,2.5263157894736876,92.0,251.0,True,False,False,1.0,6.1,100.0,1
3163,2026-04-07,range,983.0,1045.0,955.0,1045.0,11325482,2306355.95,4.910552510335623,1.0,984.0,True,False,0.1292851351351351,,6.1991869918699205,92.0,208.0,True,False,False,1.0,6.307,100.0,2
5475,2026-04-07,range,256.5,271.0,239.0,271.0,9332255,4348259.75,2.146204582189461,1.0,246.5,True,False,0.3716097495527727,,9.93914807302232,92.0,241.0,True,False,False,1.0,5.653,100.0,3
2351,2026-04-07,range,102.0,109.5,100.5,109.0,9167317,4355251.55,2.1048880632394242,0.9444444444444444,107.5,True,False,0.3668772727272728,,1.3953488372093092,86.0,260.0,True,False,False,0.944,6.863,100.0,4
8438,2026-04-07,range,71.3,78.3,70.1,78.3,7190968,2654148.9,2.7093310401688466,1.0,76.3,True,False,0.10164999999999993,,2.6212319790301475,92.0,250.0,True,False,False,1.0,9.818,100.0,5
3167,2026-04-07,range,484.0,490.0,480.0,490.0,7050218,3977622.1,1.7724705421362175,1.0,445.5,True,False,0.22886400394477327,,9.988776655443331,92.0,177.0,True,False,True,1.0,1.24,96.0,6
6147,2026-04-02,range,80.0,84.0,79.7,84.0,72957837,25551692.55,2.8553034933883468,1.0,78.7,True,False,0.38425989010989003,,6.7344345616264345,92.0,265.0,True,False,False,1.0,5.0,100.0,1
3714,2026-04-02,range,51.7,54.2,50.0,54.2,45397542,17206657.2,2.638370804527913,1.0,53.1,True,False,0.3912619133574008,,2.0715630885122405,92.0,266.0,True,False,False,1.0,4.836,100.0,2
3167,2026-04-02,range,418.0,445.5,416.0,445.5,12708323,3405890.2,3.731277949007281,1.0,435.5,True,False,0.37844752066115694,,2.296211251435132,92.0,228.0,True,False,False,1.0,6.579,100.0,3
5475,2026-04-02,range,224.0,246.5,224.0,246.5,8537481,3989015.15,2.1402478253310218,1.0,243.0,True,False,0.5536041910331383,,1.4403292181069949,86.0,240.0,True,False,False,1.0,10.045,100.0,4
6830,2026-04-02,range,533.0,565.0,533.0,565.0,5759569,2569338.0,2.241654854285423,1.0,514.0,True,False,0.4114986088379705,,9.922178988326857,92.0,197.0,True,False,False,1.0,6.004,100.0,5
6727,2026-04-02,range,333.0,358.0,321.5,358.0,2838548,1115393.55,2.5448847180441376,1.0,329.5,True,False,0.1403950592885376,,8.649468892260991,92.0,136.0,True,False,False,1.0,7.508,100.0,6
4906,2026-04-01,range,37.6,39.65,36.3,39.65,114141049,24264278.75,4.704077552686375,1.0,38.45,True,False,-0.09730607701564373,-0.18154193742478938,3.1209362808842567,92.0,265.0,True,False,False,1.0,5.452,100.0,1
6213,2026-04-01,range,156.0,163.0,155.0,163.0,26771551,17357921.4,1.5423247048462843,1.0,159.5,True,False,0.6090753731343282,0.7254932835820894,2.1943573667711602,92.0,262.0,True,False,False,1.0,4.487,100.0,2
3062,2026-04-01,range,31.5,32.6,31.5,32.6,17579110,11621367.45,1.5126541756495275,1.0,31.15,True,False,-0.12202647058823532,-0.24849705882352943,4.65489566613162,92.0,252.0,True,False,False,1.0,3.492,100.0,3
