scanner,ticker,entry_date,consensus_score,return_pct,hold_days
D 布林上軌,3059,2026-01-22,2,-8.818,4
D 布林上軌,7794,2026-01-23,2,-1.196,2
D 布林上軌,8929,2026-01-23,1,-2.569,1
D 布林上軌,6101,2026-01-23,1,-4.936,12
D 布林上軌,2740,2026-01-23,1,33.841,61
D 布林上軌,3287,2026-01-23,1,-9.797,3
D 布林上軌,4121,2026-01-26,2,-6.515,38
D 布林上軌,2904,2026-01-26,1,-1.465,1
D 布林上軌,5007,2026-01-26,1,-1.993,20
D 布林上軌,6114,2026-01-26,1,-5.064,4
D 布林上軌,6526,2026-01-26,2,-4.409,4
D 布林上軌,3141,2026-01-27,1,-3.543,1
D 布林上軌,5230,2026-01-27,2,-4.718,1
D 布林上軌,1452,2026-01-27,1,-3.053,4
D 布林上軌,6125,2026-01-27,2,-4.256,1
D 布林上軌,3492,2026-01-27,1,-3.869,1
D 布林上軌,9944,2026-01-28,1,-3.43,1
D 布林上軌,4102,2026-01-28,2,-3.896,4
D 布林上軌,6582,2026-01-28,2,-14.504,2
D 布林上軌,4108,2026-01-28,2,-6.484,2
D 布林上軌,3605,2026-01-28,1,-5.868,3
D 布林上軌,5906,2026-01-29,1,-2.51,1
D 布林上軌,1626,2026-01-29,2,-7.728,3
D 布林上軌,1236,2026-01-29,1,-4.335,38
D 布林上軌,4706,2026-01-29,2,-5.332,1
D 布林上軌,4956,2026-01-29,1,-2.172,1
D 布林上軌,6291,2026-01-30,3,-8.746,6
D 布林上軌,3594,2026-01-30,2,-4.786,5
D 布林上軌,2008,2026-01-30,1,-2.918,2
D 布林上軌,6952,2026-01-30,1,-0.03,1
D 布林上軌,6442,2026-01-30,1,10.446,61
D 布林上軌,1454,2026-02-02,1,-10.707,14
D 布林上軌,5604,2026-02-02,1,-7.744,9
D 布林上軌,8905,2026-02-02,1,-7.858,60
D 布林上軌,5386,2026-02-02,1,347.558,61
D 布林上軌,2061,2026-02-02,3,-1.85,1
D 布林上軌,6615,2026-02-03,2,-7.648,61
D 布林上軌,3508,2026-02-03,1,-27.151,39
D 布林上軌,6189,2026-02-03,1,-4.96,6
D 布林上軌,9950,2026-02-03,1,-8.31,1
D 布林上軌,3363,2026-02-03,1,-10.035,1
D 布林上軌,4991,2026-02-04,1,190.212,61
D 布林上軌,3285,2026-02-04,2,-6.112,12
D 布林上軌,4542,2026-02-04,3,84.852,61
D 布林上軌,6805,2026-02-04,3,-4.148,7
D 布林上軌,3017,2026-02-04,2,-7.245,7
D 布林上軌,6412,2026-02-05,2,-9.162,15
D 布林上軌,6233,2026-02-05,1,-3.493,1
D 布林上軌,1570,2026-02-05,2,-1.39,2
D 布林上軌,2397,2026-02-05,1,-2.043,1
D 布林上軌,6584,2026-02-05,2,92.372,61
D 布林上軌,3332,2026-02-06,1,-2.072,11
D 布林上軌,2736,2026-02-06,2,-2.973,1
D 布林上軌,2734,2026-02-06,1,-5.186,1
D 布林上軌,4771,2026-02-06,1,-1.413,1
D 布林上軌,6861,2026-02-06,3,-3.087,1
D 布林上軌,3284,2026-02-09,1,-9.42,1
D 布林上軌,1264,2026-02-09,2,-1.652,9
D 布林上軌,7744,2026-02-09,2,31.771,61
D 布林上軌,6535,2026-02-09,2,-6.763,1
D 布林上軌,8435,2026-02-09,1,1.209,61
D 布林上軌,7556,2026-02-10,2,-1.18,1
D 布林上軌,6028,2026-02-10,2,-2.848,4
D 布林上軌,6593,2026-02-10,1,-4.52,1
D 布林上軌,4198,2026-02-10,1,9.05,57
D 布林上軌,5220,2026-02-10,1,-7.144,1
D 布林上軌,6812,2026-02-11,2,-5.366,1
D 布林上軌,2460,2026-02-11,2,-3.557,11
D 布林上軌,3147,2026-02-11,1,-9.883,1
D 布林上軌,2414,2026-02-11,1,-3.174,8
D 布林上軌,2908,2026-02-11,2,-4.631,7
D 布林上軌,3252,2026-02-23,2,-6.271,43
D 布林上軌,3184,2026-02-23,1,114.945,58
D 布林上軌,6560,2026-02-23,1,-11.943,10
D 布林上軌,2937,2026-02-23,1,0.32,1
D 布林上軌,2204,2026-02-23,2,-3.262,6
D 布林上軌,7846,2026-02-24,2,87.963,55
D 布林上軌,3206,2026-02-24,2,3.099,57
D 布林上軌,1599,2026-02-24,2,-3.889,4
D 布林上軌,3026,2026-02-24,2,-5.807,6
D 布林上軌,2755,2026-02-24,1,5.867,57
D 布林上軌,3504,2026-02-25,1,-2.679,5
D 布林上軌,5254,2026-02-25,1,-1.209,2
D 布林上軌,1905,2026-02-25,2,-0.598,1
D 布林上軌,1593,2026-02-25,2,-5.509,5
D 布林上軌,6677,2026-02-25,2,0.078,3
D 布林上軌,2387,2026-02-26,1,-11.115,21
D 布林上軌,7801,2026-02-26,3,-3.47,4
D 布林上軌,4544,2026-02-26,2,-0.536,4
D 布林上軌,2013,2026-02-26,1,-1.753,3
D 布林上軌,4764,2026-02-26,2,-1.326,2
D 布林上軌,6518,2026-03-02,1,-1.478,6
D 布林上軌,6616,2026-03-02,2,-3.96,1
D 布林上軌,8048,2026-03-02,2,-2.23,12
D 布林上軌,6682,2026-03-02,1,108.552,54
D 布林上軌,3029,2026-03-02,1,2.771,3
D 布林上軌,6758,2026-03-03,2,-0.7,1
D 布林上軌,5310,2026-03-03,1,-9.635,2
D 布林上軌,5272,2026-03-03,1,-3.871,2
D 布林上軌,6915,2026-03-03,1,1.615,1
D 布林上軌,6807,2026-03-03,1,-2.556,1
D 布林上軌,2256,2026-03-04,1,-3.427,1
D 布林上軌,7877,2026-03-04,1,-8.559,12
D 布林上軌,8086,2026-03-04,1,1.313,1
D 布林上軌,1313,2026-03-04,1,-8.334,24
D 布林上軌,4569,2026-03-04,1,-14.428,4
D 布林上軌,8908,2026-03-05,2,-8.092,5
D 布林上軌,8917,2026-03-05,2,-6.274,1
D 布林上軌,6994,2026-03-05,1,-5.275,1
D 布林上軌,4807,2026-03-05,2,0.281,1
D 布林上軌,1215,2026-03-05,1,-2.8,5
D 布林上軌,2426,2026-03-06,1,198.897,50
D 布林上軌,6195,2026-03-06,1,-2.154,1
D 布林上軌,5478,2026-03-06,1,0.815,2
D 布林上軌,6832,2026-03-06,1,-5.982,2
D 布林上軌,2249,2026-03-06,2,-5.089,2
D 布林上軌,2432,2026-03-09,1,-6.692,1
D 布林上軌,5878,2026-03-09,1,-1.43,1
D 布林上軌,4737,2026-03-09,1,-2.067,39
D 布林上軌,1308,2026-03-09,1,-13.249,2
D 布林上軌,2073,2026-03-10,2,0.848,3
D 布林上軌,1762,2026-03-10,1,-4.803,18
D 布林上軌,2640,2026-03-10,2,26.267,48
D 布林上軌,9937,2026-03-10,1,-0.598,1
D 布林上軌,6876,2026-03-10,1,-0.109,16
D 布林上軌,1516,2026-03-10,1,-4.74,5
D 布林上軌,7558,2026-03-11,2,33.858,47
D 布林上軌,6206,2026-03-11,1,-5.208,15
D 布林上軌,2942,2026-03-11,1,14.66,47
D 布林上軌,8271,2026-03-11,1,0.486,15
D 布林上軌,5511,2026-03-11,1,2.691,47
D 布林上軌,8472,2026-03-12,1,-2.945,46
D 布林上軌,4120,2026-03-12,2,-0.274,1
D 布林上軌,6246,2026-03-12,2,-7.833,46
D 布林上軌,7857,2026-03-12,1,-0.189,1
D 布林上軌,2752,2026-03-12,1,-4.026,1
D 布林上軌,6638,2026-03-13,1,75.715,45
D 布林上軌,3492,2026-03-13,1,-1.968,1
D 布林上軌,1535,2026-03-13,1,-4.603,2
D 布林上軌,3663,2026-03-13,2,-4.499,8
D 布林上軌,2468,2026-03-13,1,-2.408,1
D 布林上軌,3489,2026-03-16,1,-1.494,44
D 布林上軌,5271,2026-03-16,1,69.098,44
D 布林上軌,6959,2026-03-16,1,55.377,44
D 布林上軌,6167,2026-03-16,1,-9.982,15
D 布林上軌,2924,2026-03-16,2,-9.77,4
D 布林上軌,6990,2026-03-17,1,332.48,43
D 布林上軌,4711,2026-03-17,1,-10.024,6
D 布林上軌,8433,2026-03-17,1,-4.984,22
D 布林上軌,2938,2026-03-17,1,1.652,1
D 布林上軌,7812,2026-03-17,1,-0.134,3
D 布林上軌,6868,2026-03-18,2,-1.659,2
D 布林上軌,4765,2026-03-18,1,20.78,41
D 布林上軌,6020,2026-03-18,1,-1.108,2
D 布林上軌,7747,2026-03-18,1,-0.177,2
D 布林上軌,6438,2026-03-18,1,-3.083,1
D 布林上軌,2245,2026-03-19,1,-3.722,2
D 布林上軌,3499,2026-03-19,2,-1.398,1
D 布林上軌,6499,2026-03-19,1,-17.695,2
D 布林上軌,8098,2026-03-19,1,34.161,41
D 布林上軌,2353,2026-03-19,2,-5.282,2
D 布林上軌,3591,2026-03-20,1,-11.201,1
D 布林上軌,1710,2026-03-20,1,-8.124,4
D 布林上軌,7710,2026-03-20,1,1.71,1
D 布林上軌,2241,2026-03-20,2,-2.445,2
D 布林上軌,3025,2026-03-20,1,-6.445,1
D 布林上軌,3633,2026-03-23,2,-2.912,1
D 布林上軌,6559,2026-03-23,1,84.835,39
D 布林上軌,2405,2026-03-23,2,2.498,1
D 布林上軌,3259,2026-03-23,3,-10.277,5
D 布林上軌,2038,2026-03-23,1,-7.762,1
D 布林上軌,4575,2026-03-24,2,-0.693,6
D 布林上軌,6858,2026-03-24,1,0.514,10
D 布林上軌,3587,2026-03-24,1,-14.188,3
D 布林上軌,7854,2026-03-24,2,-2.272,3
D 布林上軌,3580,2026-03-24,1,-7.961,1
D 布林上軌,6665,2026-03-25,2,-3.304,2
D 布林上軌,6725,2026-03-25,1,-11.285,3
D 布林上軌,6139,2026-03-25,1,-14.174,2
D 布林上軌,3097,2026-03-25,2,0.064,3
D 布林上軌,7610,2026-03-25,2,-2.913,5
D 布林上軌,5267,2026-03-26,1,2.168,1
D 布林上軌,6565,2026-03-26,1,0.026,2
D 布林上軌,6755,2026-03-26,1,1.867,1
D 布林上軌,9924,2026-03-26,2,-6.623,1
D 布林上軌,5548,2026-03-26,2,-2.42,16
D 布林上軌,6035,2026-03-27,3,-2.68,3
D 布林上軌,6277,2026-03-27,2,5.843,35
D 布林上軌,7595,2026-03-27,3,-4.003,1
D 布林上軌,3081,2026-03-27,2,4.326,3
D 布林上軌,2255,2026-03-27,1,-0.916,2
D 布林上軌,5016,2026-03-30,2,-17.652,17
D 布林上軌,3067,2026-03-30,2,0.519,1
D 布林上軌,2897,2026-03-30,2,-0.598,1
D 布林上軌,6174,2026-03-30,1,-0.817,1
D 布林上軌,6748,2026-03-30,2,-2.887,1
D 布林上軌,4553,2026-03-31,1,-9.185,1
D 布林上軌,2497,2026-03-31,1,13.66,33
D 布林上軌,6787,2026-03-31,1,24.207,33
D 布林上軌,7770,2026-03-31,2,-0.201,1
D 布林上軌,1269,2026-03-31,1,-5.51,31
D 布林上軌,1452,2026-04-01,2,-3.125,18
D 布林上軌,6838,2026-04-01,1,-5.812,16
D 布林上軌,6865,2026-04-01,2,-8.027,1
D 布林上軌,6023,2026-04-01,2,-0.086,32
D 布林上軌,6976,2026-04-02,2,-1.149,1
D 布林上軌,6227,2026-04-02,1,-0.814,2
D 布林上軌,6555,2026-04-02,1,0.771,25
D 布林上軌,6151,2026-04-02,1,24.037,31
D 布林上軌,4911,2026-04-02,2,-3.903,7
D 布林上軌,2364,2026-04-07,2,-8.155,1
D 布林上軌,6704,2026-04-07,2,-1.733,2
D 布林上軌,6927,2026-04-07,1,-0.424,3
D 布林上軌,6735,2026-04-07,1,-1.519,1
D 布林上軌,1760,2026-04-07,1,-1.358,1
D 布林上軌,6899,2026-04-08,2,5.727,29
D 布林上軌,2417,2026-04-08,1,21.348,29
D 布林上軌,6891,2026-04-08,2,84.016,29
D 布林上軌,8099,2026-04-08,2,-3.23,21
D 布林上軌,7427,2026-04-08,1,-3.195,1
D 布林上軌,2923,2026-04-09,2,-5.606,1
D 布林上軌,2227,2026-04-09,1,-1.573,1
D 布林上軌,7813,2026-04-09,1,11.383,28
D 布林上軌,6933,2026-04-09,1,-4.893,28
D 布林上軌,0057,2026-04-09,1,17.196,28
D 布林上軌,2221,2026-04-10,1,-5.494,3
D 布林上軌,7737,2026-04-10,2,1.575,27
D 布林上軌,6569,2026-04-10,1,-5.309,7
D 布林上軌,7763,2026-04-10,1,21.507,27
D 布林上軌,6120,2026-04-10,1,-4.949,1
D 布林上軌,6259,2026-04-13,2,6.536,26
D 布林上軌,5321,2026-04-13,2,-4.92,1
D 布林上軌,7556,2026-04-13,1,18.281,26
D 布林上軌,1714,2026-04-13,1,-6.881,3
D 布林上軌,4565,2026-04-13,1,17.674,26
D 布林上軌,2733,2026-04-14,3,-4.193,1
D 布林上軌,5704,2026-04-14,2,-6.903,2
D 布林上軌,6425,2026-04-14,2,17.692,25
D 布林上軌,2719,2026-04-14,1,-13.852,9
D 布林上軌,2739,2026-04-14,1,-0.181,5
D 布林上軌,3473,2026-04-15,1,0.405,2
D 布林上軌,3527,2026-04-15,2,-1.83,24
D 布林上軌,7758,2026-04-15,2,-0.558,2
D 布林上軌,4555,2026-04-15,1,4.959,24
D 布林上軌,6204,2026-04-15,2,-4.263,1
D 布林上軌,7863,2026-04-16,1,-0.816,1
D 布林上軌,5254,2026-04-16,2,-0.03,15
D 布林上軌,6882,2026-04-16,1,39.835,23
D 布林上軌,3117,2026-04-16,1,121.232,23
D 布林上軌,6456,2026-04-16,2,-7.395,16
D 布林上軌,7834,2026-04-17,1,-2.616,1
D 布林上軌,4115,2026-04-17,1,-7.11,8
D 布林上軌,7783,2026-04-17,1,1.614,10
D 布林上軌,4171,2026-04-17,1,-2.12,2
D 布林上軌,7860,2026-04-17,1,-1.063,4
D 布林上軌,2942,2026-04-20,1,-0.598,2
D 布林上軌,3511,2026-04-20,1,-7.866,19
D 布林上軌,6659,2026-04-20,1,-7.847,6
D 布林上軌,3615,2026-04-20,1,-5.116,3
D 布林上軌,6827,2026-04-20,1,-5.168,19
D 布林上軌,6857,2026-04-21,2,-0.32,2
D 布林上軌,1441,2026-04-21,2,-14.076,7
D 布林上軌,6987,2026-04-21,2,3.611,3
D 布林上軌,8489,2026-04-21,3,-2.914,5
D 布林上軌,4172,2026-04-21,1,-12.308,2
D 布林上軌,6999,2026-04-22,1,0.971,2
D 布林上軌,4589,2026-04-22,1,-6.673,3
D 布林上軌,6136,2026-04-22,1,-8.763,5
D 布林上軌,4582,2026-04-22,1,-6.82,2
D 布林上軌,5344,2026-04-22,2,-9.845,19
D 布林上軌,5455,2026-04-23,2,-5.779,2
D 布林上軌,4406,2026-04-23,2,-4.804,1
D 布林上軌,7785,2026-04-23,1,-7.416,1
D 布林上軌,7854,2026-04-23,2,-6.514,3
D 布林上軌,3516,2026-04-23,2,-4.421,2
D 布林上軌,2535,2026-04-24,3,-1.533,5
D 布林上軌,5353,2026-04-24,1,-6.35,3
D 布林上軌,3540,2026-04-24,1,-5.751,2
D 布林上軌,6780,2026-04-24,1,20.749,14
D 布林上軌,4571,2026-04-24,1,-4.667,2
D 布林上軌,8921,2026-04-28,2,-4.319,5
D 布林上軌,8455,2026-04-27,2,61.071,16
D 布林上軌,2726,2026-04-27,2,-6.545,8
D 布林上軌,3019,2026-04-27,1,4.285,16
D 布林上軌,4974,2026-04-27,1,-2.349,3
D 布林上軌,2103,2026-04-28,1,-1.828,1
D 布林上軌,6651,2026-04-28,1,9.717,15
D 布林上軌,3515,2026-04-28,1,-3.263,2
D 布林上軌,4807,2026-04-28,2,32.928,15
D 布林上軌,2061,2026-04-28,3,15.658,15
D 布林上軌,6707,2026-04-29,1,-0.829,2
D 布林上軌,1533,2026-04-29,1,1.875,1
D 布林上軌,2924,2026-04-29,1,-20.432,1
D 布林上軌,2243,2026-04-29,2,-9.385,3
D 布林上軌,6617,2026-04-29,2,-12.043,3
D 布林上軌,1722,2026-04-30,1,-8.297,3
D 布林上軌,7759,2026-04-30,1,-5.24,1
D 布林上軌,3149,2026-04-30,1,17.254,13
D 布林上軌,6197,2026-04-30,2,3.474,13
D 布林上軌,3379,2026-04-30,1,-3.175,1
D 布林上軌,6922,2026-05-04,1,-2.52,5
D 布林上軌,3021,2026-05-04,1,-6.882,1
D 布林上軌,3029,2026-05-04,1,-5.332,4
D 布林上軌,5474,2026-05-04,1,0.334,12
D 布林上軌,4570,2026-05-04,2,0.678,12
D 布林上軌,6597,2026-05-05,1,3.668,11
D 布林上軌,3033,2026-05-05,1,27.99,11
D 布林上軌,6203,2026-05-05,2,-6.958,9
D 布林上軌,6246,2026-05-05,1,-6.333,1
D 布林上軌,3321,2026-05-05,1,-1.502,1
D 布林上軌,6543,2026-05-06,2,-2.197,1
D 布林上軌,5263,2026-05-06,1,4.71,10
D 布林上軌,8071,2026-05-06,1,-4.763,2
D 布林上軌,7709,2026-05-06,2,-5.455,1
D 布林上軌,6161,2026-05-06,1,14.879,10
D 布林上軌,6641,2026-05-07,2,-6.257,1
D 布林上軌,3716,2026-05-07,2,-1.18,9
D 布林上軌,6498,2026-05-07,1,-4.773,1
D 布林上軌,6279,2026-05-07,1,-1.895,9
D 布林上軌,6467,2026-05-07,1,7.302,9
D 布林上軌,6616,2026-05-08,1,-3.493,1
D 布林上軌,6292,2026-05-08,1,-2.978,8
D 布林上軌,6961,2026-05-08,2,-4.322,4
D 布林上軌,6477,2026-05-08,1,-4.683,1
D 布林上軌,6606,2026-05-08,1,-2.555,6
D 布林上軌,5607,2026-05-11,1,-4.628,2
D 布林上軌,8272,2026-05-11,1,9.486,4
D 布林上軌,8163,2026-05-11,1,9.76,7
D 布林上軌,1609,2026-05-11,1,-3.866,2
D 布林上軌,3702,2026-05-11,3,-6.217,7
D 布林上軌,7702,2026-05-12,1,3.88,4
D 布林上軌,8477,2026-05-12,2,1.32,6
D 布林上軌,2364,2026-05-12,1,-6.206,4
D 布林上軌,2030,2026-05-12,1,-7.225,5
D 布林上軌,4441,2026-05-12,1,-5.116,6
D 布林上軌,6899,2026-05-13,2,-3.565,5
D 布林上軌,3360,2026-05-13,1,-7.142,3
D 布林上軌,6195,2026-05-13,1,-7.297,5
D 布林上軌,3085,2026-05-13,1,-6.943,1
D 布林上軌,3219,2026-05-13,1,-7.051,5
D 布林上軌,8931,2026-05-14,2,-2.774,1
D 布林上軌,4106,2026-05-14,1,-3.348,1
D 布林上軌,1817,2026-05-14,1,-0.969,1
D 布林上軌,2025,2026-05-14,1,-7.533,1
D 布林上軌,6419,2026-05-14,2,-11.268,4
D 布林上軌,3646,2026-05-15,2,-4.46,2
D 布林上軌,3537,2026-05-15,1,1.525,3
D 布林上軌,3005,2026-05-15,1,-3.943,1
D 布林上軌,7708,2026-05-15,1,-2.718,2
D 布林上軌,7704,2026-05-15,1,-11.013,2
D 布林上軌,2249,2026-05-18,2,0.167,2
D 布林上軌,4433,2026-05-18,2,-4.556,1
D 布林上軌,4168,2026-05-18,1,1.22,2
D 布林上軌,5484,2026-05-18,2,-0.1,2
D 布林上軌,3609,2026-05-18,2,8.949,2
D 布林上軌,4729,2026-05-19,1,6.184,1
D 布林上軌,3373,2026-05-19,1,-1.754,1
D 布林上軌,8249,2026-05-19,1,-0.225,1
D 布林上軌,8096,2026-05-19,2,-0.125,1
D 布林上軌,4584,2026-05-19,1,-0.717,1
E 布林回測,8940,2025-02-10,2,-14.582,19
E 布林回測,5285,2025-02-10,1,-15.227,38
E 布林回測,6204,2025-02-10,1,-9.823,35
E 布林回測,6649,2025-02-10,1,-16.801,39
E 布林回測,9951,2025-02-10,1,-7.225,34
E 布林回測,2028,2025-02-11,2,-18.428,37
E 布林回測,3002,2025-02-11,1,-21.21,37
E 布林回測,8222,2025-02-11,1,61.376,61
E 布林回測,6967,2025-02-11,1,-3.319,34
E 布林回測,2017,2025-02-11,1,-24.811,37
E 布林回測,3528,2025-02-12,3,70.297,61
E 布林回測,4728,2025-02-12,2,43.693,61
E 布林回測,3209,2025-02-12,1,-11.888,37
E 布林回測,3284,2025-02-12,1,-8.449,14
E 布林回測,2641,2025-02-12,1,-6.368,38
E 布林回測,3669,2025-02-13,2,-9.868,18
E 布林回測,8101,2025-02-13,2,-14.566,9
E 布林回測,2606,2025-02-13,3,-18.862,36
E 布林回測,2646,2025-02-13,1,-4.776,22
E 布林回測,1539,2025-02-13,1,-15.568,31
E 布林回測,2013,2025-02-14,2,-7.846,31
E 布林回測,3006,2025-02-14,2,-13.498,31
E 布林回測,8110,2025-02-14,2,-8.139,31
E 布林回測,9934,2025-02-14,1,-5.43,17
E 布林回測,2605,2025-02-14,1,-9.768,31
E 布林回測,2020,2025-02-17,1,-8.909,30
E 布林回測,8072,2025-02-17,2,66.88,61
E 布林回測,2617,2025-02-17,1,-18.206,33
E 布林回測,4128,2025-02-17,2,-10.726,10
E 布林回測,4743,2025-02-17,1,-9.56,9
E 布林回測,2425,2025-02-18,2,-8.893,29
E 布林回測,3652,2025-02-18,2,-9.976,14
E 布林回測,2402,2025-02-18,1,-11.562,29
E 布林回測,3467,2025-02-18,2,-10.61,33
E 布林回測,4147,2025-02-18,1,-8.899,29
E 布林回測,4406,2025-02-19,2,-9.519,13
E 布林回測,6509,2025-02-19,2,-7.496,16
E 布林回測,3511,2025-02-19,1,-11.143,8
E 布林回測,2415,2025-02-19,2,-10.315,11
E 布林回測,5371,2025-02-19,1,-9.099,12
E 布林回測,8923,2025-02-20,2,-3.246,2
E 布林回測,6111,2025-02-20,1,-9.462,13
E 布林回測,1789,2025-02-20,1,-2.731,15
E 布林回測,3360,2025-02-20,1,-9.784,13
E 布林回測,5353,2025-02-20,1,-6.208,10
E 布林回測,7805,2025-02-21,2,-7.168,6
E 布林回測,1513,2025-02-21,1,-10.08,6
E 布林回測,4503,2025-02-21,2,-14.938,25
E 布林回測,4588,2025-02-21,1,-12.024,26
E 布林回測,3615,2025-02-21,2,-8.55,6
E 布林回測,3483,2025-02-24,3,-5.237,11
E 布林回測,8279,2025-02-24,1,-3.295,24
E 布林回測,3313,2025-02-24,2,-9.032,6
E 布林回測,1232,2025-02-24,2,5.594,61
E 布林回測,5475,2025-02-24,1,-10.61,25
E 布林回測,4106,2025-02-25,2,-4.644,11
E 布林回測,1474,2025-02-25,1,-15.216,28
E 布林回測,4523,2025-02-25,1,-7.669,24
E 布林回測,6498,2025-02-25,1,-11.139,9
E 布林回測,3323,2025-02-25,3,-12.148,4
E 布林回測,6185,2025-02-26,1,-8.364,27
E 布林回測,1463,2025-02-26,2,-16.263,26
E 布林回測,2477,2025-02-26,1,-4.95,6
E 布林回測,1777,2025-02-26,1,-16.682,26
E 布林回測,2406,2025-02-26,1,-7.442,15
E 布林回測,9928,2025-02-27,2,-7.225,22
E 布林回測,3036,2025-02-27,2,-6.702,3
E 布林回測,3028,2025-02-27,1,-17.368,25
E 布林回測,2328,2025-02-27,1,-22.775,26
E 布林回測,7750,2025-02-27,1,-19.418,25
E 布林回測,3516,2025-03-03,2,-5.527,17
E 布林回測,8436,2025-03-03,2,-4.363,61
E 布林回測,2365,2025-03-03,3,-12.766,6
E 布林回測,6651,2025-03-03,2,-13.884,20
E 布林回測,6877,2025-03-03,2,-19.426,25
E 布林回測,3541,2025-03-04,2,-21.921,23
E 布林回測,4807,2025-03-04,2,-15.383,8
E 布林回測,1735,2025-03-04,2,-8.998,12
E 布林回測,6728,2025-03-04,1,-11.567,23
E 布林回測,2062,2025-03-04,1,-9.222,19
E 布林回測,6692,2025-03-05,2,-13.767,22
E 布林回測,5315,2025-03-05,2,-13.446,23
E 布林回測,6512,2025-03-05,2,-9.905,5
E 布林回測,1785,2025-03-05,2,-7.776,7
E 布林回測,6281,2025-03-05,2,-1.576,10
E 布林回測,2371,2025-03-06,3,-10.429,18
E 布林回測,8426,2025-03-06,3,-1.15,4
E 布林回測,6846,2025-03-06,1,-4.962,16
E 布林回測,9907,2025-03-06,1,-4.096,23
E 布林回測,2250,2025-03-06,2,-7.747,2
E 布林回測,7728,2025-03-07,1,-5.033,1
E 布林回測,9924,2025-03-07,2,-4.976,17
E 布林回測,2751,2025-03-07,1,-11.273,17
E 布林回測,5007,2025-03-07,2,-5.084,13
E 布林回測,6903,2025-03-07,3,-8.793,3
E 布林回測,8088,2025-03-10,3,-13.572,21
E 布林回測,2421,2025-03-10,2,-10.687,15
E 布林回測,6538,2025-03-10,2,-3.191,2
E 布林回測,6968,2025-03-10,1,-18.963,19
E 布林回測,4967,2025-03-10,3,-4.807,10
E 布林回測,1466,2025-03-11,1,-7.0,20
E 布林回測,4432,2025-03-11,2,-1.929,1
E 布林回測,1524,2025-03-11,2,-22.702,19
E 布林回測,9960,2025-03-11,1,-5.496,15
E 布林回測,3550,2025-03-11,1,0.002,2
E 布林回測,1541,2025-03-12,2,-8.612,13
E 布林回測,1529,2025-03-12,1,-9.17,14
E 布林回測,6612,2025-03-12,2,-5.294,14
E 布林回測,4205,2025-03-12,1,0.788,61
E 布林回測,5410,2025-03-12,2,-23.83,17
E 布林回測,6606,2025-03-13,2,-14.983,12
E 布林回測,4440,2025-03-13,3,-8.768,14
E 布林回測,2607,2025-03-13,1,-11.303,16
E 布林回測,6265,2025-03-13,2,-7.071,12
E 布林回測,6834,2025-03-13,1,-6.202,2
E 布林回測,6113,2025-03-14,2,-18.784,15
E 布林回測,8070,2025-03-14,1,-5.911,12
E 布林回測,9927,2025-03-14,1,-9.684,15
E 布林回測,6435,2025-03-14,1,-6.445,10
E 布林回測,4736,2025-03-14,2,-11.794,15
E 布林回測,9942,2025-03-17,1,-6.325,11
E 布林回測,3481,2025-03-17,2,-15.16,14
E 布林回測,8103,2025-03-17,1,-6.882,10
E 布林回測,2904,2025-03-17,1,-10.296,14
E 布林回測,3576,2025-03-17,1,-0.106,1
E 布林回測,6275,2025-03-18,1,-15.382,8
E 布林回測,1451,2025-03-18,2,-11.567,13
E 布林回測,6239,2025-03-18,1,-8.044,10
E 布林回測,6725,2025-03-18,1,-4.105,10
E 布林回測,6596,2025-03-18,2,-7.829,11
E 布林回測,8043,2025-03-19,1,-3.994,4
E 布林回測,8068,2025-03-19,1,-12.485,9
E 布林回測,3625,2025-03-19,1,-5.165,1
E 布林回測,6697,2025-03-19,1,-1.219,1
E 布林回測,6761,2025-03-19,1,-9.395,4
E 布林回測,1810,2025-03-20,2,-15.891,11
E 布林回測,1584,2025-03-20,1,-7.627,12
E 布林回測,4949,2025-03-20,1,87.371,61
E 布林回測,6838,2025-03-20,1,-4.2,1
E 布林回測,1595,2025-03-20,1,-3.423,2
E 布林回測,6722,2025-03-21,1,-7.862,10
E 布林回測,6752,2025-03-21,1,-3.023,5
E 布林回測,6865,2025-03-21,3,-1.363,61
E 布林回測,2427,2025-03-21,2,-7.724,7
E 布林回測,1725,2025-03-21,1,-5.837,1
E 布林回測,3259,2025-03-24,2,-4.263,11
E 布林回測,4406,2025-03-24,1,-21.319,6
E 布林回測,6672,2025-03-24,2,-16.542,5
E 布林回測,6662,2025-03-24,1,-9.369,11
E 布林回測,6233,2025-03-24,1,-14.104,5
E 布林回測,1540,2025-03-25,2,-2.81,1
E 布林回測,5310,2025-03-25,2,-6.093,9
E 布林回測,6246,2025-03-25,1,-4.624,2
E 布林回測,1809,2025-03-25,1,-3.861,2
E 布林回測,8261,2025-03-25,2,-9.309,3
E 布林回測,5285,2025-03-26,2,-13.496,4
E 布林回測,3272,2025-03-26,2,-14.608,3
E 布林回測,8437,2025-03-26,1,-21.46,7
E 布林回測,3354,2025-03-26,2,-15.857,4
E 布林回測,6753,2025-03-26,1,-18.508,7
E 布林回測,2424,2025-03-27,2,-2.304,8
E 布林回測,4744,2025-03-27,2,-21.547,6
E 布林回測,1608,2025-03-27,1,-12.853,3
E 布林回測,6720,2025-03-27,3,-10.104,2
E 布林回測,1586,2025-03-27,1,-1.576,1
E 布林回測,6174,2025-03-28,2,-13.218,2
E 布林回測,3540,2025-03-28,1,-6.341,1
