variant,ticker,trade_date,open,high,low,close,volume,key_level,stop_price,actual_entry_open,actual_ret_10d_net,actual_ret_10d_stop_net,actual_stop_hit_10d
tradable_close_pos_ge_0_7,2743,2025-08-14,105.5,110.5,105.5,110.5,2584636,106.5,104.9725,110.5,-0.019424660633484116,-0.05587262443438921,True
tradable_close_pos_ge_0_7,3003,2025-04-11,44.15,49.1,44.15,49.0,978965,46.0,43.929249999999996,50.2,0.035982669322709125,0.035982669322709125,False
tradable_close_pos_ge_0_7,3013,2025-04-11,80.2,83.4,80.2,83.0,7936627,81.0,79.799,89.1,-0.06196672278338942,-0.11023832772166095,True
tradable_close_pos_ge_0_7,3029,2026-03-27,94.8,95.0,93.1,94.8,1457996,94.6,92.63449999999999,94.0,0.039894680851063756,-0.02037659574468096,True
tradable_close_pos_ge_0_7,3029,2026-03-30,94.0,96.1,92.7,95.2,1709087,93.1,92.2365,95.0,0.016255263157894627,-0.034939473684210444,True
tradable_close_pos_ge_0_7,3032,2025-04-11,56.0,59.5,53.0,59.2,3335679,53.5,52.735,60.4,0.017328807947019874,0.017328807947019874,False
tradable_close_pos_ge_0_7,3035,2025-08-01,149.0,158.0,149.0,157.0,6247016,152.0,148.255,155.5,-0.018711736334405128,-0.018711736334405128,False
tradable_close_pos_ge_0_7,3058,2025-04-11,10.0,10.4,9.2,10.15,934782,9.27,9.154,10.4,0.022996153846153743,0.022996153846153743,False
tradable_close_pos_ge_0_7,3062,2025-04-11,19.4,20.2,18.05,20.2,4747269,18.15,17.95975,20.8,0.013380769230769161,0.013380769230769161,False
tradable_close_pos_ge_0_7,3078,2025-04-11,65.3,68.4,62.1,68.2,9574519,62.7,61.789500000000004,70.5,0.0012421985815601827,0.0012421985815601827,False
tradable_close_pos_ge_0_7,3078,2026-03-09,58.0,58.9,56.6,58.4,1438945,58.1,56.317,58.5,-0.016106410256410332,-0.016106410256410332,False
tradable_close_pos_ge_0_7,3081,2025-11-05,380.0,389.0,380.0,389.0,692761,381.0,378.1,397.0,0.011782241813602122,0.011782241813602122,False
tradable_close_pos_ge_0_7,3088,2025-07-31,85.2,85.3,84.1,85.0,1015617,84.5,83.67949999999999,84.0,-0.01656428571428579,-0.009665476190476287,True
tradable_close_pos_ge_0_7,3090,2026-03-09,87.0,88.2,84.4,88.1,2567088,85.3,83.97800000000001,91.0,0.0161280219780219,0.0161280219780219,False
tradable_close_pos_ge_0_7,3105,2025-04-11,75.1,80.0,74.0,78.5,4955575,74.5,73.63,83.0,0.012222289156626508,0.012222289156626508,False
tradable_close_pos_ge_0_7,3141,2025-09-30,47.05,47.05,45.85,46.8,354357,46.4,45.62075,46.8,-0.03362777777777768,-0.031047649572649473,True
tradable_close_pos_ge_0_7,3162,2026-03-09,53.1,55.0,53.0,54.8,1553939,54.0,52.735,55.6,-0.020238489208633116,-0.05737877697841729,True
tradable_close_pos_ge_0_7,3163,2025-04-11,121.5,133.5,121.5,132.5,17117526,123.0,120.8925,133.5,0.140217415730337,0.140217415730337,False
tradable_close_pos_ge_0_7,3167,2025-04-11,58.8,61.3,58.8,60.9,2007148,59.4,58.506,64.0,0.053524999999999955,0.053524999999999955,False
tradable_close_pos_ge_0_7,3189,2025-04-11,62.1,65.8,60.8,65.5,7835211,61.2,60.495999999999995,68.7,0.07275262008733621,0.07275262008733621,False
tradable_close_pos_ge_0_7,3234,2025-04-11,30.9,32.0,29.15,31.8,634440,29.45,29.00425,33.2,-0.0465126506024097,-0.0465126506024097,False
tradable_close_pos_ge_0_7,3287,2025-04-11,30.0,30.0,28.15,29.5,658510,28.45,28.009249999999998,30.25,0.34621611570247934,0.34621611570247934,False
tradable_close_pos_ge_0_7,3290,2025-04-11,25.25,26.4,23.8,26.4,1089442,24.0,23.681,26.6,0.012946992481203033,0.012946992481203033,False
tradable_close_pos_ge_0_7,3290,2026-03-09,41.25,42.65,40.15,42.2,813899,41.5,39.94925,43.0,0.001126744186046435,0.001126744186046435,False
tradable_close_pos_ge_0_7,3294,2025-04-11,22.3,24.2,22.3,24.0,1380227,22.5,22.1885,24.9,0.11463192771084332,0.11463192771084332,False
tradable_close_pos_ge_0_7,3294,2026-02-04,36.65,37.75,36.3,37.75,716038,36.35,36.1185,37.65,0.06719116865869848,-0.04652729083665339,True
tradable_panic_drop_ge_10pct,1210,2025-08-12,54.3,55.0,54.1,54.5,4079916,54.3,53.8295,54.6,-0.03515402930402931,-0.019961721611721585,True
tradable_panic_drop_ge_10pct,1231,2025-11-14,93.8,94.9,92.3,94.9,1112668,93.0,91.8385,95.2,0.04457016806722693,0.04457016806722693,False
tradable_panic_drop_ge_10pct,1303,2025-06-23,27.15,27.35,26.3,27.1,54667236,26.8,26.1685,27.1,0.04396549815498143,0.04396549815498143,False
tradable_panic_drop_ge_10pct,1307,2025-04-11,34.05,34.7,32.05,34.6,2591978,32.4,31.889749999999996,35.45,0.03646311706629048,0.03646311706629048,False
tradable_panic_drop_ge_10pct,1476,2025-04-11,332.0,353.5,320.0,353.5,3863975,320.5,318.4,350.5,0.10684614835948639,0.10684614835948639,False
tradable_panic_drop_ge_10pct,1477,2025-04-11,250.0,256.5,229.0,256.0,5682496,231.0,227.855,257.5,0.08929563106796126,0.08929563106796126,False
tradable_panic_drop_ge_10pct,1477,2026-04-01,234.0,234.0,225.5,228.0,3581878,226.0,224.3725,228.0,-0.06286754385964907,-0.02176008771929825,True
tradable_panic_drop_ge_10pct,1519,2025-04-11,321.0,383.5,320.0,383.0,6052169,321.5,318.4,390.5,0.0235994238156211,0.0235994238156211,False
tradable_panic_drop_ge_10pct,1522,2026-03-18,35.15,35.15,34.15,34.25,1500349,34.25,33.97925,34.0,-0.05879117647058816,-0.006460294117647015,True
tradable_panic_drop_ge_10pct,1528,2025-04-11,11.35,12.25,11.15,12.15,3267143,11.2,11.09425,12.4,-0.021979032258064614,-0.021979032258064614,False
tradable_panic_drop_ge_10pct,1536,2025-04-11,48.9,51.5,46.5,51.5,9507255,47.25,46.2675,52.1,0.13618454894433776,0.13618454894433776,False
tradable_panic_drop_ge_10pct,1582,2025-04-11,71.3,73.8,69.4,73.7,2409379,70.8,69.05300000000001,75.0,0.03281666666666685,0.03281666666666685,False
tradable_panic_drop_ge_10pct,1609,2025-04-11,31.0,33.3,29.0,33.25,8938633,29.1,28.855,33.8,0.02077721893491149,0.02077721893491149,False
tradable_panic_drop_ge_10pct,1612,2025-11-10,38.0,38.1,35.25,35.45,6228412,35.45,35.07375,35.5,-0.03261056338028177,-0.01785704225352123,True
tradable_panic_drop_ge_10pct,1616,2025-11-11,30.9,31.1,30.2,30.3,1784522,30.25,30.049,30.45,-0.040332758620689725,-0.019019129720853824,True
tradable_panic_drop_ge_10pct,1623,2026-03-05,211.5,217.5,199.0,203.5,404648,200.0,198.005,206.0,-0.030121844660194165,-0.044660679611650524,True
tradable_panic_drop_ge_10pct,1713,2025-08-12,44.2,45.05,43.5,44.7,560313,44.0,43.2825,45.05,0.16396132075471717,0.16396132075471717,False
tradable_panic_drop_ge_10pct,1736,2025-04-11,165.0,181.5,157.5,179.5,2937581,158.0,156.7125,181.0,-0.033474309392265235,-0.033474309392265235,False
tradable_panic_drop_ge_10pct,1785,2025-04-11,46.3,48.6,46.3,48.6,14229051,46.75,46.0685,49.95,0.04319904904904894,0.04319904904904894,False
tradable_panic_drop_ge_10pct,1786,2025-04-11,89.5,91.2,83.5,90.0,2106883,83.9,83.0825,90.5,0.020669337016574606,0.020669337016574606,False
tradable_panic_drop_ge_10pct,1786,2025-11-14,74.6,75.4,72.8,74.4,1328615,74.3,72.43599999999999,75.1,0.07404347536617842,0.07404347536617842,False
tradable_panic_drop_ge_10pct,1815,2025-04-11,22.25,25.25,22.2,25.25,41718136,22.45,22.089,26.1,0.07844118773946365,0.07844118773946365,False
tradable_panic_drop_ge_10pct,2009,2025-04-11,31.65,33.0,29.6,33.0,3830882,29.9,29.452,33.75,-0.02659074074074084,-0.02659074074074084,False
tradable_panic_drop_ge_10pct,2009,2026-03-09,41.3,41.5,39.9,41.4,2398154,41.15,39.7005,43.15,-0.06842242178447264,-0.06842242178447264,False
tradable_panic_drop_ge_10pct,2014,2025-04-22,15.35,15.7,15.2,15.55,4734315,15.3,15.123999999999999,16.0,0.012900000000000043,0.012900000000000043,False
tradable_panic_drop_ge_10pct,2049,2025-04-11,180.0,191.0,177.0,191.0,11640947,179.0,176.115,194.0,0.02507783505154628,0.02507783505154628,False
tradable_panic_drop_ge_10pct,2059,2026-01-06,3225.0,3310.0,3160.0,3205.0,1251609,3200.0,3144.2,3280.0,0.10390609756097571,0.10390609756097571,False
tradable_panic_drop_ge_10pct,2059,2026-02-03,3160.0,3170.0,3045.0,3105.0,1158091,3050.0,3029.775,3090.0,0.10903673139158579,-0.025340291262135863,True
tradable_panic_drop_ge_10pct,2072,2026-03-30,180.5,185.0,177.5,184.5,693109,180.5,176.6125,184.0,-0.054763043478260866,-0.04599945652173907,True
tradable_panic_drop_ge_10pct,2102,2026-03-09,18.7,18.9,18.3,18.5,1106231,18.4,18.2085,18.65,0.010235790884718508,0.010235790884718508,False
tradable_panic_drop_ge_10pct,2105,2025-06-17,41.1,41.2,40.1,41.0,12408834,40.6,39.8995,41.0,-0.07048414634146336,-0.032691463414634116,True
tradable_panic_drop_ge_10pct,2236,2025-10-20,83.1,90.6,82.2,89.3,1607696,83.1,81.789,89.6,-0.0259392857142857,-0.0259392857142857,False
tradable_panic_drop_ge_10pct,2241,2025-04-11,21.0,23.25,20.95,22.75,740606,21.15,20.84525,23.1,0.030946536796536604,0.030946536796536604,False
tradable_panic_drop_ge_10pct,2241,2026-01-26,34.0,34.05,33.3,33.55,502556,33.55,33.1335,33.7,-0.12157700296735904,-0.022660089020771636,True
tradable_panic_drop_ge_10pct,2301,2026-03-09,147.0,150.0,146.0,149.0,21883775,148.0,145.27,155.5,-0.015496302250803874,-0.015496302250803874,False
tradable_panic_drop_ge_10pct,2312,2026-03-09,21.75,22.35,21.55,22.3,15657163,22.05,21.44225,23.45,-0.03570074626865669,-0.03570074626865669,False
tradable_panic_drop_ge_10pct,2314,2026-04-10,11.3,13.65,11.3,13.65,2263900,12.45,11.243500000000001,12.3,0.2583776422764227,0.2583776422764227,False
tradable_panic_drop_ge_10pct,2316,2025-04-11,31.5,33.4,30.0,33.25,1182165,30.3,29.85,34.0,0.1073852941176471,0.1073852941176471,False
tradable_panic_drop_ge_10pct,2317,2026-03-09,208.0,212.5,206.0,210.5,93407607,210.5,204.97,216.0,-0.09844259259259255,-0.05691481481481484,True
tradable_panic_drop_ge_10pct,2328,2025-04-11,33.95,35.55,33.95,35.2,38114484,34.3,33.78025,37.0,-0.05179594594594603,-0.09287027027027026,True
tradable_panic_drop_ge_10pct,2338,2025-04-11,28.85,30.6,28.5,30.35,2504872,28.8,28.357499999999998,31.25,-0.04585000000000004,-0.09841000000000008,True
tradable_panic_drop_ge_10pct,2342,2026-03-09,28.6,28.7,27.65,28.65,1376055,28.0,27.51175,29.5,0.04499745762711873,0.04499745762711873,False
tradable_panic_drop_ge_10pct,2348,2025-07-21,88.5,89.5,88.2,88.6,466275,88.3,87.759,88.8,0.024555405405405482,-0.01757297297297298,True
tradable_panic_drop_ge_10pct,2351,2025-04-11,61.1,66.7,61.1,66.4,2922098,61.7,60.7945,67.3,0.058043016344725105,0.058043016344725105,False
tradable_panic_drop_ge_10pct,2357,2025-11-19,565.0,578.0,562.0,566.0,4407340,563.0,559.1899999999999,581.0,0.05439096385542177,-0.0433887263339072,True
tradable_panic_drop_ge_10pct,2359,2025-04-11,111.0,112.5,105.0,111.0,5070714,106.0,104.475,116.0,0.020012068965517348,0.020012068965517348,False
tradable_panic_drop_ge_10pct,2363,2025-04-11,41.5,45.75,39.2,45.75,9838403,39.3,39.004000000000005,48.0,-0.003766666666666563,-0.003766666666666563,False
tradable_panic_drop_ge_10pct,2363,2026-03-09,45.75,47.4,45.65,47.0,3900735,46.05,45.421749999999996,49.5,-0.013930808080808023,-0.013930808080808023,False
tradable_panic_drop_ge_10pct,2364,2025-08-29,78.6,78.8,77.0,77.5,623335,77.5,76.615,78.0,0.0467141025641026,-0.023606410256410283,True
tradable_panic_drop_ge_10pct,2365,2025-04-11,27.9,29.75,27.1,29.7,4172521,27.4,26.9645,30.45,0.018780541871921262,0.018780541871921262,False
tradable_panic_drop_ge_10pct,2374,2025-04-11,38.5,41.3,37.25,41.0,6339098,37.6,37.06375,42.6,0.029361267605633755,0.029361267605633755,False
tradable_panic_drop_ge_10pct,2375,2026-03-24,78.9,79.6,75.6,76.9,695325,76.8,75.222,78.8,-0.017271319796954156,-0.0512560913705584,True
tradable_panic_drop_ge_10pct,2376,2025-04-11,180.5,202.0,180.0,202.0,9951231,181.0,179.1,215.0,0.0685686046511628,0.0685686046511628,False
tradable_panic_drop_ge_10pct,2376,2025-11-21,240.5,243.5,238.5,239.5,5428212,239.5,237.3075,246.0,-0.013980081300813053,-0.013980081300813053,False
tradable_panic_drop_ge_10pct,2377,2025-04-11,122.5,128.0,122.0,127.0,16014651,123.5,121.39,133.5,0.016621910112359604,0.016621910112359604,False
tradable_panic_drop_ge_10pct,2387,2025-06-25,45.95,46.3,45.9,46.1,858056,45.95,45.6705,45.4,-0.004748678414096741,0.00010814977973563292,True
tradable_panic_drop_ge_10pct,2388,2025-04-11,58.5,65.6,58.0,65.6,5876358,58.1,57.71,67.5,0.046001851851851815,0.046001851851851815,False
tradable_panic_drop_ge_10pct,2393,2025-08-06,68.2,68.8,67.7,68.4,2039449,68.1,67.3615,69.0,-0.026139855072463837,-0.029596376811594084,True
tradable_panic_drop_ge_10pct,2402,2025-04-11,30.75,32.6,28.5,32.5,3438025,28.65,28.357499999999998,33.2,0.049872891566264864,0.049872891566264864,False
tradable_panic_drop_ge_10pct,2402,2026-03-09,45.9,47.7,45.9,47.2,7777446,47.1,45.6705,48.5,0.01683041237113394,0.01683041237113394,False
tradable_panic_drop_ge_10pct,2419,2025-04-11,19.25,20.2,18.05,20.2,1294672,18.25,17.95975,20.9,-0.0034576555023922767,-0.0034576555023922767,False
tradable_panic_drop_ge_10pct,2431,2025-04-11,10.9,11.05,10.65,10.95,3462842,10.95,10.59675,11.2,-0.019242857142856985,-0.05971160714285704,True
tradable_panic_drop_ge_10pct,2436,2025-04-11,37.1,41.6,37.1,41.4,1009421,37.45,36.914500000000004,43.45,0.029823187571921615,0.029823187571921615,False
tradable_panic_drop_ge_10pct,2455,2025-04-11,83.5,90.0,83.5,88.2,14151120,84.3,83.0825,97.0,-0.022344845360824685,-0.022344845360824685,False
tradable_panic_drop_ge_10pct,2457,2025-04-11,20.15,24.0,20.15,24.0,3788613,20.35,20.049249999999997,24.6,0.00024756097560976135,0.00024756097560976135,False
tradable_panic_drop_ge_10pct,2458,2025-04-11,107.0,110.0,100.5,110.0,4990779,101.5,99.9975,115.0,0.06806304347826089,0.06806304347826089,False
tradable_panic_drop_ge_10pct,2464,2025-04-11,48.4,53.5,47.0,53.4,3848029,47.45,46.765,55.3,0.055632820976491935,0.055632820976491935,False
tradable_panic_drop_ge_10pct,2465,2025-11-19,51.0,52.5,50.9,52.5,493084,51.5,50.6455,52.8,0.07369545454545459,0.07369545454545459,False
tradable_panic_drop_ge_10pct,2468,2025-09-02,54.2,54.3,51.9,52.4,1597431,52.4,51.640499999999996,52.0,-0.00585,-0.01276346153846162,True
tradable_panic_drop_ge_10pct,2476,2025-04-11,63.6,67.0,59.7,66.9,3009569,60.0,59.401500000000006,68.6,-0.010223177842565524,-0.010223177842565524,False
tradable_panic_drop_ge_10pct,2481,2025-04-11,38.4,40.4,38.25,40.2,4674567,38.65,38.058749999999996,40.8,0.08973823529411776,0.08973823529411776,False
tradable_panic_drop_ge_10pct,2486,2025-04-11,66.8,72.0,65.9,72.0,14111436,66.6,65.57050000000001,74.0,-0.00585,-0.11976216216216204,True
tradable_panic_drop_ge_10pct,2495,2025-04-11,20.6,22.15,20.1,22.1,1454921,20.2,19.9995,22.35,0.05902695749440703,0.05902695749440703,False
tradable_panic_drop_ge_10pct,2609,2025-07-14,62.8,63.3,61.9,62.6,26987612,62.4,61.5905,62.8,-0.0138117834394905,-0.025109554140127367,True
tradable_panic_drop_ge_10pct,2637,2025-04-11,55.9,59.0,50.6,57.6,25827702,51.1,50.347,59.2,0.02793378378378377,0.02793378378378377,False
tradable_panic_drop_ge_10pct,2743,2025-08-14,105.5,110.5,105.5,110.5,2584636,106.5,104.9725,110.5,-0.019424660633484116,-0.05587262443438921,True
tradable_panic_drop_ge_10pct,2743,2025-08-15,110.5,111.0,105.0,106.0,1445764,105.5,104.475,106.0,0.017734905660377408,-0.020236792452830256,True
tradable_panic_drop_ge_10pct,2745,2025-08-19,108.0,109.5,107.0,108.5,339036,107.5,106.465,109.0,0.026260091743119184,0.026260091743119184,False
tradable_panic_drop_ge_10pct,2851,2025-07-01,22.9,22.9,22.7,22.8,1849082,22.8,22.5865,22.8,-0.003657017543859587,-0.015214035087719326,True
tradable_panic_drop_ge_10pct,2851,2025-07-02,22.8,22.85,22.65,22.7,1376366,22.7,22.536749999999998,22.7,0.002960572687224738,-0.013041629955947244,True
tradable_panic_drop_ge_10pct,2855,2025-07-10,18.65,18.7,18.45,18.6,3289868,18.6,18.35775,18.75,0.015483333333333203,0.015483333333333203,False
tradable_panic_drop_ge_10pct,3003,2025-04-11,44.15,49.1,44.15,49.0,978965,46.0,43.929249999999996,50.2,0.035982669322709125,0.035982669322709125,False
tradable_panic_drop_ge_10pct,3013,2025-04-11,80.2,83.4,80.2,83.0,7936627,81.0,79.799,89.1,-0.06196672278338942,-0.11023832772166095,True
tradable_panic_drop_ge_10pct,3013,2026-03-10,91.1,94.7,89.5,91.0,5588741,90.9,89.0525,92.3,0.04398748645720487,0.04398748645720487,False
tradable_panic_drop_ge_10pct,3019,2026-03-04,139.5,142.0,132.0,133.0,7778920,132.5,131.34,137.5,-0.00585,-0.05064999999999995,True
tradable_panic_drop_ge_10pct,3029,2026-03-27,94.8,95.0,93.1,94.8,1457996,94.6,92.63449999999999,94.0,0.039894680851063756,-0.02037659574468096,True
tradable_panic_drop_ge_10pct,3032,2025-04-11,56.0,59.5,53.0,59.2,3335679,53.5,52.735,60.4,0.017328807947019874,0.017328807947019874,False
tradable_panic_drop_ge_10pct,3032,2025-11-24,84.8,85.6,83.2,83.7,626858,83.3,82.784,84.2,-0.033165914489311145,-0.022667102137767216,True
tradable_panic_drop_ge_10pct,3035,2025-08-01,149.0,158.0,149.0,157.0,6247016,152.0,148.255,155.5,-0.018711736334405128,-0.018711736334405128,False
tradable_panic_drop_ge_10pct,3040,2026-02-06,47.0,47.0,42.5,44.05,1232658,43.85,42.2875,44.3,-0.13226083521444684,-0.05127889390519178,True
tradable_panic_drop_ge_10pct,3040,2026-02-23,42.0,42.0,40.8,41.3,202054,40.85,40.596,41.25,-0.048274242424242476,-0.021704545454545567,True
tradable_panic_drop_ge_10pct,3058,2025-04-11,10.0,10.4,9.2,10.15,934782,9.27,9.154,10.4,0.022996153846153743,0.022996153846153743,False
tradable_panic_drop_ge_10pct,3062,2025-04-11,19.4,20.2,18.05,20.2,4747269,18.15,17.95975,20.8,0.013380769230769161,0.013380769230769161,False
tradable_panic_drop_ge_10pct,3078,2025-04-11,65.3,68.4,62.1,68.2,9574519,62.7,61.789500000000004,70.5,0.0012421985815601827,0.0012421985815601827,False
tradable_panic_drop_ge_10pct,3081,2025-04-11,209.5,225.0,209.5,220.0,4418082,211.5,208.4525,232.5,0.08017150537634402,0.08017150537634402,False
tradable_panic_drop_ge_10pct,3081,2025-11-05,380.0,389.0,380.0,389.0,692761,381.0,378.1,397.0,0.011782241813602122,0.011782241813602122,False
tradable_panic_drop_ge_10pct,3105,2025-04-11,75.1,80.0,74.0,78.5,4955575,74.5,73.63,83.0,0.012222289156626508,0.012222289156626508,False
tradable_panic_drop_ge_10pct,3128,2025-09-03,33.25,33.7,32.95,33.1,856036,33.05,32.785250000000005,33.15,0.0077246606334843365,-0.016853016591251692,True
tradable_panic_drop_ge_10pct,3128,2025-09-05,32.9,33.2,32.5,32.7,485804,32.7,32.3375,32.75,0.006363740458015154,-0.01844541984732826,True
tradable_panic_drop_ge_10pct,3163,2025-04-11,121.5,133.5,121.5,132.5,17117526,123.0,120.8925,133.5,0.140217415730337,0.140217415730337,False
tradable_volume_ratio_ge_1_2,1231,2025-11-14,93.8,94.9,92.3,94.9,1112668,93.0,91.8385,95.2,0.04457016806722693,0.04457016806722693,False
tradable_volume_ratio_ge_1_2,1303,2025-06-23,27.15,27.35,26.3,27.1,54667236,26.8,26.1685,27.1,0.04396549815498143,0.04396549815498143,False
tradable_volume_ratio_ge_1_2,1307,2025-04-11,34.05,34.7,32.05,34.6,2591978,32.4,31.889749999999996,35.45,0.03646311706629048,0.03646311706629048,False
tradable_volume_ratio_ge_1_2,1319,2025-06-17,111.0,111.0,107.5,109.5,6208351,109.5,106.9625,110.0,-0.10584999999999997,-0.03346363636363634,True
tradable_volume_ratio_ge_1_2,1476,2025-04-11,332.0,353.5,320.0,353.5,3863975,320.5,318.4,350.5,0.10684614835948639,0.10684614835948639,False
tradable_volume_ratio_ge_1_2,1477,2025-04-11,250.0,256.5,229.0,256.0,5682496,231.0,227.855,257.5,0.08929563106796126,0.08929563106796126,False
tradable_volume_ratio_ge_1_2,1477,2026-04-01,234.0,234.0,225.5,228.0,3581878,226.0,224.3725,228.0,-0.06286754385964907,-0.02176008771929825,True
tradable_volume_ratio_ge_1_2,1519,2025-04-11,321.0,383.5,320.0,383.0,6052169,321.5,318.4,390.5,0.0235994238156211,0.0235994238156211,False
tradable_volume_ratio_ge_1_2,1522,2026-02-11,45.85,45.9,44.05,44.4,4575867,44.35,43.82975,45.1,-0.11117150776053217,-0.03401518847006666,True
tradable_volume_ratio_ge_1_2,1569,2026-01-13,50.1,50.3,48.6,49.9,1484910,49.7,48.357,50.1,0.10991846307385225,0.10991846307385225,False
tradable_volume_ratio_ge_1_2,1582,2025-04-11,71.3,73.8,69.4,73.7,2409379,70.8,69.05300000000001,75.0,0.03281666666666685,0.03281666666666685,False
tradable_volume_ratio_ge_1_2,1589,2025-09-12,19.75,20.15,19.5,19.75,915624,19.65,19.4025,19.85,0.17551020151133492,-0.028394080604534057,True
tradable_volume_ratio_ge_1_2,1612,2025-11-10,38.0,38.1,35.25,35.45,6228412,35.45,35.07375,35.5,-0.03261056338028177,-0.01785704225352123,True
tradable_volume_ratio_ge_1_2,1736,2025-04-11,165.0,181.5,157.5,179.5,2937581,158.0,156.7125,181.0,-0.033474309392265235,-0.033474309392265235,False
tradable_volume_ratio_ge_1_2,1785,2025-04-11,46.3,48.6,46.3,48.6,14229051,46.75,46.0685,49.95,0.04319904904904894,0.04319904904904894,False
tradable_volume_ratio_ge_1_2,1786,2025-04-11,89.5,91.2,83.5,90.0,2106883,83.9,83.0825,90.5,0.020669337016574606,0.020669337016574606,False
tradable_volume_ratio_ge_1_2,1786,2025-11-14,74.6,75.4,72.8,74.4,1328615,74.3,72.43599999999999,75.1,0.07404347536617842,0.07404347536617842,False
tradable_volume_ratio_ge_1_2,2020,2026-04-16,23.35,23.4,23.2,23.4,1238226,23.25,23.084,23.4,-0.05926880341880345,-0.019354273504273413,True
tradable_volume_ratio_ge_1_2,2027,2025-05-09,40.0,40.0,38.5,38.95,31774879,38.7,38.3075,39.0,-0.06482435897435887,-0.023606410256410283,True
tradable_volume_ratio_ge_1_2,2049,2025-04-11,180.0,191.0,177.0,191.0,11640947,179.0,176.115,194.0,0.02507783505154628,0.02507783505154628,False
tradable_volume_ratio_ge_1_2,2049,2025-11-14,195.0,201.0,194.0,198.5,3457008,196.5,193.03,200.0,-0.04085000000000003,-0.04070000000000005,True
tradable_volume_ratio_ge_1_2,2059,2026-01-06,3225.0,3310.0,3160.0,3205.0,1251609,3200.0,3144.2,3280.0,0.10390609756097571,0.10390609756097571,False
tradable_volume_ratio_ge_1_2,2102,2026-03-09,18.7,18.9,18.3,18.5,1106231,18.4,18.2085,18.65,0.010235790884718508,0.010235790884718508,False
tradable_volume_ratio_ge_1_2,2236,2025-10-20,83.1,90.6,82.2,89.3,1607696,83.1,81.789,89.6,-0.0259392857142857,-0.0259392857142857,False
tradable_volume_ratio_ge_1_2,2258,2026-03-13,32.65,32.85,32.2,32.25,1625647,32.25,32.039,32.25,-0.10662519379844956,-0.012392635658914665,True
tradable_volume_ratio_ge_1_2,2314,2026-04-10,11.3,13.65,11.3,13.65,2263900,12.45,11.243500000000001,12.3,0.2583776422764227,0.2583776422764227,False
tradable_volume_ratio_ge_1_2,2316,2025-04-11,31.5,33.4,30.0,33.25,1182165,30.3,29.85,34.0,0.1073852941176471,0.1073852941176471,False
tradable_volume_ratio_ge_1_2,2317,2026-03-09,208.0,212.5,206.0,210.5,93407607,210.5,204.97,216.0,-0.09844259259259255,-0.05691481481481484,True
tradable_volume_ratio_ge_1_2,2338,2025-04-11,28.85,30.6,28.5,30.35,2504872,28.8,28.357499999999998,31.25,-0.04585000000000004,-0.09841000000000008,True
tradable_volume_ratio_ge_1_2,2348,2025-06-09,114.5,115.5,110.5,112.5,3144886,112.5,109.9475,113.0,-0.14036327433628323,-0.03286327433628309,True
tradable_volume_ratio_ge_1_2,2352,2026-03-09,23.0,23.3,22.55,23.2,6365334,23.05,22.437250000000002,23.0,0.024584782608695697,0.024584782608695697,False
tradable_volume_ratio_ge_1_2,2357,2025-11-19,565.0,578.0,562.0,566.0,4407340,563.0,559.1899999999999,581.0,0.05439096385542177,-0.0433887263339072,True
tradable_volume_ratio_ge_1_2,2357,2025-11-21,559.0,583.0,557.0,573.0,5705448,562.0,554.215,580.0,0.04415000000000004,0.04415000000000004,False
tradable_volume_ratio_ge_1_2,2359,2025-04-11,111.0,112.5,105.0,111.0,5070714,106.0,104.475,116.0,0.020012068965517348,0.020012068965517348,False
tradable_volume_ratio_ge_1_2,2363,2025-04-11,41.5,45.75,39.2,45.75,9838403,39.3,39.004000000000005,48.0,-0.003766666666666563,-0.003766666666666563,False
tradable_volume_ratio_ge_1_2,2365,2025-04-11,27.9,29.75,27.1,29.7,4172521,27.4,26.9645,30.45,0.018780541871921262,0.018780541871921262,False
tradable_volume_ratio_ge_1_2,2374,2025-04-11,38.5,41.3,37.25,41.0,6339098,37.6,37.06375,42.6,0.029361267605633755,0.029361267605633755,False
tradable_volume_ratio_ge_1_2,2376,2025-04-11,180.5,202.0,180.0,202.0,9951231,181.0,179.1,215.0,0.0685686046511628,0.0685686046511628,False
tradable_volume_ratio_ge_1_2,2376,2026-03-09,209.5,215.0,206.5,215.0,7607786,214.0,205.4675,221.0,0.04618619909502266,0.04618619909502266,False
tradable_volume_ratio_ge_1_2,2377,2025-04-11,122.5,128.0,122.0,127.0,16014651,123.5,121.39,133.5,0.016621910112359604,0.016621910112359604,False
tradable_volume_ratio_ge_1_2,2377,2025-11-05,102.5,103.5,101.0,103.5,8919286,103.5,100.495,104.5,-0.034558133971291906,-0.034558133971291906,False
tradable_volume_ratio_ge_1_2,2388,2025-04-11,58.5,65.6,58.0,65.6,5876358,58.1,57.71,67.5,0.046001851851851815,0.046001851851851815,False
tradable_volume_ratio_ge_1_2,2402,2025-04-11,30.75,32.6,28.5,32.5,3438025,28.65,28.357499999999998,33.2,0.049872891566264864,0.049872891566264864,False
tradable_volume_ratio_ge_1_2,2419,2025-04-11,19.25,20.2,18.05,20.2,1294672,18.25,17.95975,20.9,-0.0034576555023922767,-0.0034576555023922767,False
tradable_volume_ratio_ge_1_2,2427,2026-03-10,24.95,25.1,24.05,24.2,2238784,24.1,23.929750000000002,24.0,-0.02668333333333337,-0.008777083333333248,True
