ticker,trade_date,open,high,low,close,volume,short_entry,cover_signal,market_regime,ret_5d_short,ret_10d_short,ret_20d_short,ret_close_basis_5d_short,ret_close_basis_10d_short,ret_close_basis_20d_short
1323,2025-06-05,20.6,20.6,19.55,20.0,131850,True,False,range,0.01781170483460559,0.015228426395939021,0.0025062656641603454,0.01781170483460559,0.015228426395939021,0.0025062656641603454
1323,2026-01-12,19.4,19.45,18.5,18.95,243429,True,False,bull,0.010695187165775444,-0.01305483028720622,0.008000000000000007,0.013368983957219305,-0.010443864229764954,0.010666666666666602
1324,2025-06-02,11.4,11.4,11.0,11.2,73258,True,False,bear,-0.004464285714285587,0.013636363636363669,0.02764976958525356,0.0,0.018181818181818077,0.032258064516129004
1324,2025-08-20,10.95,11.0,10.5,10.5,158499,True,False,bull,-0.02752293577981657,-0.0185185185185186,-0.013953488372093092,-0.03669724770642202,-0.02777777777777779,-0.023255813953488413
1325,2026-01-19,29.85,29.85,29.0,29.05,836687,True,False,bull,-0.01858108108108114,-0.05834683954619124,-0.006837606837606813,-0.01858108108108114,-0.05834683954619124,-0.006837606837606813
1325,2026-04-23,27.1,27.15,26.2,26.4,332164,True,False,bull,0.007633587786259444,-0.03296703296703307,,0.007633587786259444,-0.03296703296703307,
1326,2025-05-27,24.8,25.3,24.3,24.3,10110421,True,False,range,0.05364806866952798,-0.018000000000000016,0.07675438596491224,0.0429184549356223,-0.028000000000000025,0.06578947368421062
1326,2025-05-29,24.55,24.55,23.9,23.95,12063319,True,False,range,-0.030425963488843855,-0.045908183632734634,0.014861995753715496,-0.028397565922920864,-0.043912175648702645,0.01698513800424628
1336,2025-11-17,16.45,16.45,16.1,16.1,321408,True,False,bear,0.012618296529968598,0.022292993630573354,-0.012307692307692242,0.015772870662460692,0.025477707006369643,-0.009230769230769154
1336,2025-11-25,15.85,15.9,15.5,15.5,371963,True,False,bear,0.0,-0.01572327044025157,-0.021874999999999978,-0.009584664536741228,-0.02515723270440251,-0.03125
1336,2026-03-03,15.6,15.6,15.35,15.35,131580,True,False,bull,0.05536332179930792,0.016666666666666607,0.09318996415770608,0.06228373702422152,0.023333333333333206,0.10035842293906816
1337,2025-09-17,5.13,5.15,4.99,5.04,1316534,True,False,bull,0.001988071570576455,-0.00591715976331364,-0.00591715976331364,0.001988071570576455,-0.00591715976331364,-0.00591715976331364
1337,2025-09-19,5.07,5.08,4.98,4.98,887750,True,False,bull,-0.015779092702169595,-0.005976095617529764,-0.01383399209486158,-0.017751479289940808,-0.007968127490039723,-0.015810276679841695
1338,2025-09-01,22.05,22.05,21.0,21.2,140994,True,False,bull,-0.011547344110854452,-0.03167420814479649,-0.03167420814479649,-0.020785219399538035,-0.040723981900452566,-0.040723981900452566
1338,2025-11-07,20.9,20.9,20.3,20.3,92370,True,False,range,-0.05594405594405594,-0.007352941176470562,-0.016990291262136026,-0.053613053613053574,-0.004901960784313597,-0.014563106796116498
1338,2026-02-03,20.0,20.0,19.6,19.7,106644,True,False,range,0.02072538860103612,0.06486486486486487,0.3003300330033003,0.02072538860103612,0.06486486486486487,0.3003300330033003
1338,2026-02-06,19.6,19.6,19.0,19.25,229889,True,False,range,0.01055408970976246,0.12316715542521983,0.22364217252396146,0.0158311345646438,0.12903225806451601,0.23003194888178902
1338,2026-02-25,18.85,18.95,18.25,18.55,396981,True,False,bull,0.09329446064139946,0.25838926174496635,0.2975778546712804,0.08163265306122458,0.24496644295302006,0.2837370242214534
1338,2026-03-03,18.3,18.35,17.9,17.95,250319,True,False,bull,0.1428571428571428,0.16883116883116878,0.15384615384615397,0.13968253968253963,0.1655844155844155,0.15064102564102555
1340,2025-06-12,7.08,7.08,6.82,6.82,63603,True,False,bull,0.022421524663676973,0.0637636080870918,0.09265175718849838,0.01943198804185342,0.06065318818040444,0.08945686900958472
1340,2025-06-13,6.84,6.84,6.69,6.69,104026,True,False,range,-0.015082956259426794,-0.019519519519519468,0.03486529318542009,0.009049773755656076,0.0045045045045044585,0.060221870047543646
1340,2025-06-23,6.63,6.63,6.3,6.42,113975,True,False,range,-0.0092592592592593,-0.0015552099533436836,0.0,-0.0092592592592593,-0.0015552099533436836,0.0
1340,2026-04-23,6.25,6.25,6.0,6.05,219059,True,False,bull,0.04159445407279039,0.06749555950266428,,0.048526863084922045,0.07460035523978692,
1342,2025-06-13,91.3,91.3,89.4,89.5,238505,True,False,range,0.020547945205479534,0.024054982817869552,0.07065868263473063,0.0216894977168951,0.025200458190149044,0.0718562874251496
1342,2025-06-19,90.0,90.0,88.0,88.2,190482,True,False,range,0.012629161882893314,0.027972027972028135,0.04875148632580273,0.012629161882893314,0.027972027972028135,0.04875148632580273
1342,2025-07-08,83.7,83.7,81.9,82.3,285840,True,False,range,-0.013205282112845107,-0.019093078758949833,-0.035211267605633756,-0.01200480192076836,-0.017899761336515496,-0.03403755868544611
1402,2026-03-13,27.85,28.05,27.3,27.3,25829529,True,False,bull,0.04356060606060619,0.049523809523809526,0.04356060606060619,0.03409090909090917,0.040000000000000036,0.03409090909090917
1410,2026-03-20,31.9,31.95,30.9,31.05,108064,True,False,bull,-0.03125,-0.01273885350318471,-0.01898734177215189,-0.029687499999999978,-0.011146496815286566,-0.017405063291139222
1410,2026-04-16,31.3,32.3,30.0,30.75,169450,True,False,bull,-0.025236593059936974,0.12159709618874759,,-0.029968454258675004,0.11615245009074404,
1413,2025-08-20,11.55,11.55,11.0,11.35,200234,True,False,bull,-0.008733624454148492,0.02714932126696823,0.05581395348837215,-0.008733624454148492,0.02714932126696823,0.05581395348837215
1414,2025-08-11,17.6,17.6,16.65,16.65,582606,True,False,bull,-0.04571428571428571,-0.03188405797101457,-0.05915492957746482,-0.0485714285714286,-0.034782608695652306,-0.06197183098591552
1416,2025-06-11,12.25,12.25,12.05,12.05,235855,True,False,bull,0.0,0.030042918454935563,0.012658227848101333,0.004166666666666652,0.03433476394849788,0.016877637130801704
1434,2025-05-29,16.9,16.9,16.25,16.25,2038496,True,False,range,0.009404388714733702,0.03870967741935494,0.012578616352201255,0.018808777429467183,0.048387096774193505,0.022012578616352085
1434,2025-06-19,15.5,15.55,15.2,15.25,2353943,True,False,range,-0.03164556962025311,-0.06707317073170715,-0.09198813056379829,-0.034810126582278555,-0.07012195121951215,-0.09495548961424338
1434,2025-06-20,15.3,15.3,15.05,15.05,10724992,True,False,range,-0.053459119496855334,-0.0851063829787233,-0.1120943952802359,-0.053459119496855334,-0.0851063829787233,-0.1120943952802359
1434,2025-10-31,15.2,15.2,14.85,14.9,1939603,True,False,range,-0.013245033112582738,-0.07739938080495345,-0.053968253968254,-0.013245033112582738,-0.07739938080495345,-0.053968253968254
1440,2025-10-15,13.0,13.0,12.75,12.75,2044945,True,False,range,-0.011583011583011449,0.007874015748031704,-0.10801393728222985,-0.015444015444015413,0.003937007874015741,-0.11149825783972123
1440,2025-10-28,12.9,12.9,12.65,12.7,1048687,True,False,bull,0.0,-0.09252669039145911,-0.06593406593406592,-0.0039215686274510775,-0.09608540925266917,-0.06959706959706968
1440,2026-03-03,13.3,13.3,13.05,13.05,1426782,True,False,bull,0.011718749999999778,-0.02264150943396237,0.02371541501976271,0.01953125,-0.015094339622641506,0.031620553359683834
1440,2026-03-04,12.95,13.0,12.65,12.65,3147646,True,False,range,0.0,-0.037878787878787845,-0.007812500000000111,-0.00393700787401563,-0.04166666666666663,-0.01171875
1444,2025-06-19,6.75,6.75,6.5,6.5,1972890,True,False,range,0.0015455950540959051,-0.02262443438914019,-0.007656967840734996,0.004636785162287493,-0.019607843137254832,-0.004594180704441064
1444,2025-08-11,6.4,6.4,6.22,6.23,1592492,True,False,bull,-0.029457364341085368,-0.06146926536731634,-0.06146926536731634,-0.03410852713178292,-0.06596701649175407,-0.06596701649175407
1444,2025-11-18,6.21,6.21,6.05,6.1,1417050,True,False,bear,0.01836393989983298,0.0049423393739702615,0.0066006600660066805,0.01836393989983298,0.0049423393739702615,0.0066006600660066805
1445,2025-06-20,15.0,15.15,14.55,14.65,40052,True,False,range,-0.02657807308970106,0.0034246575342467,0.046428571428571486,-0.02657807308970106,0.0034246575342467,0.046428571428571486
1445,2025-07-14,14.3,14.3,13.85,13.85,29330,True,False,range,-0.0035460992907800915,0.018115942028985588,-0.02430555555555558,-0.01773049645390068,0.0036231884057971175,-0.03819444444444453
1445,2026-01-05,12.95,12.95,12.55,12.65,110802,True,False,bull,0.02008032128514059,0.028340080971659853,-0.12413793103448278,0.016064257028112428,0.02429149797570851,-0.12758620689655165
1446,2025-06-13,25.75,25.75,25.25,25.3,457820,True,False,range,0.014256619144602745,-0.00994035785288272,0.07327586206896552,0.03054989816700604,0.0059642147117298094,0.0905172413793105
1446,2025-06-20,24.95,25.05,24.35,24.55,223479,True,False,range,-0.025844930417495027,-0.020000000000000018,0.06290672451193058,-0.02385685884691846,-0.018000000000000016,0.06507592190889366
1446,2025-09-26,20.0,20.0,19.5,19.5,411966,True,False,range,0.0025706940874037354,0.07438016528925617,0.06849315068493156,0.0025706940874037354,0.07438016528925617,0.06849315068493156
1446,2025-10-14,19.1,19.1,18.45,18.5,487589,True,False,range,0.0026881720430105283,0.01084010840108407,0.01084010840108407,-0.005376344086021612,0.0027100271002711285,0.0027100271002711285
1446,2025-11-18,18.3,18.3,17.65,17.7,310551,True,False,bear,0.0,-0.032786885245901676,-0.03013698630136985,0.0,-0.032786885245901676,-0.03013698630136985
1446,2026-01-21,18.1,18.2,17.25,17.35,1065346,True,False,bull,0.008620689655172598,0.044642857142857206,0.07668711656441718,-0.002873563218390607,0.032738095238095344,0.0644171779141105
1446,2026-01-30,17.3,17.3,17.0,17.0,210669,True,False,bull,0.02409638554216853,0.030303030303030276,0.05590062111801242,0.02409638554216853,0.030303030303030276,0.05590062111801242
1446,2026-02-02,17.0,17.0,16.6,16.65,367510,True,False,range,0.01812688821752273,0.04334365325077427,0.033742331288343586,0.0060422960725075026,0.030959752321981338,0.021472392638036686
1446,2026-02-25,16.55,16.55,16.1,16.15,600769,True,False,bull,0.055374592833876246,-0.00613496932515345,-0.04424778761061943,0.05211726384364823,-0.00920245398773023,-0.0471976401179941
1447,2025-06-02,6.21,6.21,6.06,6.06,555340,True,False,bear,-0.0032679738562092497,-0.009740259740259827,0.03040540540540526,-0.009803921568627527,-0.016233766233766267,0.023648648648648685
1447,2025-06-19,6.03,6.03,5.78,5.81,1621871,True,False,range,-0.02533783783783794,-0.04311774461028206,-0.04470198675496695,-0.01858108108108114,-0.036484245439469376,-0.038079470198675525
1447,2025-08-11,5.9,5.9,5.71,5.73,1871566,True,False,bull,-0.010344827586206806,-0.02876480541455162,0.005253940455341555,-0.012068965517241237,-0.030456852791878153,0.003502626970227851
1447,2025-10-15,5.76,5.76,5.64,5.65,492206,True,False,range,0.015985790408525657,0.023255813953488413,0.051470588235293935,0.00355239786856143,0.01073345259391778,0.03860294117647056
1447,2026-03-23,5.24,5.44,5.14,5.14,3792161,True,False,range,-0.007677543186180413,0.005836575875486361,-0.007677543186180413,-0.013435700575815779,0.0,-0.013435700575815779
1449,2025-06-02,13.6,13.6,13.05,13.05,430253,True,False,bear,0.03100775193798455,0.094650205761317,0.11764705882352944,0.011627906976744207,0.07407407407407418,0.09663865546218497
1449,2025-09-11,11.85,11.85,11.5,11.5,1203162,True,False,range,-0.025316455696202445,-0.017021276595744594,-0.017021276595744594,-0.029535864978902926,-0.021276595744680882,-0.021276595744680882
1449,2025-10-30,11.6,11.7,11.4,11.4,530855,True,False,range,0.1004784688995215,0.07476635514018692,0.12745098039215685,0.09090909090909105,0.06542056074766367,0.11764705882352944
1451,2025-06-12,19.4,19.4,19.1,19.1,215296,True,False,bull,0.032432432432432545,0.013262599469495928,0.015957446808510634,0.032432432432432545,0.013262599469495928,0.015957446808510634
1451,2025-08-11,18.8,18.8,17.1,18.15,803907,True,False,bull,0.011204481792717047,0.014044943820224809,0.016901408450704203,0.01680672268907557,0.019662921348314377,0.022535211267605604
1452,2025-06-23,11.6,11.6,11.4,11.4,168682,True,False,range,-0.0043290043290044045,0.03139013452914785,0.0,-0.012987012987012991,0.022421524663677195,-0.008695652173912993
1452,2025-07-04,11.4,11.4,11.2,11.2,132625,True,False,range,-0.026086956521739202,-0.026086956521739202,-0.042735042735042694,-0.026086956521739202,-0.026086956521739202,-0.042735042735042694
1452,2026-03-09,11.35,11.35,10.95,11.05,272052,True,False,range,0.009009009009008917,0.004484304932735439,-0.06666666666666676,-0.0045045045045044585,-0.008968609865470767,-0.07916666666666661
1455,2025-10-03,8.85,8.85,8.65,8.66,1001098,True,False,range,0.04842615012106544,0.07045735475896175,0.12321660181582361,0.04842615012106544,0.07045735475896175,0.12321660181582361
1455,2025-10-28,8.19,8.19,7.92,7.93,1177126,True,False,bull,0.024484536082474362,0.0025220680958386588,0.029792746113989743,0.021907216494845283,0.0,0.0272020725388602
1463,2025-06-02,21.7,21.7,21.2,21.25,377107,True,False,bear,0.019138755980861344,0.09230769230769242,0.06499999999999995,0.01674641148325362,0.08974358974358965,0.0625
1463,2025-06-11,20.75,20.75,19.75,19.85,1044358,True,False,bull,0.010126582278481067,0.005037783375314797,0.023076923076922995,0.005063291139240533,0.0,0.017948717948718107
1463,2025-12-31,18.95,18.95,18.55,18.55,74498,True,False,bull,0.05382436260623247,0.05382436260623247,0.06896551724137945,0.05099150141643083,0.05099150141643083,0.06609195402298873
1464,2025-06-02,13.55,13.55,13.25,13.3,1098840,True,False,bear,0.019011406844106515,0.04280155642023353,0.0763052208835342,0.011406844106463865,0.035019455252918386,0.0682730923694781
1464,2025-06-09,13.4,13.4,13.1,13.15,1345881,True,False,range,0.023346303501945664,0.06477732793522284,0.00766283524904221,0.023346303501945664,0.06477732793522284,0.00766283524904221
1464,2025-06-13,13.1,13.1,12.85,12.85,1839886,True,False,range,0.02008032128514059,0.0,-0.023076923076923106,0.032128514056224855,0.011811023622047223,-0.011538461538461608
1464,2025-06-19,12.8,12.8,12.5,12.55,1158195,True,False,range,-0.003968253968253843,-0.04924242424242409,-0.0346153846153846,-0.003968253968253843,-0.04924242424242409,-0.0346153846153846
1464,2025-08-05,12.6,12.6,12.35,12.4,2065676,True,False,bull,0.024896265560165887,0.051063829787234116,0.1278538812785388,0.029045643153526868,0.05531914893617018,0.13242009132420107
1464,2026-03-04,10.85,10.85,10.55,10.65,1187702,True,False,range,-0.009216589861751112,0.0,0.028708133971292016,-0.018433179723502224,-0.009302325581395321,0.019138755980861344
1465,2025-08-29,13.05,13.05,12.55,12.55,277320,True,False,bull,-0.037878787878787845,-0.034220532319391705,-0.04150943396226425,-0.04924242424242409,-0.04562737642585546,-0.05283018867924527
1467,2025-05-27,8.75,8.75,8.55,8.6,128758,True,False,range,0.05134474327628369,0.04750304506699132,0.05263157894736836,0.05134474327628369,0.04750304506699132,0.05263157894736836
1467,2025-06-02,8.51,8.51,8.24,8.3,107911,True,False,bear,0.01840490797546024,0.027227722772277252,0.02091020910209096,0.01840490797546024,0.027227722772277252,0.02091020910209096
1467,2025-06-05,8.18,8.18,8.01,8.03,231120,True,False,range,-0.017094017094016922,0.011306532663316604,-0.027777777777777568,-0.019536019536019578,0.008793969849246075,-0.03019323671497587
1467,2025-06-19,8.13,8.2,7.96,7.96,535588,True,False,range,-0.019607843137254943,-0.033816425120772875,-0.00990099009900991,-0.02450980392156865,-0.03864734299516903,-0.014851485148514865
1467,2025-06-20,8.0,8.0,7.88,7.88,326639,True,False,range,-0.044117647058823595,-0.04761904761904756,-0.04761904761904756,-0.03431372549019607,-0.03785103785103783,-0.03785103785103783
1467,2025-08-07,7.74,7.74,7.55,7.55,625631,True,False,bull,-0.019480519480519543,-0.001322751322751281,0.0026560424966799445,-0.019480519480519543,-0.001322751322751281,0.0026560424966799445
1467,2025-11-03,7.16,7.16,7.0,7.02,414186,True,False,range,0.008571428571428452,-0.004231311706629048,0.00426742532005675,0.0028571428571428914,-0.009873060648801224,-0.0014224751066856944
1470,2025-07-24,21.2,21.2,20.6,20.65,9091,True,False,bull,0.04390243902439028,0.054187192118226424,0.08354430379746836,0.007317073170731714,0.01724137931034475,0.04556962025316458
1471,2025-09-11,9.84,9.84,9.53,9.59,745880,True,False,range,-0.010204081632653184,0.0031023784901758056,0.07658157602663707,-0.021428571428571463,-0.008273009307135482,0.0643729189789124
1471,2025-09-12,9.7,9.7,9.38,9.48,467765,True,False,bull,-0.03367346938775506,-0.013541666666666563,0.05105438401775819,-0.032653061224489854,-0.012499999999999956,0.05216426193118773
1471,2025-10-14,9.3,9.34,8.98,9.01,400107,True,False,range,-0.028047464940668787,-0.015300546448087537,-0.00770925110132159,-0.028047464940668787,-0.015300546448087537,-0.00770925110132159
1471,2025-11-18,8.88,8.88,8.2,8.56,414373,True,False,bear,-0.027272727272727337,-0.020594965675057142,-0.044642857142857206,-0.027272727272727337,-0.020594965675057142,-0.044642857142857206
1473,2025-06-19,27.05,27.05,26.5,26.5,134814,True,False,range,0.021072796934865856,-0.04480286738351258,-0.022018348623853212,0.015325670498084198,-0.05017921146953397,-0.02752293577981646
1473,2025-06-20,26.65,26.65,25.3,25.6,540891,True,False,range,-0.059813084112149584,-0.08876811594202905,-0.08378870673952643,-0.04299065420560744,-0.07246376811594202,-0.06739526411657548
1473,2025-08-07,26.55,26.6,26.0,26.0,123861,True,False,bull,0.017716535433071057,0.05942622950819687,0.003883495145631022,0.023622047244094446,0.06557377049180335,0.009708737864077666
1474,2025-10-14,11.85,11.85,11.55,11.55,121830,True,False,range,0.030701754385964897,0.05855855855855863,0.026200873362445476,0.013157894736842035,0.04054054054054057,0.008733624454148492
1474,2025-10-17,11.55,11.75,11.35,11.35,209626,True,False,range,0.02690582959641241,0.040909090909090784,-0.03375527426160341,0.017937219730941534,0.031818181818181746,-0.04219409282700426
1474,2025-12-11,11.35,11.35,11.0,11.1,113999,True,False,range,0.0,0.013698630136986356,0.07766990291262132,0.0,0.013698630136986356,0.07766990291262132
1474,2025-12-29,11.0,11.0,10.7,10.75,190969,True,False,bull,0.018957345971563955,0.06435643564356441,0.028708133971292016,0.018957345971563955,0.06435643564356441,0.028708133971292016
1474,2025-12-30,10.75,10.75,10.5,10.55,151313,True,False,bull,0.0,0.029268292682926855,0.004761904761904745,0.0,0.029268292682926855,0.004761904761904745
1475,2025-08-13,37.2,37.5,36.55,36.55,127515,True,False,bull,0.04428571428571426,0.06095791001451367,0.05942028985507242,0.04428571428571426,0.06095791001451367,0.05942028985507242
1475,2025-09-26,33.0,33.0,32.05,32.45,25176,True,False,range,-0.047407407407407454,-0.11917808219178083,-0.14380825565912114,-0.038518518518518396,-0.11095890410958897,-0.1358189081225032
1475,2026-03-04,29.9,29.9,29.0,29.3,57506,True,False,range,0.040564373897707284,0.0068259385665527805,0.01899827288428324,0.0335097001763669,0.0,0.012089810017271274
1475,2026-03-09,28.95,29.3,28.3,28.3,61319,True,False,range,0.010544815465729274,0.02313167259786475,-0.027072758037225086,-0.005272407732864637,0.007117437722419906,-0.04230118443316411
1476,2026-01-02,386.5,393.5,380.5,380.5,1103555,True,False,bull,-0.06041923551171391,-0.09285714285714286,-0.04030226700251893,-0.06165228113440202,-0.09404761904761905,-0.041561712846347576
1506,2026-03-04,11.5,11.5,11.2,11.2,431322,True,False,range,-0.013043478260869601,-0.004385964912280715,0.013392857142857206,-0.026086956521739202,-0.01754385964912286,0.0
1513,2025-09-25,160.5,161.0,158.0,158.0,3057952,True,False,bull,0.019354838709677358,0.019354838709677358,0.06756756756756754,0.019354838709677358,0.019354838709677358,0.06756756756756754
1513,2025-09-26,158.0,158.5,153.5,153.5,6475323,True,False,range,-0.03144654088050314,-0.015974440894568676,0.019867549668874274,-0.03459119496855345,-0.019169329073482455,0.01655629139072845
1513,2025-11-07,149.5,149.5,145.0,145.0,8370492,True,False,range,-0.003424657534246589,-0.03960396039603964,-0.013559322033898313,-0.006849315068493178,-0.04290429042904287,-0.016949152542372836
1514,2025-10-02,101.5,101.5,97.8,98.1,3328256,True,False,range,-0.03349753694581281,-0.023880597014925398,-0.12410714285714286,-0.03349753694581281,-0.023880597014925398,-0.12410714285714286
1515,2026-01-05,27.45,27.45,26.5,26.75,620756,True,False,bull,-0.005555555555555536,-0.07413793103448274,0.0326923076923078,-0.0092592592592593,-0.07758620689655171,0.028846153846153744
1515,2026-02-02,26.55,26.55,25.6,26.0,525240,True,False,range,0.011494252873563093,-0.022222222222222254,0.05600000000000005,-0.003831417624521105,-0.03703703703703709,0.040000000000000036
1515,2026-03-04,26.05,26.05,24.6,24.95,556911,True,False,range,-0.0019685039370077595,0.0019762845849802257,0.06289308176100628,-0.017716535433070835,-0.013833992094861691,0.04612159329140453
1515,2026-03-23,24.7,24.75,23.9,24.0,484638,True,False,range,0.03749999999999987,0.03749999999999987,0.07327586206896552,0.0,0.0,0.034482758620689724
1515,2026-04-10,23.75,23.8,23.05,23.1,375472,True,False,bull,-0.002159827213822796,0.024390243902439046,,-0.002159827213822796,0.024390243902439046,
1515,2026-04-13,23.1,23.1,22.65,22.7,433809,True,False,bull,-0.00647948164146861,0.03370786516853941,,-0.01943844492440605,0.020224719101123556,
1516,2025-07-28,14.65,14.65,13.9,14.1,153062,True,False,range,-0.0035335689045936647,-0.013986013986014068,-0.013986013986014068,-0.0035335689045936647,-0.013986013986014068,-0.013986013986014068
1517,2025-06-11,11.05,11.05,10.75,10.85,374446,True,False,bull,0.014084507042253502,0.03846153846153855,0.06930693069306937,0.018779342723004522,0.043269230769230616,0.07425742574257432
1517,2025-06-19,10.6,10.65,10.35,10.35,374094,True,False,range,-0.023809523809523836,-0.014423076923076983,0.004901960784313708,-0.014285714285714346,-0.004807692307692402,0.014705882352941124
1517,2026-04-23,11.0,11.0,10.55,10.75,480234,True,False,bull,0.033653846153846034,0.06435643564356441,,0.033653846153846034,0.06435643564356441,
1519,2025-10-09,571.0,571.0,553.0,554.0,2213092,True,False,bull,-0.10924369747899154,-0.10472972972972971,-0.3116883116883117,-0.06890756302521006,-0.06418918918918914,-0.2805194805194805
1521,2025-08-20,24.9,24.9,24.45,24.5,19065,True,False,bull,0.004098360655737654,0.0,-0.037328094302554016,0.004098360655737654,0.0,-0.037328094302554016
1521,2025-10-07,25.0,25.0,24.55,24.6,38421,True,False,bull,0.004081632653061273,-0.015999999999999903,0.0,0.004081632653061273,-0.015999999999999903,0.0
1522,2025-06-13,46.1,46.1,44.5,44.9,1851329,True,False,range,0.0022573363431150906,-0.06820566631689406,-0.026315789473684292,0.013544018058690765,-0.057712486883525704,-0.01535087719298256
1524,2025-05-28,32.0,32.1,31.05,31.15,1788070,True,False,range,0.0064102564102563875,0.06802721088435382,0.09598603839441533,-0.0016025641025640969,0.059523809523809534,0.08726003490401402
1524,2025-06-09,30.8,30.95,30.25,30.3,1665101,True,False,range,0.04663212435233155,0.08797127468581678,0.08797127468581678,0.04663212435233155,0.08797127468581678,0.08797127468581678
1524,2025-10-02,28.0,28.1,27.55,27.55,840217,True,False,range,0.0,-0.0018083182640143969,-0.0980392156862745,-0.0018115942028985588,-0.003616636528028905,-0.09967320261437906
1524,2025-12-11,28.6,28.6,27.9,28.0,1132529,True,False,range,-0.03614457831325302,-0.007092198581560294,-0.0572390572390572,-0.03614457831325302,-0.007092198581560294,-0.0572390572390572
1524,2026-04-23,28.45,28.45,27.3,27.6,1199735,True,False,bull,-0.010657193605683735,-0.04295532646048106,,-0.019538188277086976,-0.05154639175257736,
1526,2025-06-11,21.3,21.3,20.0,20.4,223080,True,False,bull,0.0277777777777779,0.025188916876574208,0.10597826086956541,0.030303030303030276,0.027707808564231495,0.10869565217391308
1526,2025-08-19,18.85,18.85,18.0,18.1,227567,True,False,bull,0.016949152542372836,0.03151862464183375,0.06194690265486735,0.02259887005649719,0.037249283667621924,0.0678466076696167
1526,2025-10-02,16.85,16.85,16.4,16.5,125805,True,False,range,-0.0702247191011236,-0.1266490765171503,-0.05428571428571427,-0.0730337078651686,-0.12928759894459096,-0.05714285714285716
1526,2025-11-19,17.15,17.2,16.6,16.7,187435,True,False,bear,-0.01754385964912286,-0.020408163265306034,0.0029850746268658135,-0.023391812865497186,-0.026239067055393583,-0.0029850746268657025
1527,2025-06-20,36.85,37.0,36.2,36.2,213670,True,False,range,-0.029490616621983712,-0.03466666666666662,-0.04862023653088032,-0.029490616621983712,-0.03466666666666662,-0.04862023653088032
1527,2025-08-11,35.3,35.3,34.0,34.05,1043630,True,False,bull,0.037151702786377694,0.05345911949685522,0.012084592145015005,0.05417956656346745,0.070754716981132,0.028700906344410804
1528,2025-06-13,13.35,13.35,12.8,12.8,1452340,True,False,range,0.024193548387096753,0.0039525691699604515,0.024193548387096753,0.032258064516129004,0.011857707509881354,0.032258064516129004
1528,2025-11-04,14.35,14.4,13.9,13.95,1329461,True,False,range,-0.017793594306049876,-0.061224489795918324,-0.058020477815699634,-0.007117437722420017,-0.05102040816326536,-0.04778156996587035
1529,2025-09-11,25.1,25.15,24.3,24.5,1229858,True,False,range,0.025104602510460206,0.04925053533190571,0.14485981308411233,0.025104602510460206,0.04925053533190571,0.14485981308411233
1529,2025-09-19,24.15,24.2,23.4,23.45,555725,True,False,bull,0.04878048780487787,0.04415011037527594,0.09237875288683606,0.039911308203991025,0.03532008830022071,0.08314087759815236
1529,2025-10-27,21.3,21.4,20.5,20.6,934745,True,False,bull,-0.041860465116279055,0.04834605597964381,0.11051212938005395,-0.041860465116279055,0.04834605597964381,0.11051212938005395
1530,2025-06-19,31.0,31.1,30.3,30.3,65526,True,False,range,0.008319467554076532,0.03236797274275971,0.06878306878306883,0.008319467554076532,0.03236797274275971,0.06878306878306883
1530,2025-06-20,30.3,30.35,29.65,29.8,40096,True,False,range,-0.0182724252491695,0.03866432337434089,0.042328042328042326,-0.009966777408637939,0.047451669595782064,0.051146384479717755
1531,2025-06-02,12.65,12.65,12.15,12.15,202148,True,False,bear,0.016597510373443924,0.025104602510460206,0.047008547008547064,0.008298755186721962,0.01673640167364021,0.03846153846153855
1531,2025-09-24,11.5,11.5,11.2,11.25,332296,True,False,bull,-0.025974025974025983,-0.050632911392405,-0.050632911392405,-0.025974025974025983,-0.050632911392405,-0.050632911392405
1532,2025-06-09,25.85,25.85,25.2,25.3,682099,True,False,range,0.022222222222222143,-0.048872180451127845,-0.04166666666666663,0.022222222222222143,-0.048872180451127845,-0.04166666666666663
1532,2025-06-13,25.2,25.2,24.8,24.8,966571,True,False,range,-0.08518518518518525,-0.08348794063079779,-0.06083650190114076,-0.08148148148148149,-0.07977736549165115,-0.057034220532319435
1532,2026-01-30,24.8,24.8,24.35,24.4,683130,True,False,bull,0.012448132780082943,0.00411522633744843,0.018789144050104456,0.012448132780082943,0.00411522633744843,0.018789144050104456
1532,2026-02-02,24.4,24.4,23.95,24.0,616173,True,False,range,-0.0020746887966804906,-0.00619834710743794,0.02123142250530785,-0.004149377593361092,-0.008264462809917328,0.019108280254777066
1532,2026-03-04,23.9,23.9,23.1,23.1,1301866,True,False,range,-0.01670146137787054,0.021691973969631295,0.08027522935779818,-0.035490605427974886,0.002169197396963085,0.059633027522935755
1532,2026-04-23,21.7,21.7,21.25,21.3,1375479,True,False,bull,0.028776978417266008,0.03874092009685226,,0.021582733812949506,0.0314769975786926,
1533,2026-02-02,31.65,31.65,30.3,30.65,134107,True,False,range,0.003273322422258529,-0.006482982171799101,0.011551155115511413,0.003273322422258529,-0.006482982171799101,0.011551155115511413
1536,2025-07-04,57.6,57.8,55.2,55.2,4192594,True,False,range,0.02230483271375472,-0.028268551236749095,-0.04181184668989546,0.02602230483271395,-0.02473498233215543,-0.03832752613240409
1539,2025-06-02,18.85,18.85,18.1,18.5,82089,True,False,bear,0.022099447513812098,0.02777777777777768,-0.05128205128205132,0.022099447513812098,0.02777777777777768,-0.05128205128205132
