date,ticker,market_value
2025-09-30,00647L,874718000
2025-09-30,00648R,791587840
2025-09-30,00650L,2580764680
2025-09-30,00651R,207792640
2025-09-30,00652,3707444550
2025-09-30,00653L,1017926550
2025-09-30,00654R,123089340
2025-09-30,00655L,3828072920
2025-09-30,00656R,127853410
2025-09-30,00657,349939600
2025-09-30,00657K,50431
2025-09-30,00660,419765660
2025-09-30,00661,1358650000
2025-09-30,00662,56417201400
2025-09-30,00663L,2579191470
2025-09-30,00664R,2184419250
2025-09-30,00665L,5679699750
2025-09-30,00666R,119065320
2025-09-30,00668,439022850
2025-09-30,00668K,42275
2025-09-30,00669R,1305234450
2025-09-30,00670L,10811587500
2025-09-30,00671R,1998858960
2025-09-30,00673R,3710830890
2025-09-30,00674R,572445830
2025-09-30,00675L,13674326600
2025-09-30,00676R,1297511882
2025-09-30,00678,255286440
2025-09-30,00679B,243527969040
2025-09-30,00680L,25368687720
2025-09-30,00681R,155069480
2025-09-30,00682U,153109320
2025-09-30,00683L,284810960
2025-09-30,00684R,152489120
2025-09-30,00685L,2082715950
2025-09-30,00686R,256705080
2025-09-30,00687B,205506664366
2025-09-30,00687C,23437101
2025-09-30,00688L,11164681750
2025-09-30,00689R,144875670
2025-09-30,00690,2984531000
2025-09-30,00692,35227472000
2025-09-30,00693U,1480018540
2025-09-30,00694B,6993377040
2025-09-30,00695B,1388426300
2025-09-30,00696B,27652552010
2025-09-30,00697B,2384009400
2025-09-30,00700,1118280400
2025-09-30,00701,6483708900
2025-09-30,00702,140838880
2025-09-30,00703,339528000
2025-09-30,00706L,4731534720
2025-09-30,00707R,0
2025-09-30,00708L,4415706750
2025-09-30,00709,582465600
2025-09-30,00710B,3820981770
2025-09-30,00711B,16039800340
2025-09-30,00712,42565865810
2025-09-30,00713,149453618000
2025-09-30,00714,551891340
2025-09-30,00715L,6332155720
2025-09-30,00717,2302328700
2025-09-30,00719B,15638842660
2025-09-30,00720B,134673356950
2025-09-30,00722B,54871868690
2025-09-30,00723B,48163600170
2025-09-30,00724B,102144039000
2025-09-30,00725B,134190798300
2025-09-30,00726B,38713557880
2025-09-30,00727B,3473061240
2025-09-30,00728,1633215840
2025-09-30,00730,1844067000
2025-09-30,00731,3114480000
2025-09-30,00733,7171466180
2025-09-30,00734B,451203030
2025-09-30,00735,350458920
2025-09-30,00736,151135530
2025-09-30,00737,843493420
2025-09-30,00738U,3727496680
2025-09-30,00739,890485600
2025-09-30,00740B,64082825380
2025-09-30,00741B,576360640
2025-09-30,00746B,84975449480
2025-09-30,00749B,32126950000
2025-09-30,00750B,5009100000
2025-09-30,00751B,153123533940
2025-09-30,00752,7736532960
2025-09-30,00753L,10500808410
2025-09-30,00754B,34634412000
2025-09-30,00755B,6994562400
2025-09-30,00756B,44463692000
2025-09-30,00757,43871972100
2025-09-30,00758B,305467500
2025-09-30,00759B,2610158750
2025-09-30,00760B,24939189000
2025-09-30,00761B,92430552070
2025-09-30,00762,4385836800
2025-09-30,00763U,1184096700
2025-09-30,00764B,38473575000
2025-09-30,00768B,27121820000
2025-09-30,00770,4228886200
2025-09-30,00771,259924500
2025-09-30,00772B,117428083300
2025-09-30,00773B,94218082000
2025-09-30,00775B,7489720000
2025-09-30,00777B,61434450000
2025-09-30,00778B,51397874000
2025-09-30,00779B,32942931500
2025-09-30,00780B,10955010120
2025-09-30,00781B,200568240
2025-09-30,00782B,542175680
2025-09-30,00783,345162600
2025-09-30,00785B,36335925340
2025-09-30,00786B,1087874060
2025-09-30,00787B,522444240
2025-09-30,00788B,1097876460
2025-09-30,00789B,21580806000
2025-09-30,00791B,14467920000
2025-09-30,00792B,63075015850
2025-09-30,00793B,139083980
2025-09-30,00795B,54338673840
2025-09-30,00799B,392644320
2025-09-30,00830,29952957000
2025-09-30,00834B,740986700
2025-09-30,00836B,14946584080
2025-09-30,00840B,1798976370
2025-09-30,00841B,2095590000
2025-09-30,00842B,308930210
2025-09-30,00844B,7319000500
2025-09-30,00845B,8303260140
2025-09-30,00846B,2629016000
2025-09-30,00847B,238394100
2025-09-30,00848B,4654169280
2025-09-30,00849B,17557275380
2025-09-30,00850,23540702400
2025-09-30,00851,357570000
2025-09-30,00852L,293122200
2025-09-30,00853B,4059602520
2025-09-30,00856B,283706720
2025-09-30,00857B,16629017600
2025-09-30,00858,3999714220
2025-09-30,00859B,219668460
2025-09-30,00860B,154785810
2025-09-30,00861,3654207360
2025-09-30,00862B,25396515330
2025-09-30,00863B,18201402240
2025-09-30,00864B,6605851140
2025-09-30,00865B,4639832720
2025-09-30,00867B,17361994500
2025-09-30,00870B,17917493230
2025-09-30,00875,656387280
2025-09-30,00876,3706191360
2025-09-30,00877,4777685280
2025-09-30,00878,453297434400
2025-09-30,00881,69381398640
2025-09-30,00882,36809338080
2025-09-30,00883B,332852520
2025-09-30,00884B,2268327800
2025-09-30,00885,14758359420
2025-09-30,00886,236364640
2025-09-30,00887,7233767430
2025-09-30,00888,5587508160
2025-09-30,00890B,678775160
2025-09-30,00891,20242053900
2025-09-30,00892,5118033600
2025-09-30,00893,12697389600
2025-09-30,00894,3035556810
2025-09-30,00895,6338626880
2025-09-30,00896,4163327800
2025-09-30,00897,1435688800
2025-09-30,00898,1356440400
2025-09-30,00899,392453550
2025-09-30,00900,32837035000
2025-09-30,00901,1656518220
2025-09-30,00902,5133174270
2025-09-30,00903,1329328380
2025-09-30,00904,1688622080
2025-09-30,00905,6149818920
2025-09-30,00907,3319502190
2025-09-30,00908,567950240
2025-09-30,00909,5921272000
2025-09-30,00910,1597160610
2025-09-30,00911,636917290
2025-09-30,00912,1231797830
2025-09-30,00913,252145380
2025-09-30,00915,27391273080
2025-09-30,00916,1946056850
2025-09-30,00917,685909260
2025-09-30,00918,81819346520
2025-09-30,00919,416622712800
2025-09-30,00920,187184200
2025-09-30,00921,1893532500
2025-09-30,00922,31842307000
2025-09-30,00923,18893350910
2025-09-30,00924,13281937650
2025-09-30,00926,2026767300
2025-09-30,00927,11399642530
2025-09-30,00928,684815040
2025-09-30,00929,147277385400
2025-09-30,00930,5444065650
2025-09-30,00931B,28693898820
2025-09-30,00932,3996303310
2025-09-30,00933B,85248900900
2025-09-30,00934,11520030060
2025-09-30,00935,9912129200
2025-09-30,00936,10859292600
2025-09-30,00937B,256872075000
2025-09-30,00938,1656974880
2025-09-30,00939,32753000880
2025-09-30,00940,113927271950
2025-09-30,00941,11923741850
2025-09-30,00942B,15108294190
2025-09-30,00943,915870520
2025-09-30,00944,1798319920
2025-09-30,00945B,14359674700
2025-09-30,00946,7687639040
2025-09-30,00947,2188895040
2025-09-30,00948B,32219185770
2025-09-30,00949,3994793600
2025-09-30,00950B,42351848810
2025-09-30,00951,2302454960
2025-09-30,00952,2818441250
2025-09-30,00953B,37757596250
2025-09-30,00954,611556270
2025-09-30,00955,2962298220
2025-09-30,00956,338971500
2025-09-30,00957B,2784703100
2025-09-30,00958B,1907497170
2025-09-30,00959B,5498942000
2025-09-30,00960,2103610800
2025-09-30,00961,3900522520
2025-09-30,00962,700648200
2025-09-30,00963,1045456090
2025-09-30,00964,179040480
2025-09-30,00965,15462141760
2025-09-30,00966B,2520001920
2025-09-30,00967B,2187703700
2025-09-30,00968B,7252592410
2025-09-30,00969B,1900395180
2025-09-30,00970B,4703014470
2025-09-30,00971,1493627310
2025-09-30,00972,399321440
2025-09-30,009800,3306285950
2025-09-30,009801,2179501390
2025-09-30,009802,7834487700
2025-09-30,009803,1232113680
2025-09-30,009804,1483687920
2025-09-30,009805,2680435920
2025-09-30,009806,320753790
2025-09-30,009807,280403200
2025-09-30,009808,938530420
2025-09-30,00980A,4630491100
2025-09-30,00980B,671816880
2025-09-30,00980D,1661506460
2025-09-30,00980T,1152763920
2025-09-30,009810,460260300
2025-09-30,009811,4568599500
2025-09-30,009812,865690560
2025-09-30,00981A,21703678220
2025-09-30,00981B,7046544120
2025-09-30,00981D,1477701000
2025-09-30,00981T,2243599560
2025-09-30,00982A,16066124400
2025-09-30,00982B,380928000
2025-09-30,00983A,2806968260
2025-09-30,00983B,334005870
2025-09-30,00984A,1985963200
2025-09-30,00984B,427116510
2025-09-30,00985A,4609763040
2025-09-30,00985B,7295709960
2025-09-30,00986A,1042266200
2025-09-30,1101,181228361808
2025-09-30,1101B,9150000000
2025-09-30,1102,135301373910
2025-09-30,1103,10826390188
2025-09-30,1104,21046797660
2025-09-30,1108,6152018345
2025-09-30,1109,5356194228
2025-09-30,1110,9438013151
2025-09-30,1201,7793368876
2025-09-30,1203,9564000000
2025-09-30,1210,46348942100
2025-09-30,1213,690796049
2025-09-30,1215,41418008769
2025-09-30,1216,445470009006
2025-09-30,1217,5217115695
2025-09-30,1218,9574981578
2025-09-30,1219,4623779832
2025-09-30,1220,2284305478
2025-09-30,1225,6820254659
2025-09-30,1227,27635705648
2025-09-30,1229,87463284532
2025-09-30,1231,38351400038
2025-09-30,1232,23596299963
2025-09-30,1233,2781172804
2025-09-30,1234,15331382236
2025-09-30,1235,9884621591
2025-09-30,1236,2123513196
2025-09-30,1240,2552207922
2025-09-30,1256,5770088280
2025-09-30,1259,1910980500
2025-09-30,1264,11100777917
2025-09-30,1268,6819132395
2025-09-30,1294,2516335359
2025-09-30,1295,4205925600
2025-09-30,1301,245399307108
2025-09-30,1303,312870911686
2025-09-30,1304,12006511350
2025-09-30,1305,6623975632
2025-09-30,1307,11994216499
2025-09-30,1308,6976491048
2025-09-30,1309,4274058616
2025-09-30,1310,4576630854
2025-09-30,1312,10557157929
2025-09-30,1312A,424000000
2025-09-30,1313,14208756393
2025-09-30,1314,27591557448
2025-09-30,1315,6451344900
2025-09-30,1316,5598107540
2025-09-30,1319,55243958151
2025-09-30,1321,8214301888
2025-09-30,1323,1807236169
2025-09-30,1324,815072420
2025-09-30,1325,2673565557
2025-09-30,1326,174370292157
2025-09-30,1336,1362133053
2025-09-30,1337,1374358665
2025-09-30,1338,1852864000
2025-09-30,1339,3046491263
2025-09-30,1340,1270788925
2025-09-30,1341,3165752977
2025-09-30,1342,6768773800
2025-09-30,1402,148809931311
2025-09-30,1409,22900491397
2025-09-30,1410,2164050000
2025-09-30,1413,1406997635
2025-09-30,1414,4125000000
2025-09-30,1416,2131434932
2025-09-30,1417,1572718435
2025-09-30,1418,1224779359
2025-09-30,1419,16952332320
2025-09-30,1423,3786624000
2025-09-30,1432,1879200000
2025-09-30,1434,25606902482
2025-09-30,1435,3571381044
2025-09-30,1436,12503527205
2025-09-30,1437,6243498419
2025-09-30,1438,4159095387
2025-09-30,1439,0
2025-09-30,1440,22284173277
2025-09-30,1441,817886012
2025-09-30,1442,15454119308
2025-09-30,1443,3864042964
2025-09-30,1444,6491279785
2025-09-30,1445,1940390605
2025-09-30,1446,2699106455
2025-09-30,1447,5232909642
2025-09-30,1449,1563292657
2025-09-30,1451,3524400000
2025-09-30,1452,1777394760
2025-09-30,1453,1557091910
2025-09-30,1454,1856624026
2025-09-30,1455,4763927885
2025-09-30,1456,1157442000
2025-09-30,1457,5289391367
2025-09-30,1459,4267683993
2025-09-30,1460,4091450121
2025-09-30,1463,3742597030
2025-09-30,1464,4702611850
2025-09-30,1465,1362435561
2025-09-30,1466,1917463770
2025-09-30,1467,1756857496
2025-09-30,1468,2029126337
2025-09-30,1470,1886874000
2025-09-30,1471,1437962964
2025-09-30,1472,4708180955
2025-09-30,1473,3756145824
2025-09-30,1474,1519794537
2025-09-30,1475,2119137643
2025-09-30,1476,120309978174
2025-09-30,1477,71541176770
2025-09-30,1503,94816944586
2025-09-30,1504,203399558182
2025-09-30,1506,3935089363
2025-09-30,1512,814923033
2025-09-30,1513,78233996083
2025-09-30,1514,27993618483
2025-09-30,1515,5190142100
2025-09-30,1516,604123745
2025-09-30,1517,2422805076
2025-09-30,1519,183526770364
2025-09-30,1521,1947676500
2025-09-30,1522,13157355896
2025-09-30,1522A,0
2025-09-30,1524,4603894556
2025-09-30,1525,4969189140
2025-09-30,1526,1023000000
2025-09-30,1527,4510474332
2025-09-30,1528,2975197050
2025-09-30,1529,3574941456
2025-09-30,1530,2656339703
2025-09-30,1531,2085137516
2025-09-30,1532,11515966385
2025-09-30,1533,3138737429
2025-09-30,1535,6805840360
2025-09-30,1536,17630241222
2025-09-30,1537,10586100426
2025-09-30,1538,846260000
2025-09-30,1539,1153780500
2025-09-30,1540,2136840300
2025-09-30,1541,2033040000
2025-09-30,1558,6014821042
2025-09-30,1560,49076012007
2025-09-30,1563,11146777362
2025-09-30,1565,7007895724
2025-09-30,1568,2376145185
2025-09-30,1569,7517596598
2025-09-30,1570,1483224163
2025-09-30,1580,6784145775
2025-09-30,1582,10069948559
2025-09-30,1583,5564178749
2025-09-30,1584,6137222071
2025-09-30,1586,2890278082
2025-09-30,1587,3414374411
2025-09-30,1589,3142008208
2025-09-30,1590,150599998494
2025-09-30,1591,2157324265
2025-09-30,1593,1119941332
2025-09-30,1595,2038822047
2025-09-30,1597,7096313418
2025-09-30,1598,4012782861
2025-09-30,1599,2153881280
2025-09-30,1603,7648351200
2025-09-30,1604,9585790000
2025-09-30,1605,114993090001
2025-09-30,1608,20248752192
2025-09-30,1609,31567530149
2025-09-30,1611,4195564646
2025-09-30,1612,12121670416
2025-09-30,1614,10024474374
2025-09-30,1615,9528356362
2025-09-30,1616,6775783174
2025-09-30,1617,2695283730
2025-09-30,1618,8921627886
2025-09-30,1626,1842807168
2025-09-30,1702,11662371943
2025-09-30,1707,19257858490
2025-09-30,1708,7631900603
2025-09-30,1709,7823066861
2025-09-30,1710,10894147257
2025-09-30,1711,10571617962
2025-09-30,1712,18606796886
2025-09-30,1713,7343800205
2025-09-30,1714,7875088976
2025-09-30,1717,47896491884
2025-09-30,1718,10958387343
2025-09-30,1720,10132068246
2025-09-30,1721,2468202628
2025-09-30,1722,48216000000
2025-09-30,1723,19378786464
2025-09-30,1725,4800311419
2025-09-30,1726,12214800000
2025-09-30,1727,4450474505
2025-09-30,1730,3307130407
2025-09-30,1731,2897552319
2025-09-30,1732,1266952116
2025-09-30,1733,3623194460
2025-09-30,1734,5533820401
2025-09-30,1735,1475911800
2025-09-30,1736,52790663358
2025-09-30,1737,6460000000
2025-09-30,1742,1356609850
2025-09-30,1752,3751721735
2025-09-30,1760,6070322120
2025-09-30,1762,1988330300
2025-09-30,1773,40500000000
2025-09-30,1776,916631018
2025-09-30,1777,3317623447
2025-09-30,1781,609187724
2025-09-30,1783,4098381256
2025-09-30,1784,4217822565
2025-09-30,1785,37132185739
2025-09-30,1786,7327456332
2025-09-30,1788,6188414969
2025-09-30,1789,14984508257
2025-09-30,1795,69297869214
2025-09-30,1796,2379792118
2025-09-30,1799,5704545860
2025-09-30,1802,79680865920
2025-09-30,1805,1491423528
2025-09-30,1806,3681508494
2025-09-30,1808,28477790049
2025-09-30,1809,3240613578
2025-09-30,1810,5804231405
2025-09-30,1813,652897140
2025-09-30,1815,34244320057
2025-09-30,1817,2860440000
2025-09-30,1903,13730065589
2025-09-30,1904,19394804135
2025-09-30,1905,13234023792
2025-09-30,1906,2061150000
2025-09-30,1907,42339473123
2025-09-30,1909,13276857270
2025-09-30,2002,305256303342
2025-09-30,2002A,0
2025-09-30,2006,44323978753
2025-09-30,2007,4287665033
2025-09-30,2008,5124384067
2025-09-30,2009,15212017579
2025-09-30,2010,13309318265
2025-09-30,2012,5197198440
2025-09-30,2013,8430000000
2025-09-30,2014,22753379469
2025-09-30,2015,37978442387
2025-09-30,2017,4254247058
2025-09-30,2020,6542267340
2025-09-30,2022,2646769883
2025-09-30,2023,30051156938
2025-09-30,2024,1628250000
2025-09-30,2025,1951064057
2025-09-30,2027,99494033678
2025-09-30,2028,5520865860
2025-09-30,2029,7194432000
2025-09-30,2030,3969443282
2025-09-30,2031,13552375590
2025-09-30,2032,1931718866
2025-09-30,2033,1767210338
2025-09-30,2034,10313893216
2025-09-30,2035,10150000000
2025-09-30,2038,2941134690
2025-09-30,2049,76242227720
2025-09-30,2059,313527366880
2025-09-30,2061,1161905553
2025-09-30,2062,4429870467
2025-09-30,2063,1262663141
2025-09-30,2064,0
2025-09-30,2065,1921380387
2025-09-30,2066,2733645911
2025-09-30,2067,422041955
2025-09-30,2069,2479163856
2025-09-30,2070,1354378980
2025-09-30,2073,0
2025-09-30,2101,27926223097
2025-09-30,2102,8922255552
2025-09-30,2103,13376501644
2025-09-30,2104,10635123150
2025-09-30,2105,122039294930
2025-09-30,2106,19384267000
2025-09-30,2107,7255882260
2025-09-30,2108,11596412319
2025-09-30,2109,4385781404
2025-09-30,2114,7027052801
2025-09-30,2115,2776326136
2025-09-30,2201,37343043660
2025-09-30,2204,35210253751
2025-09-30,2206,49603853369
2025-09-30,2207,330361941424
2025-09-30,2208,30843854666
2025-09-30,2211,40332744472
2025-09-30,2221,1206262500
2025-09-30,2227,16680000000
2025-09-30,2228,8390556265
2025-09-30,2230,6870990105
2025-09-30,2231,16242154156
2025-09-30,2233,12148049934
2025-09-30,2235,0
2025-09-30,2236,5912654885
2025-09-30,2239,4188061436
2025-09-30,2241,3211290794
2025-09-30,2243,822077113
2025-09-30,2247,24293329235
2025-09-30,2248,2070600000
2025-09-30,2250,3271301517
2025-09-30,2254,3885586944
2025-09-30,2258,68172443100
2025-09-30,2301,399643819118
2025-09-30,2302,2885354985
2025-09-30,2303,571940713935
2025-09-30,2305,2344533428
2025-09-30,2308,2218302002966
2025-09-30,2312,29269122654
2025-09-30,2313,87479631233
2025-09-30,2314,2532884616
2025-09-30,2316,17634461724
2025-09-30,2317,3000607620984
2025-09-30,2321,520677179
2025-09-30,2323,9804134952
2025-09-30,2324,142791550650
2025-09-30,2327,352404189400
2025-09-30,2328,28146203113
2025-09-30,2329,26302720234
2025-09-30,2330,33842063254905
2025-09-30,2331,12095644406
2025-09-30,2332,10509647674
2025-09-30,2337,46488452347
2025-09-30,2338,12753179616
2025-09-30,2340,12040197123
2025-09-30,2342,5042199808
2025-09-30,2344,153225006572
2025-09-30,2345,586368202365
2025-09-30,2347,105414248378
2025-09-30,2348,13108871014
2025-09-30,2348A,1087500000
2025-09-30,2349,7144900529
2025-09-30,2351,14662290045
2025-09-30,2353,94331075977
2025-09-30,2354,99438308998
2025-09-30,2355,13872590158
2025-09-30,2356,164126984270
2025-09-30,2357,498392147880
2025-09-30,2359,24348889384
2025-09-30,2360,246233496618
2025-09-30,2362,25855027650
2025-09-30,2363,29508821625
2025-09-30,2364,3074810648
2025-09-30,2365,9282043982
2025-09-30,2367,18856959773
2025-09-30,2368,214196104428
2025-09-30,2369,7221944536
2025-09-30,2371,83344850476
2025-09-30,2373,13558024533
2025-09-30,2374,24972071086
2025-09-30,2375,8726629320
2025-09-30,2376,200296776914
2025-09-30,2377,98003319084
2025-09-30,2379,282075002550
2025-09-30,2380,1115041192
2025-09-30,2382,1120161955280
2025-09-30,2383,424797658775
2025-09-30,2385,104887337736
2025-09-30,2387,8054105854
2025-09-30,2388,30891412320
2025-09-30,2390,1974349281
2025-09-30,2392,24258680609
2025-09-30,2393,28332818195
2025-09-30,2395,275669312875
2025-09-30,2397,7842486705
2025-09-30,2399,3401710000
2025-09-30,2401,13763881867
2025-09-30,2402,15991899716
2025-09-30,2404,170765681408
2025-09-30,2405,6542290122
2025-09-30,2406,7228657193
2025-09-30,2408,226199836262
2025-09-30,2409,103017900968
2025-09-30,2412,1035619113758
2025-09-30,2413,2776430560
2025-09-30,2414,7011248924
2025-09-30,2415,2295000000
2025-09-30,2417,6572706629
2025-09-30,2419,7438493851
2025-09-30,2420,7922466907
2025-09-30,2421,34590624129
2025-09-30,2423,8151657642
2025-09-30,2424,3305145000
2025-09-30,2425,2952864229
2025-09-30,2426,5411200536
2025-09-30,2427,5327136153
2025-09-30,2428,21907276146
2025-09-30,2429,10260000000
2025-09-30,2430,2861600000
2025-09-30,2431,1491968338
2025-09-30,2432,1707336000
2025-09-30,2433,7065854938
2025-09-30,2434,1102600000
2025-09-30,2436,10560071078
2025-09-30,2438,1626631243
2025-09-30,2439,25770384521
2025-09-30,2440,1725054160
2025-09-30,2441,35894177615
2025-09-30,2442,6728752335
2025-09-30,2444,1198520961
2025-09-30,2449,200530190660
2025-09-30,2450,7373113357
2025-09-30,2451,47378394250
2025-09-30,2453,6230000000
2025-09-30,2454,2109166043250
2025-09-30,2455,29769852798
2025-09-30,2457,10435243667
2025-09-30,2458,39504450960
2025-09-30,2459,6705321553
2025-09-30,2460,3096360000
2025-09-30,2461,2821280865
2025-09-30,2462,3798645072
2025-09-30,2464,13956102878
2025-09-30,2465,4583453293
2025-09-30,2466,11604386829
2025-09-30,2467,30018649142
2025-09-30,2468,3707946197
2025-09-30,2471,2381596056
2025-09-30,2472,14331956919
2025-09-30,2474,113819604910
2025-09-30,2476,22144080315
2025-09-30,2477,3853329829
2025-09-30,2478,7598395298
2025-09-30,2480,18932131798
2025-09-30,2481,27053736832
2025-09-30,2482,1479771509
2025-09-30,2483,2367335612
2025-09-30,2484,3515233535
2025-09-30,2485,4209379740
2025-09-30,2486,18950644899
2025-09-30,2488,3555974797
2025-09-30,2491,1049702400
2025-09-30,2492,50766598883
2025-09-30,2493,13567239303
2025-09-30,2495,6100199297
2025-09-30,2496,1279729480
2025-09-30,2497,6004904156
2025-09-30,2498,49777829766
2025-09-30,2501,27133728781
2025-09-30,2504,42893000000
2025-09-30,2505,7220000000
2025-09-30,2506,3726810000
2025-09-30,2509,3446850636
2025-09-30,2511,14837200984
2025-09-30,2514,5861729778
2025-09-30,2515,16227538113
2025-09-30,2516,3348921164
2025-09-30,2520,21941535960
2025-09-30,2524,17141069440
2025-09-30,2527,6865772400
2025-09-30,2528,12565066220
2025-09-30,2530,25283638800
2025-09-30,2534,10219612754
2025-09-30,2535,16112241037
2025-09-30,2536,9185518795
2025-09-30,2537,3321163635
2025-09-30,2538,4717270247
2025-09-30,2539,57925130308
2025-09-30,2540,38334886580
2025-09-30,2542,83339868978
2025-09-30,2543,39396413114
2025-09-30,2545,16271636523
2025-09-30,2546,10799029919
2025-09-30,2547,11489550604
2025-09-30,2548,30661023042
2025-09-30,2596,3135000000
2025-09-30,2597,47850264000
2025-09-30,2601,4742462385
2025-09-30,2603,387542696284
2025-09-30,2605,13521661161
2025-09-30,2606,48252681155
2025-09-30,2608,16041467106
2025-09-30,2609,185081526310
2025-09-30,2610,126849806205
2025-09-30,2611,2863384421
2025-09-30,2612,10604922644
2025-09-30,2613,3762534660
2025-09-30,2614,7232555307
2025-09-30,2615,208496669570
2025-09-30,2616,1990586492
2025-09-30,2617,11433868944
2025-09-30,2618,205756929164
2025-09-30,2630,11456269759
2025-09-30,2633,158155034930
2025-09-30,2634,53027117786
2025-09-30,2636,9928466100
2025-09-30,2637,43814219981
2025-09-30,2640,7645179324
2025-09-30,2641,6699609370
2025-09-30,2642,2883103400
2025-09-30,2643,2467500000
2025-09-30,2645,60680495844
2025-09-30,2646,74315754500
2025-09-30,2701,5017141394
2025-09-30,2702,1895020313
2025-09-30,2704,15796049916
2025-09-30,2705,3261883752
2025-09-30,2706,6674977919
2025-09-30,2707,25353244362
2025-09-30,2712,2105250000
2025-09-30,2718,5245802400
2025-09-30,2719,2448417250
2025-09-30,2722,3965800579
2025-09-30,2723,13320000000
2025-09-30,2724,1139436190
2025-09-30,2726,448155387
2025-09-30,2727,19423755070
2025-09-30,2729,8183498096
2025-09-30,2731,14784521632
2025-09-30,2732,3372596325
2025-09-30,2734,1139469224
2025-09-30,2736,1231572342
2025-09-30,2739,3537479900
2025-09-30,2740,332057981
2025-09-30,2743,3212243640
2025-09-30,2745,3769650649
2025-09-30,2748,4839377355
2025-09-30,2751,1470000000
2025-09-30,2752,5458894575
2025-09-30,2753,13795472772
2025-09-30,2754,4564261400
2025-09-30,2755,4662951040
2025-09-30,2756,2275119414
2025-09-30,2762,8302500000
2025-09-30,2801,231202808871
2025-09-30,2812,134420908407
2025-09-30,2816,5992694400
2025-09-30,2820,21823100000
2025-09-30,2832,13582515000
2025-09-30,2834,153059474122
2025-09-30,2836,21987007971
2025-09-30,2836A,928000000
2025-09-30,2838,77912904433
2025-09-30,2838A,10860000000
2025-09-30,2845,60572794901
2025-09-30,2849,25742562939
2025-09-30,2850,38073577650
2025-09-30,2851,19249349438
2025-09-30,2852,8071189411
2025-09-30,2855,37393028061
2025-09-30,2867,34512081107
2025-09-30,2880,411942166634
2025-09-30,2881,1206683244212
2025-09-30,2881A,38040000000
2025-09-30,2881B,41332920000
2025-09-30,2881C,17999820000
2025-09-30,2882,962300184397
2025-09-30,2882A,0
2025-09-30,2882B,0
2025-09-30,2883,251278578960
2025-09-30,2883B,12229960551
2025-09-30,2884,539402900000
2025-09-30,2885,464590575618
2025-09-30,2886,630418576985
2025-09-30,2887,447595186140
2025-09-30,2887E,24250000000
2025-09-30,2887F,13350000000
2025-09-30,2887G,2760000000
2025-09-30,2887H,8072799000
2025-09-30,2887I,28610925900
2025-09-30,2887Z1,4815000000
2025-09-30,2889,55956877453
2025-09-30,2890,362558056875
2025-09-30,2891,842974966291
2025-09-30,2891B,21099789000
2025-09-30,2891C,10049598000
2025-09-30,2892,429227139203
2025-09-30,2897,25360435217
2025-09-30,2897B,2975000000
2025-09-30,2901,1877212373
2025-09-30,2903,31810316223
2025-09-30,2904,1365994282
2025-09-30,2905,13435497606
2025-09-30,2906,3011279731
2025-09-30,2908,10223245538
2025-09-30,2910,3683463000
2025-09-30,2911,536142595
2025-09-30,2912,257826319240
2025-09-30,2913,11099500000
2025-09-30,2915,57866303653
2025-09-30,2916,3063314017
2025-09-30,2923,37851459359
2025-09-30,2924,1170808515
2025-09-30,2926,2111208907
2025-09-30,2929,1011723063
2025-09-30,2937,1891898814
2025-09-30,2939,1197929890
2025-09-30,2941,0
2025-09-30,2945,2497500000
2025-09-30,2947,1942466384
2025-09-30,2948,1167000000
2025-09-30,2949,0
2025-09-30,3002,1672800000
2025-09-30,3003,8140750747
2025-09-30,3004,7656695063
2025-09-30,3005,96443572450
2025-09-30,3006,20890573374
2025-09-30,3008,313650262950
2025-09-30,3010,24750272342
2025-09-30,3011,1702060690
2025-09-30,3013,24206393740
2025-09-30,3014,22165689054
2025-09-30,3015,10112145300
2025-09-30,3016,16677717138
2025-09-30,3017,380791981017
2025-09-30,3018,1043981353
2025-09-30,3019,44260158309
2025-09-30,3021,1689042000
2025-09-30,3022,11726093256
2025-09-30,3023,55215873220
2025-09-30,3024,3686194697
2025-09-30,3025,2462361496
2025-09-30,3026,16091360846
2025-09-30,3027,2959008806
2025-09-30,3028,7473097580
2025-09-30,3029,20625143682
2025-09-30,3030,42164556000
2025-09-30,3031,3585306737
2025-09-30,3032,11045348535
2025-09-30,3033,13451304491
2025-09-30,3034,259530141529
2025-09-30,3035,41297224611
2025-09-30,3036,157587806841
2025-09-30,3036A,6831000000
2025-09-30,3037,231744125846
2025-09-30,3038,3447226506
2025-09-30,3040,4095000000
2025-09-30,3041,3954306845
2025-09-30,3042,31178061064
2025-09-30,3043,898388364
2025-09-30,3044,157944572349
2025-09-30,3045,405835537399
2025-09-30,3046,3475246976
2025-09-30,3047,4227946216
2025-09-30,3048,10860649209
2025-09-30,3049,5389510755
2025-09-30,3050,1952804070
2025-09-30,3051,3724100000
2025-09-30,3052,2634752635
2025-09-30,3054,1992080713
2025-09-30,3055,6323620490
2025-09-30,3056,9587073267
2025-09-30,3058,2279467403
2025-09-30,3059,15898845300
2025-09-30,3060,3549130302
2025-09-30,3062,7841713678
2025-09-30,3064,0
2025-09-30,3066,1241905649
2025-09-30,3067,372000000
2025-09-30,3071,2590500000
2025-09-30,3073,1480272284
2025-09-30,3078,18327719758
2025-09-30,3081,42097226535
2025-09-30,3083,2875688029
2025-09-30,3085,0
2025-09-30,3086,3872489242
2025-09-30,3088,8615797662
