variant,ticker,trade_date,market_regime,open,high,low,close,volume,breakout_level,stop_price_breakout,stop_price_atr14,ret_10d_net,ret_20d_net
breakout_next_low_open,1709,2026-03-19,bull,18.3,18.9,18.1,18.75,2296313,18.65,18.009500000000003,17.514285714285716,-0.053978342245989276,0.007518983957219305
breakout_next_low_open,1714,2026-03-06,bull,9.92,10.35,9.79,10.2,14666109,10.05,9.74105,9.514999999999999,-0.03785000000000003,-0.054850000000000045
breakout_next_low_open,1717,2025-08-11,bull,28.5,29.8,28.4,29.65,9036283,29.3,28.258,27.59285714285714,0.40092966101694916,0.51279406779661
breakout_next_low_open,1721,2026-01-16,bull,18.85,20.6,18.3,20.6,19929694,18.75,18.2085,16.825,-0.13116328320802004,-0.04093771929824561
breakout_next_low_open,1721,2026-01-19,bull,19.95,22.6,18.8,22.05,17039779,20.6,18.706,17.150000000000002,-0.2331227272727273,-0.16494090909090905
breakout_next_low_open,1727,2025-07-24,bull,28.55,30.4,28.0,30.25,6133935,28.95,27.86,26.503571428571426,0.08748333333333327,0.21581666666666668
breakout_next_low_open,1727,2026-01-07,bull,49.5,52.0,48.0,52.0,18661647,49.65,47.76,44.93928571428572,-0.05837525252525253,-0.12504191919191918
breakout_next_low_open,1727,2026-03-12,bull,49.3,55.3,49.0,55.3,14683106,52.0,48.755,45.667857142857144,-0.1231227272727273,0.05596818181818177
breakout_next_low_open,1732,2025-05-28,range,28.95,30.95,28.35,30.95,7399752,29.8,28.20825,26.95357142857143,-0.08986976935749588,-0.1359982701812192
breakout_next_low_open,1773,2026-01-07,bull,160.0,170.0,158.5,169.0,6696241,157.5,156.7125,153.5,-0.08596869436201779,-0.1601526706231454
breakout_next_low_open,1784,2025-10-22,bull,86.7,92.6,86.6,91.1,2335246,88.4,86.16699999999999,83.17857142857142,0.08545913091309135,0.018352420242024124
breakout_next_low_open,1785,2025-12-23,bull,64.2,69.3,64.2,69.3,44921100,66.4,63.879000000000005,61.5,-0.1100468162083936,-0.08544479015918946
breakout_next_low_open,1785,2026-04-15,bull,135.0,142.0,126.5,140.0,85572116,139.5,125.86749999999999,117.32142857142857,0.25501956521739133,
breakout_next_low_open,1786,2025-07-24,bull,118.5,124.0,114.5,123.0,5747420,119.5,113.9275,109.55,-0.24355491803278692,-0.2779811475409837
breakout_next_low_open,1802,2025-07-25,range,20.45,20.9,19.75,20.75,146324412,20.25,19.65125,18.807142857142857,0.15395629539951586,0.5462081113801452
breakout_next_low_open,1802,2025-07-28,range,20.65,22.8,20.4,22.35,228917755,20.9,20.298,19.310714285714283,0.1168772727272728,0.512331818181818
breakout_next_low_open,1802,2025-07-31,range,21.6,23.9,21.1,23.9,175046766,22.8,20.994500000000002,19.78571428571429,0.3028180761099365,0.45503794926004215
breakout_next_low_open,1802,2025-08-01,range,23.65,25.5,23.5,25.0,258815942,23.9,23.3825,22.110714285714284,0.3568754509018036,0.4089796593186371
breakout_next_low_open,1810,2025-08-11,bull,18.2,18.7,18.05,18.7,3852458,18.6,17.95975,17.392857142857142,0.09685270270270255,0.19414999999999996
breakout_next_low_open,1815,2025-06-04,bear,35.8,39.0,35.8,39.0,233057576,36.9,35.620999999999995,34.05714285714286,-0.03280763799743267,-0.08415551989730438
breakout_next_low_open,1815,2025-06-05,range,38.95,39.7,37.9,39.2,166686937,39.0,37.710499999999996,36.135714285714286,-0.05188580562659859,-0.09792161125319696
breakout_next_low_open,1815,2025-07-31,range,50.0,54.6,49.9,54.6,208516736,51.4,49.6505,46.58571428571428,0.3317883763837638,0.2856629151291511
breakout_next_low_open,1903,2025-05-19,range,58.5,63.3,56.8,63.1,16044671,57.6,56.516,54.05357142857142,-0.04105000000000001,-0.07944999999999999
breakout_next_low_open,1905,2026-03-31,range,17.95,18.55,17.7,18.55,39064303,16.9,16.8155,16.160714285714285,-0.13159850299401196,-0.22740688622754487
breakout_next_low_open,1909,2025-11-17,bear,10.1,10.65,10.0,10.65,10341141,10.5,9.95,9.739285714285714,0.06050071090047395,0.03206469194312791
breakout_next_low_open,1909,2025-11-28,range,10.65,11.55,10.55,11.45,14512754,10.65,10.497250000000001,10.137142857142859,-0.04532368421052644,-0.13216578947368415
breakout_next_low_open,2006,2025-11-24,bear,64.0,66.2,63.6,66.2,6642677,64.2,63.282000000000004,62.47857142857143,0.06547018209408187,-0.021024506828528057
breakout_next_low_open,2006,2026-03-02,bull,73.4,77.8,73.4,77.5,4354149,74.0,73.033,71.96428571428572,-0.008464379084967312,-0.10519640522875814
breakout_next_low_open,2006,2026-03-03,bull,76.5,78.7,76.5,78.5,3240128,77.8,76.11749999999999,75.0142857142857,-0.023798717948717997,-0.13661923076923085
breakout_next_low_open,2006,2026-03-05,range,79.5,81.2,79.5,81.0,4250896,80.3,79.1025,77.73571428571428,-0.06835,-0.13960000000000003
breakout_next_low_open,2006,2026-03-11,bull,82.0,84.0,81.8,83.4,5738081,82.3,81.39099999999999,79.63571428571429,-0.1305473365617433,-0.1462858353510895
breakout_next_low_open,2010,2026-01-12,bull,21.1,21.45,21.1,21.4,2522511,21.3,20.994500000000002,20.760714285714286,-0.010555882352941227,0.034150000000000034
breakout_next_low_open,2010,2026-03-20,bull,24.65,25.75,24.65,25.45,4930594,25.2,24.52675,23.989285714285714,-0.003845991983967823,-0.009858016032064022
breakout_next_low_open,2017,2026-03-20,bull,10.2,10.9,10.15,10.85,8616788,10.3,10.09925,9.724285714285715,-0.09930794392523365,-0.1507098130841121
breakout_next_low_open,2025,2026-01-15,bull,12.5,13.35,12.45,13.35,1265506,13.15,12.387749999999999,11.557857142857141,0.001668796992481258,-0.09607556390977454
breakout_next_low_open,2059,2025-10-09,bull,3635.0,3775.0,3600.0,3745.0,1005989,3665.0,3582.0,3462.8571428571427,0.04428927576601662,0.15849540389972142
breakout_next_low_open,2059,2025-10-30,range,4000.0,4095.0,3950.0,4095.0,752907,4050.0,3930.25,3801.4285714285716,-0.08286711491442542,-0.12443190709046456
breakout_next_low_open,2104,2025-12-09,range,11.45,11.9,11.15,11.8,14126991,11.3,11.09425,10.75,0.0026606382978723525,-0.056913829787234006
breakout_next_low_open,2108,2026-02-24,bull,26.65,27.7,26.45,27.35,5749502,26.4,26.267999999999997,25.535714285714285,-0.07475130353817513,-0.06171592178770955
breakout_next_low_open,2201,2025-11-14,bear,43.2,43.35,40.2,43.35,69672804,39.45,39.252750000000006,37.89642857142857,-0.15465952380952383,-0.21418333333333336
breakout_next_low_open,2208,2025-06-18,bull,18.65,18.8,18.5,18.75,7634027,18.6,18.4075,18.035714285714285,-0.05410737265415542,-0.11308860589812328
breakout_next_low_open,2208,2025-09-08,bull,26.0,27.1,25.0,26.9,90112279,24.9,24.775499999999997,23.460714285714285,-0.030286090225564034,-0.1693838345864662
breakout_next_low_open,2211,2025-09-24,bull,94.6,96.7,94.6,96.4,1459289,95.8,94.127,93.05,0.07523108108108115,0.11681112266112273
breakout_next_low_open,2231,2026-03-26,bull,107.0,114.0,103.0,114.0,3725284,108.5,102.485,97.96428571428571,0.1008166666666667,0.11859444444444436
breakout_next_low_open,2231,2026-03-30,range,125.5,137.5,125.5,137.5,6351614,125.0,124.375,119.12857142857143,-0.13723686131386856,-0.12628795620437958
breakout_next_low_open,2233,2025-08-25,bull,245.0,264.5,243.5,264.5,5672901,259.5,242.2825,229.07142857142858,-0.11231387832699621,-0.16554581749049432
breakout_next_low_open,2233,2026-01-30,bull,267.0,290.5,258.0,289.5,12012649,264.5,256.71,242.21428571428572,-0.16714032258064512,-0.2173195340501792
breakout_next_low_open,2241,2025-10-16,range,35.9,37.2,35.8,37.2,2312148,36.35,35.620999999999995,34.05714285714286,-0.019363513513513488,-0.0301743243243243
breakout_next_low_open,2243,2026-03-30,range,20.1,22.9,20.1,22.9,1658158,20.85,19.9995,18.63214285714286,0.01859444444444449,0.24748333333333342
breakout_next_low_open,2301,2025-09-22,bull,168.5,185.5,167.0,185.5,66747712,173.0,166.165,157.96428571428572,-0.07612027027027021,-0.08422837837837835
breakout_next_low_open,2301,2025-10-29,bull,189.0,197.0,188.0,195.0,57329638,194.0,187.06,179.5,-0.10584999999999997,-0.14909324324324322
breakout_next_low_open,2303,2025-05-21,range,48.0,49.7,47.9,49.55,93873392,48.0,47.6605,47.135714285714286,-0.08977315470171907,-0.04022815975733072
breakout_next_low_open,2303,2026-01-19,bull,60.3,63.5,58.8,62.5,340870889,59.0,58.506,56.11785714285714,-0.03309358974358965,0.043829487179487224
breakout_next_low_open,2305,2026-01-15,bull,15.3,16.0,14.35,15.9,11232156,14.95,14.27825,13.635714285714284,-0.12520483870967744,-0.1542370967741936
breakout_next_low_open,2305,2026-03-27,bull,16.3,17.5,15.7,17.3,9923104,16.15,15.6215,14.732142857142856,0.06280671641791039,-0.029730597014925288
breakout_next_low_open,2305,2026-04-13,bull,19.4,19.9,19.05,19.8,9885851,19.4,18.95475,17.732142857142858,-0.18201580310880824,
breakout_next_low_open,2308,2025-07-03,bull,431.5,460.0,431.0,459.0,23036356,434.5,428.84499999999997,419.5357142857143,0.09935487264673318,0.2499639534883721
breakout_next_low_open,2308,2025-07-10,range,458.0,485.5,458.0,482.5,23205872,461.5,455.71,443.57142857142856,0.0939376857749469,0.3168676220806793
breakout_next_low_open,2308,2025-08-01,range,558.0,597.0,556.0,588.0,25566551,582.0,553.22,537.0714285714286,0.17895138169257332,0.2221292746113989
breakout_next_low_open,2308,2025-08-05,bull,600.0,636.0,600.0,632.0,21914641,597.0,594.015,576.8571428571429,0.08311210873146627,0.12265082372322902
breakout_next_low_open,2308,2025-09-10,bull,807.0,844.0,806.0,837.0,23938193,798.0,794.01,767.5714285714286,0.07415000000000008,0.24263484848484854
breakout_next_low_open,2308,2025-10-07,bull,942.0,995.0,941.0,987.0,25946493,944.0,936.295,905.8571428571429,0.05334003115264787,0.00972632398753883
breakout_high_close,1101,2026-01-12,bull,23.85,25.1,23.8,24.95,98217134,23.9,23.681,23.27857142857143,0.02761456692913402,-0.00585
breakout_high_close,1102,2025-11-24,bear,37.55,38.35,37.55,38.35,17047392,38.25,37.362249999999996,36.89285714285714,-0.0045445169712793115,-0.058069321148825105
breakout_high_close,1102,2025-11-27,range,37.8,38.9,37.8,38.85,8702768,38.4,37.611,37.09642857142857,-0.02384485861182504,-0.06240526992287907
breakout_high_close,1104,2025-09-10,bull,30.05,32.0,30.0,32.0,21615922,30.5,29.85,29.09285714285714,-0.05451562009419151,-0.06550463108320256
breakout_high_close,1104,2025-10-21,bull,32.05,32.85,31.9,32.75,4791672,32.0,31.740499999999997,31.29642857142857,-0.07760572519083972,-0.09745305343511454
breakout_high_close,1210,2025-05-26,range,64.2,66.0,63.9,65.7,8223245,65.6,63.5805,62.30714285714285,-0.0862748861911988,-0.07261783004552355
breakout_high_close,1210,2026-03-17,bull,54.0,54.2,53.4,54.1,3180585,53.7,53.132999999999996,52.55,-0.00585,0.003358103130755152
breakout_high_close,1215,2025-05-16,range,112.0,114.5,112.0,114.5,1935841,111.0,110.445,108.27142857142857,-0.03641768558951961,-0.014583624454148493
breakout_high_close,1215,2025-08-18,bull,128.5,132.0,128.5,132.0,1142390,130.0,127.8575,125.78571428571429,-0.0020764150943396236,0.0016971698113207529
breakout_high_close,1215,2025-10-17,range,141.0,146.0,140.0,146.0,1715263,142.5,139.3,136.39285714285714,-0.060644520547945203,-0.08461712328767121
breakout_high_close,1215,2026-03-06,bull,157.0,163.5,154.5,163.5,1084201,159.0,153.7275,150.39285714285714,-0.05947776025236593,-0.11310552050473185
breakout_high_close,1216,2025-12-26,bull,77.9,80.5,77.2,80.5,27059373,80.2,76.81400000000001,75.25714285714285,-0.058481578947368475,-0.08479736842105254
breakout_high_close,1227,2025-10-15,range,31.55,33.95,31.4,33.95,4712925,32.35,31.243,30.83928571428571,-0.07876666666666673,-0.08471904761904767
breakout_high_close,1227,2026-04-01,range,30.95,31.1,30.65,31.05,1469915,30.95,30.49675,30.082142857142856,-0.021850000000000015,-0.07944999999999999
breakout_high_close,1229,2025-07-11,bull,46.9,48.0,46.5,47.8,3546992,47.4,46.2675,45.55357142857143,-0.07279560669456062,-0.04455292887029281
breakout_high_close,1295,2025-06-06,range,90.1,96.9,89.6,96.9,2993617,90.0,89.152,84.55,0.1900262886597938,0.23641804123711344
breakout_high_close,1295,2025-06-09,range,97.0,106.5,95.1,106.5,2462938,96.9,94.6245,89.44999999999999,0.1655785714285715,0.17034047619047624
breakout_high_close,1295,2025-06-24,range,123.5,135.0,120.5,134.5,2275973,124.0,119.8975,110.82857142857142,-0.07148706563706561,-0.1641511583011583
breakout_high_close,1295,2025-09-05,bull,150.0,156.0,146.5,156.0,3387607,152.0,145.7675,137.78571428571428,-0.14687564102564107,-0.2782858974358975
breakout_high_close,1301,2025-07-23,bull,39.0,40.4,38.8,40.2,34691734,39.8,38.605999999999995,37.51785714285714,-0.06003719211822665,-0.06742635467980293
breakout_high_close,1301,2025-07-30,range,39.05,42.65,39.05,42.65,64585068,40.9,38.854749999999996,37.324999999999996,-0.09507363847045189,-0.0788511587485515
breakout_high_close,1301,2026-01-26,bull,44.9,48.8,44.85,48.8,89416465,45.0,44.625750000000004,42.85,-0.0947171875000001,-0.0800687500000001
breakout_high_close,1301,2026-02-25,bull,49.25,53.4,49.0,53.4,106167338,52.8,48.755,46.660714285714285,-0.13320849056603776,-0.11056698113207539
breakout_high_close,1303,2025-07-28,range,34.5,37.0,33.9,37.0,158707489,34.2,33.7305,32.510714285714286,0.06251461126005378,0.13490067024128685
breakout_high_close,1303,2025-11-12,bear,46.05,49.8,44.85,49.8,174611856,47.5,44.625750000000004,42.910714285714285,-0.015539922480620173,0.18407248062015494
breakout_high_close,1303,2025-12-03,range,65.0,68.1,64.1,67.7,262513069,65.5,63.77949999999999,59.74999999999999,-0.16544004392386533,-0.17129655929721807
breakout_high_close,1303,2026-01-16,bull,71.8,73.8,70.6,73.8,370162871,70.0,69.65,65.92142857142856,-0.0005519867549669049,0.19679900662251662
breakout_high_close,1303,2026-01-26,bull,78.9,82.4,77.3,81.7,182958251,81.1,76.9135,72.27142857142857,-0.05463048780487809,-0.000971951219512191
breakout_high_close,1303,2026-02-25,bull,92.2,95.4,89.0,94.9,164199594,91.4,88.55499999999999,83.16428571428571,-0.19433167539267013,-0.22260392670157067
breakout_high_close,1304,2025-07-23,bull,10.25,10.8,10.25,10.8,5643868,10.75,10.19875,9.934285714285714,-0.047710465116279056,-0.015152325581395322
breakout_high_close,1304,2025-12-02,range,11.15,12.25,11.15,12.25,14590825,11.65,11.09425,10.682142857142857,-0.10466422924901184,-0.12837964426877477
breakout_high_close,1304,2026-03-23,range,15.45,16.55,15.45,16.55,59483647,15.55,15.37275,14.435714285714285,-0.0390826283987916,-0.13878051359516616
breakout_high_close,1305,2026-03-19,bull,15.0,15.45,14.5,15.45,25023743,15.0,14.4275,13.45357142857143,0.05628017751479288,-0.13306893491124247
breakout_high_close,1305,2026-03-23,range,18.0,18.45,18.0,18.45,21417417,16.95,16.86525,15.839285714285714,-0.05659626865671639,-0.14316343283582098
breakout_high_close,1308,2025-12-02,range,13.35,14.55,13.25,14.55,5851269,13.9,13.18375,12.678571428571429,-0.11251666666666668,-0.1291833333333333
breakout_high_close,1308,2026-03-23,range,16.95,18.15,16.6,18.15,34177238,17.6,16.517000000000003,15.450000000000001,-0.020555882352941125,-0.10584999999999997
breakout_high_close,1309,2025-12-02,range,11.45,12.45,11.35,12.45,3392600,11.8,11.29325,10.92142857142857,-0.10701731517509724,-0.13814571984435794
breakout_high_close,1309,2026-03-06,bull,13.0,13.95,12.9,13.95,11050554,13.75,12.8355,12.214285714285715,0.17715653594771244,0.7261761437908495
breakout_high_close,1309,2026-03-19,bull,16.5,17.15,16.2,17.15,16373556,16.8,16.119,15.007142857142856,0.3708078249336869,0.007412599469495928
breakout_high_close,1312,2025-05-09,range,12.0,12.5,11.95,12.45,6806526,12.15,11.89025,11.532142857142857,-0.1699125000000001,-0.1777250000000001
breakout_high_close,1313,2025-07-28,range,9.9,10.5,9.72,10.45,7642273,10.4,9.6714,9.269285714285715,-0.056581707317073106,0.05268658536585371
breakout_high_close,1313,2026-03-03,bull,11.4,12.55,11.35,12.55,37238224,11.8,11.29325,10.846428571428572,-0.029196303501945443,-0.02530525291828798
breakout_high_close,1313,2026-03-06,bull,12.4,13.5,12.2,13.5,44374083,13.3,12.139,11.560714285714285,-0.11886369863013699,-0.142836301369863
breakout_high_close,1319,2026-01-15,bull,100.0,106.0,99.2,105.0,11478792,103.5,98.70400000000001,96.74285714285715,-0.00585,-0.06548302752293575
breakout_high_close,1319,2026-01-16,bull,109.0,112.5,107.0,112.0,15936904,106.0,105.47,103.1,-0.028171428571428604,-0.0951357142857143
breakout_high_close,1325,2025-05-28,range,34.2,36.1,33.2,36.1,9896913,33.8,33.034000000000006,31.617857142857147,-0.1556579385403328,-0.2145567861715749
breakout_high_close,1325,2025-05-29,range,39.05,39.7,35.7,39.7,48989962,36.1,35.5215,33.86071428571429,-0.22658170731707314,-0.24731341463414633
breakout_high_close,1325,2026-01-28,bull,35.65,35.8,35.0,35.8,3329873,33.2,33.034000000000006,32.02142857142857,-0.17251666666666662,-0.2634257575757576
breakout_high_close,1326,2025-07-30,range,26.95,29.6,26.85,29.5,74166989,29.25,26.71575,25.475,-0.019572126929674007,0.040462178387650115
breakout_high_close,1326,2025-08-21,bull,28.4,30.9,28.35,30.9,54655473,30.5,28.20825,26.925,-0.09675909090909082,-0.11086567398119115
breakout_high_close,1326,2025-11-13,bear,32.5,35.6,32.4,35.6,101051526,32.75,32.238,31.014285714285712,-0.06940932203389835,-0.11036977401129941
breakout_high_close,1326,2026-01-26,bull,35.9,38.95,35.9,38.95,44673058,36.5,35.7205,34.24642857142857,0.04299004884004889,0.06618907203907201
breakout_high_close,1326,2026-01-28,bull,40.8,44.6,40.45,44.1,97128134,41.95,40.24775,38.52857142857143,-0.06696111111111111,-0.04918333333333345
breakout_high_close,1326,2026-02-25,bull,45.7,49.2,45.4,49.2,85759716,46.5,45.173,42.23571428571428,-0.13898008130081305,-0.08918333333333336
breakout_high_close,1326,2026-04-14,bull,49.9,54.9,49.0,54.6,118775741,52.9,48.755,46.089285714285715,-0.07130454545454543,
breakout_high_close,1409,2025-08-15,bull,14.5,16.1,14.0,16.1,45043905,14.9,13.93,13.471428571428572,-0.10825963855421691,-0.14139216867469892
breakout_high_close,1409,2025-08-18,bull,16.6,17.7,16.5,17.7,105623992,16.1,16.0195,15.475000000000001,-0.19983907103825135,-0.2244292349726776
breakout_high_close,1409,2026-03-13,bull,16.05,16.5,15.75,16.45,25092919,16.2,15.67125,15.217857142857143,-0.05926246290801194,0.014921513353115666
breakout_high_close,1419,2025-05-21,range,57.7,61.5,56.2,61.5,5163551,57.6,55.919000000000004,53.978571428571435,0.06705015847860532,-0.0708262282091918
breakout_high_close,1419,2025-05-22,range,63.1,67.6,61.1,67.6,6008481,61.5,60.7945,58.57142857142858,0.0026848506401139444,-0.1523649359886202
breakout_high_close,1419,2025-05-23,range,70.3,74.3,69.7,74.3,5934468,67.6,67.262,64.78928571428571,-0.14320558408215664,-0.24333395378690634
breakout_high_close,1419,2025-05-26,range,77.9,81.7,77.0,81.7,3172008,74.3,73.9285,71.03571428571428,-0.2010595808383233,-0.28129910179640716
breakout_high_close,1419,2025-11-24,bear,68.8,74.0,67.8,74.0,2528753,68.0,67.461,64.57142857142857,-0.04530578231292524,-0.003128911564625892
breakout_high_close,1434,2025-12-03,range,16.5,17.0,16.4,16.95,4720427,16.9,16.317999999999998,16.014285714285712,-0.09356929824561408,-0.08187339181286554
breakout_high_close,1434,2026-01-26,bull,16.65,17.75,16.65,17.6,12884519,17.15,16.56675,16.114285714285714,-0.00018427762039650072,-0.025680028328611805
breakout_high_close,1449,2026-03-19,bull,12.5,13.05,12.4,13.05,8198476,12.9,12.338000000000001,11.857142857142858,-0.11696111111111104,0.062250358422939155
breakout_high_close,1449,2026-04-08,bull,14.5,14.95,13.9,14.95,16596303,14.3,13.8305,13.039285714285715,-0.11243307210031347,
breakout_high_close,1449,2026-04-09,bull,15.95,16.4,15.85,16.4,4727141,14.95,14.87525,14.060714285714285,-0.1576357142857143,
breakout_high_close,1466,2026-02-26,bull,18.4,19.95,18.25,19.95,2981042,18.55,18.15875,17.45357142857143,-0.13206359223300976,-0.17575291262135925
breakout_high_close,1471,2026-01-22,bull,10.05,11.05,10.05,11.05,2840909,10.35,9.99975,9.631428571428572,0.05613347107438007,0.0767946280991735
breakout_high_close,1471,2026-01-23,bull,12.1,12.15,11.8,12.15,4135296,11.05,10.99475,10.564285714285715,-0.07701104868913852,-0.07701104868913852
breakout_high_close,1477,2025-09-03,bull,271.0,281.0,264.5,281.0,6449607,273.0,263.1775,257.85714285714283,0.04033117229129659,-0.011178596802841924
breakout_high_close,1477,2025-09-10,bull,279.5,290.0,276.5,290.0,2919832,288.0,275.1175,269.07142857142856,0.006177491408934665,-0.04880532646048106
breakout_high_close,1503,2026-01-22,bull,223.0,237.0,219.0,237.0,21096114,225.0,217.905,209.17857142857142,-0.12091276150627614,-0.10836046025104604
breakout_high_close,1504,2025-08-01,range,54.4,56.1,53.8,56.1,96068632,53.6,53.332,52.06428571428572,-0.016545187165775445,0.20627121212121216
breakout_high_close,1504,2025-08-21,bull,58.9,63.8,58.3,63.8,59257962,60.4,58.0085,55.66428571428571,-0.013290476190476165,0.2307571428571428
breakout_high_close,1504,2025-08-25,bull,71.8,74.2,70.0,74.2,132132006,70.1,69.65,66.82857142857142,-0.04180206391478012,0.13263202396804266
breakout_high_close,1504,2025-09-09,bull,73.2,79.6,72.0,79.6,175355849,75.6,71.64,67.97142857142858,0.1335439393939394,0.32142272727272736
breakout_high_close,1504,2025-09-10,bull,82.5,87.5,82.4,87.5,89484817,79.6,79.202,75.42142857142856,0.11693761061946897,0.23861902654867242
breakout_high_close,1504,2025-10-02,range,108.5,114.5,107.0,114.5,162905444,108.0,106.465,100.50714285714285,0.03781812227074246,-0.014583624454148493
breakout_high_close,1513,2026-01-20,bull,160.5,176.5,158.0,176.5,46776115,166.0,157.21,152.39285714285714,-0.05104774011299438,-0.014324576271186419
breakout_high_close,1514,2026-01-21,bull,131.0,139.5,130.5,139.5,32131626,129.5,128.8525,123.67857142857143,-0.1278012195121951,-0.14173850174216027
breakout_high_close,1517,2025-10-13,range,12.4,13.75,12.1,13.75,7627766,12.5,12.0395,11.632142857142856,-0.1141532490974729,-0.1719149819494584
breakout_high_close,1519,2025-07-15,bull,623.0,632.0,615.0,632.0,12589214,629.0,611.925,593.7857142857143,0.02397731554160134,0.03496632653061229
breakout_high_close,1519,2025-07-23,bull,618.0,666.0,618.0,660.0,10504835,640.0,614.91,591.6428571428571,-0.01797121212121209,-0.08009242424242421
breakout_high_close,1519,2025-10-31,range,655.0,715.0,651.0,715.0,12447108,696.0,647.745,624.7857142857143,-0.044465179760319586,-0.0737594540612517
breakout_high_close,1519,2025-11-03,range,751.0,786.0,740.0,786.0,16158888,715.0,711.425,685.7857142857143,-0.08335000000000001,-0.12209999999999996
breakout_high_close,1519,2026-01-14,bull,830.0,893.0,830.0,893.0,10364734,856.0,825.85,799.8571428571429,0.10644946524064172,0.02837459893048124
breakout_high_close,1519,2026-01-20,bull,960.0,1005.0,956.0,1005.0,8949618,995.0,951.22,913.4285714285714,-0.041491547861507085,0.08376303462321802
breakout_high_close,1522,2025-10-21,bull,43.6,45.35,43.6,45.3,4814603,44.65,43.382,42.30714285714286,0.06920518763796926,0.04602637969094916
breakout_high_close,1522,2025-10-22,bull,45.3,47.35,45.2,47.2,6703998,45.35,44.974000000000004,43.80357142857143,0.033807020364415984,0.01880166130760976
breakout_high_close,1522,2025-10-23,bull,46.65,48.05,46.4,48.0,6024865,47.35,46.168,44.95357142857143,-0.06632966631908252,-0.01940578727841511
breakout_high_close,1522,2025-10-27,bull,47.95,49.4,46.7,49.3,6682010,48.05,46.4665,45.114285714285714,-0.12785,-0.042850000000000034
breakout_high_close,1524,2025-10-22,bull,29.6,31.0,29.45,31.0,8293132,30.35,29.30275,28.510714285714286,0.0153918300653594,-0.028725816993464194
breakout_high_close,1524,2025-10-27,bull,31.55,32.6,30.9,32.6,6812957,31.85,30.7455,29.835714285714282,-0.0910859208523592,-0.11087283105022835
breakout_high_close,1528,2025-08-01,range,14.55,15.85,14.35,15.85,22809825,14.8,14.27825,13.760714285714286,0.21775248447204945,0.11216242236024834
breakout_high_close,1528,2025-08-12,bull,17.0,18.55,16.95,18.55,31906856,18.25,16.86525,16.035714285714285,-0.011197593582887612,-0.045956951871657804
breakout_high_close,1528,2025-08-18,bull,19.95,21.65,19.9,21.65,42343277,20.4,19.8005,18.603571428571428,-0.21446678004535155,-0.27342369614512485
breakout_high_close,1528,2025-12-24,bull,18.1,18.25,17.65,18.25,35876157,17.4,17.313,16.625,0.11979102564102564,0.47876538461538465
breakout_high_close,1528,2025-12-26,bull,19.5,20.05,19.5,20.05,17060095,18.25,18.15875,17.382142857142856,0.0481406103286385,0.3486100938967137
breakout_volume_strong,1101,2026-01-12,bull,23.85,25.1,23.8,24.95,98217134,23.9,23.681,23.27857142857143,0.02761456692913402,-0.00585
breakout_volume_strong,1101,2026-01-19,bull,25.0,26.45,24.9,26.2,80518853,25.8,24.775499999999997,24.21428571428571,-0.01918333333333342,0.0055785714285715654
breakout_volume_strong,1102,2025-11-24,bear,37.55,38.35,37.55,38.35,17047392,38.25,37.362249999999996,36.89285714285714,-0.0045445169712793115,-0.058069321148825105
breakout_volume_strong,1104,2025-09-10,bull,30.05,32.0,30.0,32.0,21615922,30.5,29.85,29.09285714285714,-0.05451562009419151,-0.06550463108320256
breakout_volume_strong,1104,2025-10-21,bull,32.05,32.85,31.9,32.75,4791672,32.0,31.740499999999997,31.29642857142857,-0.07760572519083972,-0.09745305343511454
breakout_volume_strong,1210,2025-05-26,range,64.2,66.0,63.9,65.7,8223245,65.6,63.5805,62.30714285714285,-0.0862748861911988,-0.07261783004552355
breakout_volume_strong,1210,2026-03-17,bull,54.0,54.2,53.4,54.1,3180585,53.7,53.132999999999996,52.55,-0.00585,0.003358103130755152
breakout_volume_strong,1215,2025-05-16,range,112.0,114.5,112.0,114.5,1935841,111.0,110.445,108.27142857142857,-0.03641768558951961,-0.014583624454148493
breakout_volume_strong,1215,2025-08-19,bull,132.5,137.0,131.5,135.5,2029707,132.0,130.8425,128.46428571428572,-0.024165018315018362,-0.03881703296703296
breakout_volume_strong,1215,2025-10-17,range,141.0,146.0,140.0,146.0,1715263,142.5,139.3,136.39285714285714,-0.060644520547945203,-0.08461712328767121
breakout_volume_strong,1215,2026-01-13,bull,141.0,154.0,141.0,151.5,6298680,148.0,140.295,137.46428571428572,-0.0091833333333333,-0.01251666666666671
breakout_volume_strong,1216,2025-12-26,bull,77.9,80.5,77.2,80.5,27059373,80.2,76.81400000000001,75.25714285714285,-0.058481578947368475,-0.08479736842105254
breakout_volume_strong,1218,2025-05-05,range,21.75,22.85,21.7,22.65,18296291,21.75,21.5915,21.24642857142857,-0.056622626931567256,-0.08311269315673284
breakout_volume_strong,1218,2026-03-12,bull,18.6,19.15,18.6,19.05,3854431,18.8,18.507,18.30357142857143,-0.00585,0.007170833333333259
breakout_volume_strong,1227,2025-05-05,range,36.0,38.5,36.0,37.95,5229029,37.0,35.82,35.27142857142857,-0.06884212598425196,-0.13577125984251978
breakout_volume_strong,1227,2025-10-15,range,31.55,33.95,31.4,33.95,4712925,32.35,31.243,30.83928571428571,-0.07876666666666673,-0.08471904761904767
breakout_volume_strong,1229,2025-07-11,bull,46.9,48.0,46.5,47.8,3546992,47.4,46.2675,45.55357142857143,-0.07279560669456062,-0.04455292887029281
